,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.10.32-5,-16.4035236,-71.4856625,8184801.297,234524.902,False, , ,0, , , , , , 
TRACK,1.10.32-5,-16.40263933,-71.48649436,8184898.102,234434.8093,False, , ,0, , , , , , 
TRACK,1.10.32-5,-16.40233148,-71.48678698,8184931.8,234403.1213,False, , ,0, , , , , , 
TRACK,1.10.32-5,-16.402358,-71.48753598,8184927.882,234323.12,False, , ,0, , , , , , 
TRACK,1.10.32-5,-16.40356298,-71.4871832,8184794.944,234362.454,False, , ,0, , , , , , 
TRACK,1.10.32-5,-16.40357737,-71.48670724,8184793.975,234413.3345,False, , ,0, , , , , , 
TRACK,1.10.32-5,-16.40363955,-71.48622575,8184787.722,234464.8703,False, , ,0, , , , , , 
TRACK,1.10.33-1, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.33-1,-16.40392471,-71.48908582,8184752.404,234159.6324,False, , ,0, , , , , , 
TRACK,1.10.33-1,-16.40388692,-71.48895505,8184756.759,234173.5554,False, , ,0, , , , , , 
TRACK,1.10.33-1,-16.40361755,-71.48902864,8184786.484,234165.3258,False, , ,0, , , , , , 
TRACK,1.10.33-1,-16.40386232,-71.48914176,8184759.238,234153.5704,False, , ,0, , , , , , 
TRACK,1.10.33-2, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.33-2,-16.40381615,-71.48866459,8184764.974,234204.4971,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40380818,-71.4885914,8184765.952,234212.3074,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40378814,-71.48851903,8184768.267,234220.0143,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40374417,-71.48842403,8184773.259,234230.106,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40359447,-71.48741412,8184791.156,234337.8204,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40333321,-71.48747646,8184819.997,234330.8043,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40329611,-71.48750683,8184824.065,234327.5089,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40327923,-71.48756865,8184825.853,234320.8802,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40340897,-71.48847998,8184810.294,234223.6716,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40343178,-71.48858656,8184807.629,234212.3131,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40347557,-71.48868189,8184802.657,234202.1867,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.4035883,-71.48891319,8184789.873,234177.6228,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.403627,-71.48894651,8184785.545,234174.1148,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40367818,-71.48894644,8184779.879,234174.1913,False, , ,0, , , , , , 
TRACK,1.10.33-2,-16.40386679,-71.48889252,8184759.069,234180.2095,False, , ,0, , , , , , 
TRACK,1.10.33-3, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.33-3,-16.40336168,-71.48858622,8184815.39,234212.2546,False, , ,0, , , , , , 
TRACK,1.10.33-3,-16.40328381,-71.48803923,8184824.729,234270.6001,False, , ,0, , , , , , 
TRACK,1.10.33-3,-16.40321274,-71.48750251,8184833.3,234327.8572,False, , ,0, , , , , , 
TRACK,1.10.33-3,-16.40259613,-71.48768281,8184901.327,234307.7524,False, , ,0, , , , , , 
TRACK,1.10.33-3,-16.40258494,-71.48774735,8184902.48,234300.8413,False, , ,0, , , , , , 
TRACK,1.10.33-3,-16.40312357,-71.48800878,8184842.508,234273.6365,False, , ,0, , , , , , 
TRACK,1.10.33-3,-16.40307448,-71.48816213,8184847.742,234257.1823,False, , ,0, , , , , , 
TRACK,1.10.33-3,-16.40343598,-71.48874884,8184806.951,234194.9783,False, , ,0, , , , , , 
TRACK,1.10.33-4, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.33-4,-16.40245273,-71.48766045,8184917.231,234309.9474,False, , ,0, , , , , , 
TRACK,1.10.33-4,-16.4035818,-71.48734059,8184792.655,234345.6609,False, , ,0, , , , , , 
TRACK,1.10.33-4,-16.40356053,-71.48719367,8184795.202,234361.3317,False, , ,0, , , , , , 
TRACK,1.10.33-4,-16.40242942,-71.48752437,8184919.991,234324.4568,False, , ,0, , , , , , 
TRACK,1.10.34-1, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.34-1,-16.40190531,-71.48681199,8184978.946,234399.871,False, , ,0, , , , , , 
TRACK,1.10.34-1,-16.40198973,-71.48718051,8184969.117,234360.6056,False, , ,0, , , , , , 
TRACK,1.10.34-1,-16.4020341,-71.48733144,8184964.007,234344.5367,False, , ,0, , , , , , 
TRACK,1.10.34-1,-16.40210297,-71.48750575,8184956.154,234326.0037,False, , ,0, , , , , , 
TRACK,1.10.34-1,-16.40214849,-71.48760495,8184950.985,234315.4647,False, , ,0, , , , , , 
TRACK,1.10.34-1,-16.40218211,-71.48758577,8184947.288,234317.5603,False, , ,0, , , , , , 
TRACK,1.10.34-1,-16.40219469,-71.48762012,8184945.851,234313.9069,False, , ,0, , , , , , 
TRACK,1.10.34-1,-16.40234072,-71.48755521,8184929.77,234321.0411,False, , ,0, , , , , , 
TRACK,1.10.34-1,-16.40220893,-71.48723019,8184944.785,234355.5939,False, , ,0, , , , , , 
TRACK,1.10.34-1,-16.40204972,-71.48678082,8184963,234403.3972,False, , ,0, , , , , , 
TRACK,1.10.34-2, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.34-2,-16.40185728,-71.48645218,8184984.735,234438.2552,False, , ,0, , , , , , 
TRACK,1.10.34-2,-16.40169936,-71.48612371,8185002.648,234473.1407,False, , ,0, , , , , , 
TRACK,1.10.34-2,-16.401423,-71.48614192,8185033.219,234470.8194,False, , ,0, , , , , , 
TRACK,1.10.34-2,-16.40153406,-71.48681277,8185020.046,234399.2837,False, , ,0, , , , , , 
TRACK,1.10.34-2,-16.40197748,-71.48672182,8184971.075,234409.6038,False, , ,0, , , , , , 
TRACK,1.10.34-3, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.34-3,-16.40157227,-71.48748972,8185014.928,234326.9964,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.40178703,-71.48753404,8184991.095,234322.5521,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.4020709,-71.48758215,8184959.605,234317.7961,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.4019918,-71.4873579,8184968.656,234341.6515,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.40192871,-71.48720706,8184975.838,234357.6851,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.40192023,-71.48706136,8184976.968,234373.2431,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.4018699,-71.48683053,8184982.842,234397.8417,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.40170311,-71.48686124,8185001.267,234394.3328,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.40158314,-71.48688233,8185014.521,234391.9165,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.40153294,-71.48690537,8185020.049,234389.3867,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.40146095,-71.4868978,8185028.028,234390.0975,False, , ,0, , , , , , 
TRACK,1.10.34-3,-16.40138126,-71.48745165,8185036.124,234330.8049,False, , ,0, , , , , , 
TRACK,1.10.35-1, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-1,-16.40094353,-71.48759039,8185084.402,234315.3849,False, , ,0, , , , , , 
TRACK,1.10.35-1,-16.40069602,-71.48756713,8185111.833,234317.5343,False, , ,0, , , , , , 
TRACK,1.10.35-1,-16.4006897,-71.48774119,8185112.305,234298.9251,False, , ,0, , , , , , 
TRACK,1.10.35-1,-16.40092359,-71.48777231,8185086.371,234295.9169,False, , ,0, , , , , , 
TRACK,1.10.35-2, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-2,-16.40040321,-71.48774715,8185144.013,234297.8987,False, , ,0, , , , , , 
TRACK,1.10.35-2,-16.40051168,-71.48773221,8185132.024,234299.6435,False, , ,0, , , , , , 
TRACK,1.10.35-2,-16.40060222,-71.48773179,8185122.002,234299.8112,False, , ,0, , , , , , 
TRACK,1.10.35-2,-16.40060413,-71.48757043,8185122.002,234317.0564,False, , ,0, , , , , , 
TRACK,1.10.35-2,-16.40011274,-71.48752616,8185176.46,234321.1203,False, , ,0, , , , , , 
TRACK,1.10.35-2,-16.40007754,-71.48776618,8185180.042,234295.4229,False, , ,0, , , , , , 
TRACK,1.10.35-2,-16.4002622,-71.48775916,8185159.608,234296.4237,False, , ,0, , , , , , 
TRACK,1.10.35-2,-16.40034109,-71.48775702,8185150.878,234296.7606,False, , ,0, , , , , , 
TRACK,1.10.35-3, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-3,-16.39971404,-71.48761658,8185220.481,234310.9161,False, , ,0, , , , , , 
TRACK,1.10.35-3,-16.3995261,-71.48761118,8185241.294,234311.2378,False, , ,0, , , , , , 
TRACK,1.10.35-3,-16.39953157,-71.48767189,8185240.609,234304.7581,False, , ,0, , , , , , 
TRACK,1.10.35-3,-16.39953573,-71.48771985,8185240.086,234299.6385,False, , ,0, , , , , , 
TRACK,1.10.35-3,-16.39971545,-71.48772044,8185220.188,234299.8196,False, , ,0, , , , , , 
TRACK,1.10.35-4, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-4,-16.39939741,-71.48770523,8185255.417,234301.0131,False, , ,0, , , , , , 
TRACK,1.10.35-4,-16.39937471,-71.48760498,8185258.061,234311.6949,False, , ,0, , , , , , 
TRACK,1.10.35-4,-16.39860166,-71.48792033,8185343.23,234276.9459,False, , ,0, , , , , , 
TRACK,1.10.35-4,-16.39848818,-71.48776082,8185356.003,234293.8372,False, , ,0, , , , , , 
TRACK,1.10.35-4,-16.39835221,-71.48786011,8185370.925,234283.0425,False, , ,0, , , , , , 
TRACK,1.10.35-4,-16.39862273,-71.4882327,8185340.489,234243.5948,False, , ,0, , , , , , 
TRACK,1.10.35-4,-16.39936972,-71.48788722,8185258.245,234281.5276,False, , ,0, , , , , , 
TRACK,1.10.35-5, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-5,-16.39831187,-71.48790127,8185375.337,234278.5895,False, , ,0, , , , , , 
TRACK,1.10.35-5,-16.3979531,-71.488157,8185414.72,234250.7739,False, , ,0, , , , , , 
TRACK,1.10.35-5,-16.39808119,-71.4883428,8185400.296,234231.0931,False, , ,0, , , , , , 
TRACK,1.10.35-5,-16.39817074,-71.48845801,8185390.231,234218.9029,False, , ,0, , , , , , 
TRACK,1.10.35-5,-16.39855796,-71.48826796,8185347.613,234239.7389,False, , ,0, , , , , , 
TRACK,1.10.35-6, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-6,-16.39800955,-71.48745734,8185409.388,234325.6183,False, , ,0, , , , , , 
TRACK,1.10.35-6,-16.39772517,-71.487923,8185440.261,234275.4702,False, , ,0, , , , , , 
TRACK,1.10.35-6,-16.39791964,-71.48810201,8185418.497,234256.6051,False, , ,0, , , , , , 
TRACK,1.10.35-6,-16.39826571,-71.4878417,8185380.526,234284.893,False, , ,0, , , , , , 
TRACK,1.10.35-7, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-7,-16.39758694,-71.48718466,8185456.531,234354.1837,False, , ,0, , , , , , 
TRACK,1.10.35-7,-16.39755065,-71.48719588,8185460.534,234352.9355,False, , ,0, , , , , , 
TRACK,1.10.35-7,-16.39727427,-71.48705889,8185491.311,234367.1995,False, , ,0, , , , , , 
TRACK,1.10.35-7,-16.39714632,-71.48716678,8185505.334,234355.4962,False, , ,0, , , , , , 
TRACK,1.10.35-7,-16.39701866,-71.48720236,8185519.421,234351.5206,False, , ,0, , , , , , 
TRACK,1.10.35-7,-16.39762915,-71.48798848,8185450.805,234268.3428,False, , ,0, , , , , , 
TRACK,1.10.35-7,-16.39795781,-71.48740706,8185415.182,234330.9215,False, , ,0, , , , , , 
TRACK,1.10.35-8, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-8,-16.39880478,-71.48760344,8185321.159,234311.0857,False, , ,0, , , , , , 
TRACK,1.10.35-8,-16.3987645,-71.48750966,8185325.741,234321.0522,False, , ,0, , , , , , 
TRACK,1.10.35-8,-16.39874347,-71.48739978,8185328.214,234332.7658,False, , ,0, , , , , , 
TRACK,1.10.35-8,-16.39861428,-71.48739169,8185342.526,234333.4554,False, , ,0, , , , , , 
TRACK,1.10.35-8,-16.39837244,-71.4872867,8185369.437,234344.3465,False, , ,0, , , , , , 
TRACK,1.10.35-8,-16.39841155,-71.4872304,8185365.182,234350.4159,False, , ,0, , , , , , 
TRACK,1.10.35-8,-16.39830013,-71.48718639,8185377.574,234354.9671,False, , ,0, , , , , , 
TRACK,1.10.35-8,-16.39819142,-71.48721547,8185389.57,234351.7126,False, , ,0, , , , , , 
TRACK,1.10.35-8,-16.39813995,-71.48727447,8185395.192,234345.3377,False, , ,0, , , , , , 
TRACK,1.10.35-8,-16.3987047,-71.48763272,8185332.2,234307.8203,False, , ,0, , , , , , 
TRACK,1.10.35-9, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-9,-16.3993627,-71.4873614,8185259.711,234337.7078,False, , ,0, , , , , , 
TRACK,1.10.35-9,-16.39931553,-71.48718862,8185265.159,234356.1073,False, , ,0, , , , , , 
TRACK,1.10.35-9,-16.39927967,-71.4871268,8185269.21,234362.6648,False, , ,0, , , , , , 
TRACK,1.10.35-9,-16.39921866,-71.48717463,8185275.902,234357.4707,False, , ,0, , , , , , 
TRACK,1.10.35-9,-16.39913694,-71.48721958,8185284.889,234352.5562,False, , ,0, , , , , , 
TRACK,1.10.35-9,-16.39914904,-71.48732229,8185283.415,234341.5967,False, , ,0, , , , , , 
TRACK,1.10.35-9,-16.39904738,-71.48737814,8185294.596,234335.491,False, , ,0, , , , , , 
TRACK,1.10.35-9,-16.39882408,-71.48745998,8185319.21,234326.4419,False, , ,0, , , , , , 
TRACK,1.10.35-9,-16.39886607,-71.48757345,8185314.413,234314.3733,False, , ,0, , , , , , 
TRACK,1.10.35-9,-16.39912781,-71.48748799,8185285.549,234323.861,False, , ,0, , , , , , 
TRACK,1.10.35-10, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-10,-16.40003947,-71.48690456,8185185.386,234387.445,False, , ,0, , , , , , 
TRACK,1.10.35-10,-16.40006845,-71.48678883,8185182.329,234399.8513,False, , ,0, , , , , , 
TRACK,1.10.35-10,-16.39977687,-71.48676895,8185214.636,234401.5802,False, , ,0, , , , , , 
TRACK,1.10.35-10,-16.3996933,-71.48677513,8185223.88,234400.8061,False, , ,0, , , , , , 
TRACK,1.10.35-10,-16.39964619,-71.48703089,8185228.76,234373.4112,False, , ,0, , , , , , 
TRACK,1.10.35-10,-16.39962673,-71.4870717,8185230.861,234369.024,False, , ,0, , , , , , 
TRACK,1.10.35-10,-16.39961813,-71.48724533,8185231.585,234350.4579,False, , ,0, , , , , , 
TRACK,1.10.35-10,-16.39998847,-71.4872827,8185190.537,234346.9675,False, , ,0, , , , , , 
TRACK,1.10.35-11, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-11,-16.40043704,-71.4871686,8185141.026,234359.7701,False, , ,0, , , , , , 
TRACK,1.10.35-11,-16.400488,-71.48684649,8185135.807,234394.2602,False, , ,0, , , , , , 
TRACK,1.10.35-11,-16.4001208,-71.48680793,8185176.509,234397.8817,False, , ,0, , , , , , 
TRACK,1.10.35-11,-16.40005667,-71.48727623,8185182.996,234347.7513,False, , ,0, , , , , , 
TRACK,1.10.35-11,-16.40043709,-71.48731795,8185140.825,234343.8102,False, , ,0, , , , , , 
TRACK,1.10.35-12, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-12,-16.40086983,-71.48714455,8185093.145,234362.927,False, , ,0, , , , , , 
TRACK,1.10.35-12,-16.40092233,-71.48689128,8185087.666,234390.0628,False, , ,0, , , , , , 
TRACK,1.10.35-12,-16.40053378,-71.48683129,8185130.759,234395.9462,False, , ,0, , , , , , 
TRACK,1.10.35-12,-16.40049345,-71.48733095,8185134.569,234342.4971,False, , ,0, , , , , , 
TRACK,1.10.35-12,-16.40085478,-71.48736293,8185094.525,234339.5705,False, , ,0, , , , , , 
TRACK,1.10.35-14, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-14,-16.40142981,-71.48654496,8185031.937,234427.7599,False, , ,0, , , , , , 
TRACK,1.10.35-14,-16.40140377,-71.48635838,8185035.065,234447.6631,False, , ,0, , , , , , 
TRACK,1.10.35-14,-16.40136526,-71.48616359,8185039.583,234468.4259,False, , ,0, , , , , , 
TRACK,1.10.35-14,-16.40105703,-71.48625205,8185073.591,234458.5544,False, , ,0, , , , , , 
TRACK,1.10.35-14,-16.40105154,-71.48653782,8185073.824,234428.0099,False, , ,0, , , , , , 
TRACK,1.10.35-14,-16.40102598,-71.48680559,8185076.302,234399.3604,False, , ,0, , , , , , 
TRACK,1.10.35-14,-16.40148146,-71.48680498,8185025.879,234400.0444,False, , ,0, , , , , , 
TRACK,1.10.35-13, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-13,-16.40137551,-71.48691196,8185037.468,234388.469,False, , ,0, , , , , , 
TRACK,1.10.35-13,-16.40097796,-71.48689171,8185081.506,234390.0926,False, , ,0, , , , , , 
TRACK,1.10.35-13,-16.4009394,-71.48736115,8185085.159,234339.8756,False, , ,0, , , , , , 
TRACK,1.10.35-13,-16.401305,-71.48742875,8185044.597,234333.1485,False, , ,0, , , , , , 
TRACK,1.10.35-15, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-15,-16.40097927,-71.48625729,8185082.192,234457.8886,False, , ,0, , , , , , 
TRACK,1.10.35-15,-16.40063104,-71.48625761,8185120.743,234457.3818,False, , ,0, , , , , , 
TRACK,1.10.35-15,-16.40057017,-71.48675425,8185126.831,234404.2285,False, , ,0, , , , , , 
TRACK,1.10.35-15,-16.40094579,-71.48678138,8185085.213,234401.8394,False, , ,0, , , , , , 
TRACK,1.10.35-16, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-16,-16.40055857,-71.48625517,8185128.77,234457.5443,False, , ,0, , , , , , 
TRACK,1.10.35-16,-16.40019099,-71.4862477,8185169.473,234457.844,False, , ,0, , , , , , 
TRACK,1.10.35-16,-16.40015124,-71.48670419,8185173.275,234409.0093,False, , ,0, , , , , , 
TRACK,1.10.35-16,-16.40050127,-71.48675845,8185134.453,234403.6856,False, , ,0, , , , , , 
TRACK,1.10.35-17, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-17,-16.40009188,-71.48646105,8185180.165,234434.9102,False, , ,0, , , , , , 
TRACK,1.10.35-17,-16.40010997,-71.48630468,8185178.368,234451.6449,False, , ,0, , , , , , 
TRACK,1.10.35-17,-16.40010815,-71.48624566,8185178.646,234457.949,False, , ,0, , , , , , 
TRACK,1.10.35-17,-16.39974476,-71.48623946,8185218.885,234458.1189,False, , ,0, , , , , , 
TRACK,1.10.35-17,-16.3996953,-71.48669593,8185223.762,234409.2723,False, , ,0, , , , , , 
TRACK,1.10.35-17,-16.39985155,-71.48670426,8185206.453,234408.5951,False, , ,0, , , , , , 
TRACK,1.10.35-17,-16.39986144,-71.48669212,8185205.374,234409.9049,False, , ,0, , , , , , 
TRACK,1.10.35-17,-16.40008126,-71.48668969,8185181.041,234410.4633,False, , ,0, , , , , , 
TRACK,1.10.35-18, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-18,-16.39964883,-71.48648943,8185229.177,234431.2761,False, , ,0, , , , , , 
TRACK,1.10.35-18,-16.39964873,-71.48638495,8185229.325,234442.441,False, , ,0, , , , , , 
TRACK,1.10.35-18,-16.39966448,-71.4863834,8185227.583,234442.6277,False, , ,0, , , , , , 
TRACK,1.10.35-18,-16.39966451,-71.48623872,8185227.77,234458.0892,False, , ,0, , , , , , 
TRACK,1.10.35-18,-16.39948769,-71.48624061,8185247.342,234457.6469,False, , ,0, , , , , , 
TRACK,1.10.35-18,-16.39937307,-71.48621869,8185260.06,234459.8336,False, , ,0, , , , , , 
TRACK,1.10.35-18,-16.39938095,-71.48641243,8185258.934,234439.141,False, , ,0, , , , , , 
TRACK,1.10.35-18,-16.39944201,-71.48670384,8185251.792,234408.0836,False, , ,0, , , , , , 
TRACK,1.10.35-18,-16.39963795,-71.48668009,8185230.132,234410.8871,False, , ,0, , , , , , 
TRACK,1.10.35-19, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-19,-16.39933633,-71.48646471,8185263.806,234433.4937,False, , ,0, , , , , , 
TRACK,1.10.35-19,-16.39931878,-71.48633359,8185265.92,234447.4821,False, , ,0, , , , , , 
TRACK,1.10.35-19,-16.39932882,-71.48621136,8185264.968,234460.5571,False, , ,0, , , , , , 
TRACK,1.10.35-19,-16.39899588,-71.48615833,8185301.896,234465.7717,False, , ,0, , , , , , 
TRACK,1.10.35-19,-16.39897304,-71.48618176,8185304.394,234463.2374,False, , ,0, , , , , , 
TRACK,1.10.35-19,-16.39900726,-71.48628128,8185300.476,234452.6489,False, , ,0, , , , , , 
TRACK,1.10.35-19,-16.39918906,-71.48674527,8185279.741,234403.3124,False, , ,0, , , , , , 
TRACK,1.10.35-19,-16.39937347,-71.48669899,8185259.387,234408.5093,False, , ,0, , , , , , 
TRACK,1.10.35-20, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.35-20,-16.39889317,-71.48615037,8185313.278,234466.4833,False, , ,0, , , , , , 
TRACK,1.10.35-20,-16.39861309,-71.48614058,8185344.297,234467.1496,False, , ,0, , , , , , 
TRACK,1.10.35-20,-16.39837651,-71.48613054,8185370.502,234467.9015,False, , ,0, , , , , , 
TRACK,1.10.35-20,-16.39826763,-71.48611882,8185382.57,234469.0065,False, , ,0, , , , , , 
TRACK,1.10.35-20,-16.39844121,-71.48654657,8185362.794,234423.5311,False, , ,0, , , , , , 
TRACK,1.10.35-20,-16.39896202,-71.48636761,8185305.371,234443.3626,False, , ,0, , , , , , 
TRACK,1.10.36-1, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.36-1,-16.40475274,-71.49006289,8184659.452,234056.3498,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.40472121,-71.48996121,8184663.077,234067.1717,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.40467768,-71.4898694,8184668.017,234076.9233,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.40459406,-71.4897573,8184677.421,234088.7885,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.40454885,-71.48970499,8184682.495,234094.3177,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.40451211,-71.48968516,8184686.588,234096.3866,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.40447546,-71.48967769,8184690.655,234097.1352,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.40445898,-71.48969104,8184692.462,234095.6856,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.4043424,-71.49013201,8184704.789,234048.4057,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.40434984,-71.49021485,8184703.858,234039.563,False, , ,0, , , , , , 
TRACK,1.10.36-1,-16.40471497,-71.49014821,8184663.523,234047.1813,False, , ,0, , , , , , 
TRACK,1.10.36-2, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.36-2,-16.40355552,-71.48961111,8184792.586,234102.9987,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.40363541,-71.48961128,8184783.742,234103.089,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.40386083,-71.48968114,8184758.695,234095.9306,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.40438218,-71.48981298,8184700.804,234082.5506,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.40440725,-71.4896707,8184698.216,234097.7887,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.40438941,-71.4896031,8184700.279,234104.9881,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.40435216,-71.48953565,8184704.492,234112.1456,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.4042611,-71.48948183,8184714.643,234117.7726,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.40345311,-71.48905864,8184804.649,234161.8958,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.40332758,-71.48947045,8184818.005,234117.7197,False, , ,0, , , , , , 
TRACK,1.10.36-2,-16.40332737,-71.48946385,8184818.037,234118.425,False, , ,0, , , , , , 
TRACK,1.10.36-3, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.36-3,-16.4043525,-71.48991041,8184703.962,234072.0992,False, , ,0, , , , , , 
TRACK,1.10.36-3,-16.40387587,-71.48977344,8184756.908,234086.0879,False, , ,0, , , , , , 
TRACK,1.10.36-3,-16.40392444,-71.49041597,8184750.688,234017.4937,False, , ,0, , , , , , 
TRACK,1.10.36-3,-16.40423932,-71.49030425,8184715.975,234029.8603,False, , ,0, , , , , , 
TRACK,1.10.36-4, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.36-4,-16.40371253,-71.49051744,8184774.015,234006.3626,False, , ,0, , , , , , 
TRACK,1.10.36-4,-16.40384391,-71.4905075,8184759.483,234007.6031,False, , ,0, , , , , , 
TRACK,1.10.36-4,-16.40383424,-71.49035281,8184760.756,234024.1203,False, , ,0, , , , , , 
TRACK,1.10.36-4,-16.40331132,-71.49037418,8184818.619,234021.1258,False, , ,0, , , , , , 
TRACK,1.10.36-4,-16.40331822,-71.4905196,8184817.664,234005.5958,False, , ,0, , , , , , 
TRACK,1.10.36-4,-16.40371644,-71.49055945,8184773.527,234001.8786,False, , ,0, , , , , , 
TRACK,1.10.36-5, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.36-5,-16.40381398,-71.48979109,8184763.737,234084.1177,False, , ,0, , , , , , 
TRACK,1.10.36-5,-16.40339039,-71.48965054,8184810.815,234098.5607,False, , ,0, , , , , , 
TRACK,1.10.36-5,-16.40309618,-71.48968561,8184843.34,234094.4135,False, , ,0, , , , , , 
TRACK,1.10.36-5,-16.40311527,-71.49029047,8184840.433,234029.8043,False, , ,0, , , , , , 
TRACK,1.10.36-5,-16.40386055,-71.49025586,8184757.971,234034.5156,False, , ,0, , , , , , 
TRACK,1.10.36-6, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.36-6,-16.4034212,-71.48904228,8184808.203,234163.6015,False, , ,0, , , , , , 
TRACK,1.10.36-6,-16.40326126,-71.48881938,8184826.201,234187.2033,False, , ,0, , , , , , 
TRACK,1.10.36-6,-16.40293198,-71.48901413,8184862.4,234165.9445,False, , ,0, , , , , , 
TRACK,1.10.36-6,-16.40304509,-71.48922723,8184849.598,234143.3267,False, , ,0, , , , , , 
TRACK,1.10.36-6,-16.40314648,-71.4893365,8184838.23,234131.7875,False, , ,0, , , , , , 
TRACK,1.10.36-6,-16.40330412,-71.48944266,8184820.64,234120.658,False, , ,0, , , , , , 
TRACK,1.10.36-7, , ,10000000,11015404.5, , , , , , , , , , 
TRACK,1.10.36-7,-16.4031296,-71.48858562,8184841.084,234212.0039,False, , ,0, , , , , , 
TRACK,1.10.36-7,-16.40312792,-71.48852331,8184841.352,234218.6593,False, , ,0, , , , , , 
TRACK,1.10.36-7,-16.40302419,-71.48841291,8184852.98,234230.316,False, , ,0, , , , , , 
TRACK,1.10.36-7,-16.40284154,-71.48884372,8184872.635,234184.0313,False, , ,0, , , , , , 
