UNICODE,I_TRIAT,P_TRIAT,FECHA,CICLO,TRATADA,RENUENTE,CERRADA,DESHABITADA,LOCAL_PUBLICO,LOTE_VACIO,,
1.9.7.111,0,0,31/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.7.112,0,0,05/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.113,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.114,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.115,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.116,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.117,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.118,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.119,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.120,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.121,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.122,0,0,31/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.7.123,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.124,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.125,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.126,0,0,31/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.7.127,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.128,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.129,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.130,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.131,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.132,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.133,0,0,31/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.7.134,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.135,0,0,31/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.7.136,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.137,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.138,0,0,31/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.7.139,0,0,31/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.140,0,0,31/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.7.141,0,0,30/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.142,0,0,31/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.7.143,0,0,05/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.130A,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.130B,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.130C,0,0,07/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.92A,0,0,30/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.7.93A,0,0,30/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.27.13,0,0,07/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.27.14,0,0,07/11/2008,1,0,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.97,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.98,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.99,0,4,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.100,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.101,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.102,0,10+,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.103,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.104,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.105,0,0,27/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.106,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.107,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.108,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.109,0,1,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.110,0,0,27/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.111,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.112,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.113,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.114,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.115,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.116,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.117,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.118,0,0,25/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.119,0,5,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.120,0,2,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.121,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.122,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.123,0,0,27/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.124,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.125,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.126,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.127,0,0,24/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28A.110A,0,0,27/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28A.42A,0,0,26/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.130,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.131,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.132,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.133,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.134,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.135,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.136,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.137,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.138,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.139,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.140,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.141,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.142,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.143,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.144,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.145,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.146,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.147,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.148,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.149,0,0,19/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.31.150,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.151,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.152,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.153,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.154,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.155,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.156,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.157,0,0,19/11/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.31.158,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.159,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.149A,0,0,19/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.14A,0,0,17/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.64A,0,0,14/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.31.69A,0,0,18/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.24.135,0,0,04/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.24.136,0,0,04/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.24.137,0,0,05/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.24.138,0,0,05/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.24.139,0,0,04/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.24.140,0,0,04/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.24.141,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.24.142,0,0,27/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.24.143,0,0,05/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.24.144,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.24.145,0,0,27/11/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.24.146,0,0,04/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.24.147,0,0,04/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.24.148,0,0,27/11/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.9.226,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.227,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.228,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.229,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.230,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.231,0,0,23/09/2008,1,1,0,0,0,0,0,,nos falta mapa actualizado por la joya 
1.9.9.232,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.233,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.234,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.235,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.236,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.237,0,0,23/09/2008,1,1,0,0,0,0,0,,nos falta mapa actualizado por la joya 
1.9.9.238,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.239,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.240,0,0,05/10/2008,1,1,0,0,0,0,0,,nos falta mapa actualizado por la joya 
1.9.9.241,0,0,05/10/2008,1,1,0,0,0,0,0,,nos falta mapa actualizado por la joya 
1.9.9.242,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.243,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.244,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.245,0,0,23/09/2008,1,1,0,0,0,0,0,,nos falta mapa actualizado por la joya 
1.9.9.246,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.247,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.248,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.249,0,0,23/09/2008,1,1,0,0,0,0,0,,nos falta mapa actualizado por la joya 
1.9.9.250,0,0,05/10/2008,1,1,0,0,0,0,0,,nos falta mapa actualizado por la joya 
1.9.9.251,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.252,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.253,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.254,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.255,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.256,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.257,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.258,0,0,23/09/2008,1,1,0,0,0,0,0,,nos falta mapa actualizado por la joya 
1.9.9.259,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.260,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.261,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.262,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.263,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.264,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.265,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.266,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.267,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.268,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.269,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.270,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.271,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.272,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.273,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.274,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.275,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.9.276,0,0,05/10/2008,1,0,0,0,1,0,0,,nos falta mapa actualizado por la joya 
1.9.23.1099,0,0,17/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.23.1100,0,0,17/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.23.1101,0,0,15/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.23.1102,0,0,15/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.23.1103,0,0,15/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.23.1104,0,0,15/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.23.1105,0,0,15/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.23.1106,0,0,15/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.23.1107,0,0,17/10/2008,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.23.1108,0,0,15/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.23.1109,0,0,17/10/2008,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.23.1110,0,0,15/10/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.23.2A,0,0,26/09/2008,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.1,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.2,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.3,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.4,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.5,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.6,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.7,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.8,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.9,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.10,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.11,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.12,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.13,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.14,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.15,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.16,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.17,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.18,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.19,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.20,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.21,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.22,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.23,0,9,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.24,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.25,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.26,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.27,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.28,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.29,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.30,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.31,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.32,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.33,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.34,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.35,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.36,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.37,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.38,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.39,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.40,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.41,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.42,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.43,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.44,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.45,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.46,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.47,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.48,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.49,0,1,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.50,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.51,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.52,0,1,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.53,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.54,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.55,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.56,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.57,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.58,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.59,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.60,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.61,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.62,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.63,0,0,05/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.64,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.65,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.66,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.67,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.68,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.69,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.70,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.71,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.72,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.73,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.74,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.75,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.76,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.77,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.78,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.79,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.80,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.81,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.82,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.83,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.84,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.85,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.86,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.87,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.88,0,0,06/05/2009,1,1,0,0,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.89,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.90,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.91,0,0,06/05/2009,1,0,0,1,0,0,0,,no tenemos mapa ni puntos 
1.9.28B.92,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
1.9.28B.93,0,0,06/05/2009,1,0,0,0,1,0,0,,no tenemos mapa ni puntos 
