UNICODE,I_TRIAT,P_TRIAT,FECHA,CICLO,TRATADA,RENUENTE,CERRADA,DESHABITADA,LOCAL_PUBLICO,LOTE_VACIO,,
1.5.11.689,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.722,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.730,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.658,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.731,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.685,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.688,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.735,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.650,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.652,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.744,,0,01/24/11,2,1,0,0,0,0,0,,
1.5.11.769,,0,01/25/11,2,1,0,0,0,0,0,,
1.5.11.761,,0,01/25/11,2,1,0,0,0,0,0,,
1.5.11.762,,0,01/25/11,2,1,0,0,0,0,0,,
1.5.11.748,,0,01/25/11,2,1,0,0,0,0,0,,
1.5.11.715,,0,01/25/11,2,1,0,0,0,0,0,,
1.5.11.733,,0,01/25/11,2,1,0,0,0,0,0,,
1.5.11.696,,0,01/25/11,2,1,0,0,0,0,0,,
