"unicode","numero","provincia","distrito","localidad","vivienda","fec_captura","fec_ingreso","fec_lectura","intra_peri","codigo","intra_peri_code","cap_mac","cap_hem","cap_eta5","cap_eta4","cap_eta3","cap_eta2","cap_eta1","cap_total","exa_mac","exa_hem","exa_eta5","exa_eta4","exa_eta3","exa_eta2","exa_total","pos_mac","pos_hem","pos_eta5","pos_eta4","pos_eta3","pos_eta2","pos_total","procedencia","fase","apl_ins","procesado","observaciones","UNIFECHA","Codigo.Corral","Cuy","Conejo","Pollo","Pato","Pavo","Ganso","Perro","Gato","Oveja","Cerdo","Vaca","Otros","Otros1","NumOtros","NumOtros1","Otras.Aves","Ladrillo.Pircado","Ladrillo.Noble","Piedra.Pircada","Piedra.Noble","Sillar.Pircado","Sillar.Noble","Noble","Adobe","Calamina.Eternit","Madera","Malla","Plastico","Carton","POtrosPte","POtros1Pte","PRLadrPcdo","PRLadrNble","PRPdraPcda","PRPdraNble","PRSillarPcdo","PRSillarNble","PRNble","PRAdobe","PRCal_Eter","PRMadera","PRMalla","PRPlastico","PRCarton","PROtros","PROtros1","PCLadrPcdo","PCLadrNble","PCPdraPcda","PCPdraNble","PCSillarPcdo","PCSillarNble","PCNble","PCAdobe","PCCal_Eter","PCMadera","PCMalla","PCPlastico","PCCarton","PCOtros","PCOtros1","TAdobePte","TCal_EterPte","TMaderaPte","TMallaPte","TPlasticoPte","TPaja_EsteraPte","TLadrilloPte","TSillarPte","TNoblePte","TCartonPte","TBasuraPte","TOtrosPte","TOtros1Pte","TRAdobe","TRCal_Eter","TRMadera","TRMalla","TRPlastico","TRPaja_Estera","TRLadrillo","TRSillar","TRNoble","TRCarton","TRBasura","TROtros","TROtros1","TCAdobe","TCal_Eter","TCMadera","TCMalla","TCPlastico","TCPaja_Estera","TCLadrillo","TCSillar","TCNoble","TCCarton","TCBasura","TCOtros","TCOtros1","LugarCorral","Hace.cuanto.se.construyo","Opcion1","Aplicaron.insecticida","Hace.Cuanto.Aplicaron","Opcion2a","Nombre.del.Insecticida","OtroInsecticida","Hace.cuanto.limpiaron","Opcion3","Mudan.Corral","Cada.cuanto.tiempo","Opcion4a","Estatus","Observaciones"
"1.1.34.87",8154,1,1,"34","87","2014-03-31","2014-03-31","2014-04-15","PERI","P2","1.1.34.87-P2",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"MV","0","1.1.34.87-20/03/2014","P2",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.87",8154,1,1,"34","87","2014-03-31","2014-03-31","2014-04-15","PERI","P2","1.1.34.87-P2",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"MV","0","1.1.34.87-20/03/2014","A",4,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.87",8154,1,1,"34","87","2014-03-31","2014-03-31","2014-04-15","PERI","P2","1.1.34.87-P2",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"EP",1,0,"MV","0","1.1.34.87-20/03/2014","P1",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8204,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",0,0,0,1,6,16,12,35,0,0,0,1,6,15,22,0,0,0,0,0,0,0,"EP",1,0,"MV","1II SECA","1.1.34.88-06/05/2014","C",0,2,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8204,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",0,0,0,1,6,16,12,35,0,0,0,1,6,15,22,0,0,0,0,0,0,0,"EP",1,0,"MV","1II SECA","1.1.34.88-06/05/2014","D",0,0,2,0,0,0,0,0,0,0,0,"","",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"BLOQUETA NOBLE","",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8204,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",0,0,0,1,6,16,12,35,0,0,0,1,6,15,22,0,0,0,0,0,0,0,"EP",1,0,"MV","1II SECA","1.1.34.88-06/05/2014","A",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8204,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",0,0,0,1,6,16,12,35,0,0,0,1,6,15,22,0,0,0,0,0,0,0,"EP",1,0,"MV","1II SECA","1.1.34.88-06/05/2014","PERI",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"10X8"
"1.1.34.88",8204,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",0,0,0,1,6,16,12,35,0,0,0,1,6,15,22,0,0,0,0,0,0,0,"EP",1,0,"MV","1II SECA","1.1.34.88-06/05/2014","B",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8205,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","INTRA","1.I","1.1.34.88-1.I",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","C",0,2,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8205,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","INTRA","1.I","1.1.34.88-1.I",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","D",0,0,2,0,0,0,0,0,0,0,0,"","",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"BLOQUETA NOBLE","",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8205,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","INTRA","1.I","1.1.34.88-1.I",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","A",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8205,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","INTRA","1.I","1.1.34.88-1.I",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","PERI",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"10X8"
"1.1.34.88",8205,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","INTRA","1.I","1.1.34.88-1.I",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","B",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8206,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",7,1,4,13,8,5,3,41,7,1,4,13,8,5,38,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","C",0,2,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8206,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",7,1,4,13,8,5,3,41,7,1,4,13,8,5,38,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","D",0,0,2,0,0,0,0,0,0,0,0,"","",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"BLOQUETA NOBLE","",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8206,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",7,1,4,13,8,5,3,41,7,1,4,13,8,5,38,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","A",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.88",8206,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",7,1,4,13,8,5,3,41,7,1,4,13,8,5,38,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","PERI",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"10X8"
"1.1.34.88",8206,1,1,"34","88","2014-05-06","2014-05-06","2014-05-12","PERI","D","1.1.34.88-D",7,1,4,13,8,5,3,41,7,1,4,13,8,5,38,0,0,0,0,0,0,0,"EP",1,1,"MV","","1.1.34.88-06/05/2014","B",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.90",8141,1,1,"34","90","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.90-P1",0,0,1,1,1,0,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,"EP",1,1,"GB","0","1.1.34.90-20/03/2014","A",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.90",8141,1,1,"34","90","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.90-P1",0,0,1,1,1,0,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,"EP",1,1,"GB","0","1.1.34.90-20/03/2014","D",20,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.90",8141,1,1,"34","90","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.90-P1",0,0,1,1,1,0,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,"EP",1,1,"GB","0","1.1.34.90-20/03/2014","B",0,2,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.90",8141,1,1,"34","90","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.90-P1",0,0,1,1,1,0,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,"EP",1,1,"GB","0","1.1.34.90-20/03/2014","P1",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.90",8141,1,1,"34","90","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.90-P1",0,0,1,1,1,0,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,"EP",1,1,"GB","0","1.1.34.90-20/03/2014","C",10,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.90",8141,1,1,"34","90","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.90-P1",0,0,1,1,1,0,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,"EP",1,1,"GB","0","1.1.34.90-20/03/2014","PERI",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,"BLOQUETA PIRCADA","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"6X7"
"1.1.34.90",8141,1,1,"34","90","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.90-P1",0,0,1,1,1,0,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,"EP",1,1,"GB","0","1.1.34.90-20/03/2014","E",20,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.90",8141,1,1,"34","90","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.90-P1",0,0,1,1,1,0,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,"EP",1,1,"GB","0","1.1.34.90-20/03/2014","F",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.91",8144,1,1,"34","91","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.91-P1",0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","3III SECAS","1.1.34.91-20/03/2014","B",0,0,9,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.91",8144,1,1,"34","91","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.91-P1",0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","3III SECAS","1.1.34.91-20/03/2014","A",0,0,0,0,0,0,1,0,0,0,0,"","",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.91",8144,1,1,"34","91","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.91-P1",0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","3III SECAS","1.1.34.91-20/03/2014","P1",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.91",8144,1,1,"34","91","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.91-P1",0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","3III SECAS","1.1.34.91-20/03/2014","E",0,0,0,0,0,0,0,4,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.91",8144,1,1,"34","91","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.91-P1",0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","3III SECAS","1.1.34.91-20/03/2014","C",0,0,3,0,0,0,0,0,0,0,0,"","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.91",8144,1,1,"34","91","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.91-P1",0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","3III SECAS","1.1.34.91-20/03/2014","D",0,0,4,0,0,0,0,0,0,0,0,"","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,""
"1.1.34.91",8144,1,1,"34","91","2014-03-20","2014-03-20","2014-03-25","PERI","P1","1.1.34.91-P1",0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,0,"GB","3III SECAS","1.1.34.91-20/03/2014","PERI",0,0,0,0,0,0,5,0,0,0,0,"","",0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Techo/Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"9X6"
"1.1.34.97",8157,1,1,"34","97","2014-04-01","2014-04-01","2014-04-16","INTRA","1.II","1.1.34.97-1.II",0,0,0,1,1,1,1,4,0,0,0,1,0,1,2,0,0,0,0,0,0,0,"EP",1,1,"MV","1III SECA","1.1.34.97-01/04/2014","PERI",0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patio",0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,1,"6X8"
