"","unicode","numero","provincia","distrito","localidad","vivienda","fec_captura","fec_ingreso","fec_lectura","intra_peri","codigo","intra_peri_code","cap_mac","cap_hem","cap_eta5","cap_eta4","cap_eta3","cap_eta2","cap_eta1","cap_total","exa_mac","exa_hem","exa_eta5","exa_eta4","exa_eta3","exa_eta2","exa_total","pos_mac","pos_hem","pos_eta5","pos_eta4","pos_eta3","pos_eta2","pos_total","procedencia","fase","apl_ins","procesado","observaciones","UNIFECHA","Cod.Cuarto","TipoCuarto","Lad.Pir.PP","Ladr.Noble.PP","PiedraPir.PP","Piedra.Noble.PP","Sillar.Pir.PP","Sillar.Noble.PP","Noble.PP","Adobe.PP","Calamina.PP","Madera.PP","Otro.PP","Otro2.PP","Otro3.PP","Lad.Pir.PR","Ladr.Noble.PR","PiedraPir.PR","Piedra.Noble.PR","Sillar.Pir.PR","Sillar.Noble.PR","Noble.PR","Adobe.PR","Calamina.PR","Madera.PR","Otro.PR","Otro2.PR","Otro3.PR","Lad.Pir.PC","Ladr.Noble.PC","PiedraPir.PC","Piedra.Noble.PC","Sillar.Pir.PC","Sillar.Noble.PC","Noble.PC","Adobe.PC","Calamina.PC","Madera.PC","Otro.PC","Otro2.PC","Otro3.PC","Ladr.Pircado.TP","Ladr.Noble.TP","Piedra.Noble.TP","Sillar.Noble.TP","Noble.TP","Adobe.TP","Calamina.TP","Madera.TP","Estera.TP","otro1.TP","otro2.TP","otro3.TP","Ladr.Pircado.TR","Ladr.Noble.TR","Piedra.Noble.TR","Sillar.Noble.TR","Noble.TR","Adobe.TR","Calamina.TR","Madera.TR","Estera.TR","otro1.TR","otro2.TR","otro3.TR","Ladr.Pircado.TC","Ladr.Noble.TC","Piedra.Noble.TC","Sillar.Noble.TC","Noble.TC","Adobe.TC","Calamina.TC","Madera.TC","Estera.TC","otro1.TC","otro2.TC","otro3.TC","Sexo1","Sexo2","Sexo3","Sexo4","Sexo5","Sexo6","Sexo7","Sexo8","Sexo9","Sexo10","Sexo11","Edad1","Edad2","Edad3","Edad4","Edad5","Edad6","Edad7","Edad8","Edad9","Edad10","Edad11","perro","gato","cuy","pollo","pavo","pato","ganso","otras.aves","Otro1","otronumero1","Otro2","otronumero2","Otro3","otronumero3","Estatus","Observaciones"
"834","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.IX","Deposito",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"835","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.II","Sala",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"836","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.I","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"837","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.VII","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"838","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.IV","Cocina",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"839","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.XI","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"840","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.XII","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"841","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.VI","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"842","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","2.I","Cocina",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"843","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.X","Deposito",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"844","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.V","Banho",0,0,0,0,0,0,1,0,0,1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"845","1.1.82.15",8005,1,1,"82","15","2013-11-15","2013-11-15","2013-12-03","PERI","P1","1.1.82.15-P1",1,1,0,2,0,0,0,4,1,1,0,2,0,0,4,0,0,0,0,0,0,0,"EP",1,0,"GB","FUERA DE TRANSECTO","1.1.82.15-07/01/2014","1.VIII","Deposito",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"846","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.III","Deposito",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"847","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.IX","Deposito",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"848","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.II","Sala",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"849","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.I","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"850","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.VII","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"851","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.IV","Cocina",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"852","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.XI","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"F","","","","","",NA,NA,NA,NA,NA,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"853","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.XII","Banho",0,0,0,0,0,0,1,0,0,0,"MAYOLICA","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"854","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.VI","Dormitorio",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"M","","","","","",NA,NA,NA,NA,NA,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"855","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","2.I","Cocina",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"856","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.X","Deposito",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"857","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.V","Banho",0,0,0,0,0,0,1,0,0,1,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"858","1.1.82.15",8061,1,1,"82","15","2014-01-07","2014-01-07","2014-01-09","PERI","P1","1.1.82.15-P1",0,3,0,1,3,1,12,20,0,3,0,1,3,1,8,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.15-07/01/2014","1.VIII","Deposito",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"859","1.1.82.16",8067,1,1,"82","16","2014-01-08","2014-01-08","2014-01-09","PERI","P1","1.1.82.16-P1",2,1,1,1,4,0,0,9,2,1,1,1,4,0,9,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.82.16-08/01/2014","2.I","Deposito",0,1,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"860","1.1.82.16",8067,1,1,"82","16","2014-01-08","2014-01-08","2014-01-09","PERI","P1","1.1.82.16-P1",2,1,1,1,4,0,0,9,2,1,1,1,4,0,9,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.82.16-08/01/2014","1.I","Cocina",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"861","1.1.82.16",8067,1,1,"82","16","2014-01-08","2014-01-08","2014-01-09","PERI","P1","1.1.82.16-P1",2,1,1,1,4,0,0,9,2,1,1,1,4,0,9,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.82.16-08/01/2014","1.II","Banho",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"862","1.1.82.16",8067,1,1,"82","16","2014-01-08","2014-01-08","2014-01-09","PERI","P1","1.1.82.16-P1",2,1,1,1,4,0,0,9,2,1,1,1,4,0,9,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.82.16-08/01/2014","2.III","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"863","1.1.82.16",8067,1,1,"82","16","2014-01-08","2014-01-08","2014-01-09","PERI","P1","1.1.82.16-P1",2,1,1,1,4,0,0,9,2,1,1,1,4,0,9,0,0,0,0,0,0,0,"EP",1,0,"GB","","1.1.82.16-08/01/2014","2.II","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"864","1.1.82.16",8069,1,1,"82","16","2014-01-08","2014-01-08","2014-01-09","PERI","P2","1.1.82.16-P2",1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.16-08/01/2014","2.I","Deposito",0,1,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"865","1.1.82.16",8069,1,1,"82","16","2014-01-08","2014-01-08","2014-01-09","PERI","P2","1.1.82.16-P2",1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.16-08/01/2014","1.I","Cocina",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"866","1.1.82.16",8069,1,1,"82","16","2014-01-08","2014-01-08","2014-01-09","PERI","P2","1.1.82.16-P2",1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.16-08/01/2014","1.II","Banho",0,0,0,0,0,0,1,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
"867","1.1.82.16",8069,1,1,"82","16","2014-01-08","2014-01-08","2014-01-09","PERI","P2","1.1.82.16-P2",1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EP",1,1,"GB","","1.1.82.16-08/01/2014","2.III","Vacio",0,1,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,NA,0,1,""
