"type,ident,lat,long,y_proj,x_proj,comment,display,symbol,unused1,dist,prox_index,color,altitude,depth,temp,time,wpt_class,sub_class,attrib,link,state,country,city,address,facility,crossroad,unused2,ete,dtype,model,filename,ltime"
"WAYPOINT,1.3.58.37,-16.33468246425327,-71.54340471350704,8192346.21703814,228259.084484273, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.38,-16.33459874307404,-71.54331918109347,8192355.60006526,228268.112183695, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.39,-16.33452487143724,-71.54320798903839,8192363.92690799,228279.896553695, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.40,-16.3346644072331,-71.54324049139046,8192348.43545275,228276.615001995, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.41,-16.33474484529295,-71.54331575993312,8192339.42961167,228268.679978773, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.42,-16.33482364229434,-71.54337563281787,8192330.62601012,228262.388500983, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.43,-16.3349287042725,-71.54342524181232,8192318.9283099,228257.230574936, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.44,-16.3350403326213,-71.54348169350112,8192306.49450342,228251.350248956, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.45,-16.33511748757796,-71.54350564283743,8192297.92066586,228248.896769279, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.46,-16.33516181075589,-71.54351590675347,8192292.99992345,228247.860858451, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.47,-16.33521762493302,-71.54353643471148,8192286.79329954,228245.743610557, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.48,-16.33526523113866,-71.543555252011,8192281.49766735,228243.797880851, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.49,-16.33533253645542,-71.543587754605,8192274.00286054,228240.416435783, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.50,-16.33541297453077,-71.54363223186508,8192265.03812608,228235.773061926, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.51,-16.33516866898272,-71.54388380903951,8192291.7492324,228208.541349309, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.52,-16.33503324803917,-71.54385064204206,8192306.78603803,228211.899582315, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.53,-16.33490677943384,-71.54382694019247,8192320.81908254,228214.258374053, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.54,-16.33481543270171,-71.5437263161833,8192331.06651843,228224.888800575, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.55,-16.33473499472579,-71.54367499650479,8192340.04038157,228230.263649821, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.56,-16.33463814075742,-71.5436339406741,8192350.81795385,228234.518581724, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.57,-16.33453143720658,-71.54358091031929,8192362.70196848,228240.03998311, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.58,-16.33444443267418,-71.54354669712508,8192372.37996409,228243.577064434, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.59,-16.33452487119267,-71.54340813513684,8192363.65964657,228258.500739433, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.60,-16.3343902602297,-71.54335339400834,8192378.63557568,228264.166442978, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.58.61,-16.33441816742047,-71.54317548659392,8192375.78354582,228283.223527209, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.1,-16.34132140627309,-71.53945911236696,8191616.4847261,228690.042238284, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.2,-16.34132250014745,-71.53954977956545,8191616.24267701,228680.351697606, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.3,-16.34131101693454,-71.53960612430483,8191617.438821,228674.31274833, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.4,-16.34129706731261,-71.53969202384312,8191618.86859235,228665.111070256, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.5,-16.34128811114757,-71.53978819081216,8191619.731836,228654.818731787, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.6,-16.34128811203685,-71.53987077744034,8191619.62155659,228645.990466459, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.7,-16.3412806366321,-71.53997050474557,8191620.31610601,228635.319582079, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.8,-16.34127424004215,-71.54008187496706,8191620.87567996,228623.405593306, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.9,-16.34124176166275,-71.54023228917606,8191624.27066874,228607.281871239, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.10,-16.34104035298266,-71.54016529199708,8191646.6580472,228614.165351325, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.11,-16.34085508975404,-71.54008413307736,8191667.276851,228622.585011208, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.12,-16.34058341803238,-71.53998488191176,8191697.48608171,228632.819309287, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.13,-16.34033155794925,-71.54002064666643,8191725.32182632,228628.648140621, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.14,-16.34014300378474,-71.54002295773289,8191746.19359738,228628.140561525, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.15,-16.33996554142968,-71.53990275131849,8191766.00084333,228640.745156872, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.16,-16.33981519525728,-71.53996127525265,8191782.56760933,228634.281349512, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.17,-16.33967733516858,-71.53995042275754,8191797.84459331,228635.250983066, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.18,-16.33959010497239,-71.53998538472699,8191807.45521608,228631.393097962, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.19,-16.33949249211884,-71.53993886744286,8191818.32400319,228636.230836817, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.20,-16.33938878326913,-71.53990690146428,8191829.84826497,228639.504652349, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.21,-16.33924428920791,-71.53990085729872,8191845.85328067,228639.951130325, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.22,-16.33908804821548,-71.53990085701562,8191863.15073745,228639.7353013, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.23,-16.33896305552646,-71.53983573018252,8191877.07556854,228646.524564306, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.24,-16.33881162147464,-71.53983823492459,8191893.83750578,228646.047602133, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.25,-16.33866499544055,-71.53978813737658,8191910.13731442,228651.200388363, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.26,-16.3385496175008,-71.53977310807181,8191922.93086417,228652.647607701, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.27,-16.33831165041842,-71.53974304927719,8191949.31631533,228655.532113362, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.28,-16.33803041637816,-71.53970547627672,8191980.50187553,228659.160122805, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.29,-16.33780206407298,-71.53967541788781,8192005.82286903,228662.057893729, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.30,-16.33757424895932,-71.53965088921348,8192031.0770128,228664.365297116, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.31,-16.33735970993588,-71.53960219134474,8192054.89359326,228669.274715741, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.32,-16.33707109310631,-71.53955521135659,8192086.90903789,228673.898191358, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.33,-16.33682107064853,-71.53953928909645,8192114.61027383,228675.254939473, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.34,-16.33667522398061,-71.53955665851366,8192130.7338021,228673.196715825, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.35,-16.33653215527402,-71.5395349465673,8192146.60190244,228675.320110973, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.36,-16.33643909141932,-71.53954652617973,8192156.889564,228673.953718261, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.37,-16.3363376933821,-71.53953060413167,8192168.13658005,228675.515734224, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.38,-16.33624462953316,-71.53951178725906,8192178.46477775,228677.398719447, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.39,-16.33613906456202,-71.53945533674457,8192190.22716168,228683.287471784, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.40,-16.33603488830142,-71.53946691664976,8192201.74507779,228681.905705236, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.41,-16.33587792972681,-71.53941480867005,8192219.19145608,228687.259274661, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.42,-16.33571819304211,-71.53936270076359,8192236.9453961,228692.609010441, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.43,-16.33552928734489,-71.53933954178095,8192257.89003381,228694.823831653, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.55.44,-16.33533065842512,-71.53928019682752,8192279.95937942,228700.893522933, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.1,-16.34798840256037,-71.54395951539047,8190872.37003214,228218.190703602, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.2,-16.3479501703648,-71.54412664095132,8190876.37931803,228200.27309993, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.3,-16.34789828967893,-71.54411794267091,8190882.13468233,228201.131057284, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.4,-16.34786059930477,-71.54409393378545,8190886.3394983,228203.645271249, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.5,-16.34781767118492,-71.54408801534034,8190891.10000315,228204.218478715, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.6,-16.34783530320829,-71.5439373559703,8190889.34935572,228220.34743905, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.7,-16.34788108933785,-71.54393524257063,8190884.28317694,228220.636739054, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.8,-16.3479380829904,-71.54394807001032,8190877.95623547,228219.344474294, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.9,-16.34786196629351,-71.54427635234185,8190885.94428316,228184.14775795, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.10,-16.34782777777778,-71.54433656759679,8190889.64880523,228177.663780868, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.11,-16.34781422401693,-71.54437982521691,8190891.09151399,228173.021041332, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.12,-16.34780897890522,-71.5444341633375,8190891.59955222,228167.205369612, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.13,-16.34772160973513,-71.54441798592337,8190901.29386662,228168.813650311, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.14,-16.34775377547027,-71.54426707271263,8190897.93454891,228184.989883462, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.15,-16.34784050411436,-71.54464702600569,8190887.82476497,228144.495325173, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.16,-16.34779807817635,-71.54462869235999,8190892.54627719,228146.396323843, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.17,-16.34775993884607,-71.54462175826006,8190896.777974,228147.084718499, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.18,-16.34773051981125,-71.54462230694837,8190900.03423693,228146.985325765, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.19,-16.34769524305174,-71.54461994482901,8190903.94290369,228147.1889685, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.20,-16.34767061159287,-71.54459338831427,8190906.70537416,228149.993586828, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.21,-16.34755274306474,-71.54462973980886,8190919.70605403,228145.944602951, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.22,-16.34755816336489,-71.54455115218477,8190919.21104855,228154.352651427, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.23,-16.34756343791403,-71.5444536340931,8190918.75748653,228164.784049552, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.24,-16.34755760933736,-71.5443953309069,8190919.48072272,228171.008236057, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.25,-16.34757753921016,-71.54431211639465,8190917.38553159,228179.930959725, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.26,-16.34759577075561,-71.54423071916193,8190915.47593017,228188.657073448, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.27,-16.34760833333333,-71.54415612245383,8190914.18484825,228196.6484013, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.28,-16.34762659731697,-71.54409648664634,8190912.24255796,228203.048392885, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.29,-16.34764188357456,-71.54402027357693,8190910.65209191,228211.216268017, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.30,-16.34765679164921,-71.54396444656754,8190909.07624046,228217.204473269, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.41.31,-16.34767222222222,-71.54390394891215,8190907.44878488,228223.692664117, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.1,-16.34911951726116,-71.55094434389535,8190737.79310864,227473.125394435, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.2,-16.34906877766278,-71.55098992788271,8190743.34943169,227468.182310618, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.3,-16.34903313553689,-71.55105661416135,8190747.20600799,227461.004486705, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.4,-16.34899396998736,-71.55110763370864,8190751.47366741,227455.49644149, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.5,-16.3489597001096,-71.55115737774409,8190755.20103102,227450.13153595, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.6,-16.34890951928425,-71.55121094814832,8190760.68478067,227444.335520595, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.7,-16.34884587520673,-71.5512938547452,8190767.61972814,227435.384952594, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.8,-16.34864882497611,-71.55111783553002,8190789.67134007,227453.926698706, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.9,-16.34869533406928,-71.55106043866017,8190784.59921804,227460.126645074, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.10,-16.34876142571978,-71.55102600068052,8190777.32831244,227463.89961554, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.11,-16.34877733688975,-71.55095074681985,8190775.66765267,227471.965874065, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.12,-16.34882139815496,-71.5508652890999,8190770.90414357,227481.16194186, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.13,-16.34890462472866,-71.55079513729059,8190761.78408473,227488.776274325, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.14,-16.34898050745089,-71.55086146306172,8190753.29412584,227481.791822935, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.15,-16.34853622492772,-71.55102599982772,8190802.26051678,227463.587030434, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.16,-16.34857906222098,-71.55097498042515,8190797.58635128,227469.100167255, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.17,-16.34862924302696,-71.5509112061289,8190792.11627516,227475.986916495, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.18,-16.34868064780138,-71.5508155445137,8190786.55343432,227486.283917621, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.19,-16.34873694816743,-71.55074666810951,8190780.41269038,227493.724537826, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.20,-16.3485778382496,-71.5507071260526,8190798.0809062,227497.730450486, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.21,-16.34844810251475,-71.55069819649394,8190812.45604397,227498.504860486, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.22,-16.34835630873266,-71.55068033946914,8190822.6425572,227500.286237177, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.23,-16.34829021723986,-71.55066375800459,8190829.98183506,227501.966946637, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.24,-16.34820943870077,-71.55066630908847,8190838.92148557,227501.582114033, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.25,-16.3481298841318,-71.55063697274116,8190847.76836874,227504.607558213, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.26,-16.34800674068443,-71.55063217239106,8190861.40813187,227504.949743107, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.27,-16.34793772848165,-71.55070967443831,8190868.9446612,227496.569425334, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.28,-16.3478833421165,-71.55074809128411,8190874.91433608,227492.387387759, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.29,-16.34781208379763,-71.55079880560344,8190882.73543752,227486.867396549, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.30,-16.3476052613196,-71.55064485028375,8190905.83930449,227503.037234922, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.31,-16.34742624691477,-71.55051081902158,8190925.83779382,227517.115937537, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.32,-16.34752878926184,-71.55051444157203,8190914.48037869,227516.871041646, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.33,-16.34765218768937,-71.55054161024246,8190900.78240983,227514.13815021, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.34,-16.34778775203492,-71.55059594739927,8190885.70112663,227508.51799622, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.35,-16.34792505445155,-71.55059957006485,8190870.49538963,227508.321348362, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.36,-16.34817706536716,-71.55049451883181,8190842.73581769,227519.900528134, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.37,-16.34807278507217,-71.55047278391841,8190854.30991801,227522.079110494, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.38,-16.34799109885816,-71.5504383703959,8190863.39959758,227525.644327153, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.39,-16.34794417179547,-71.5502644910694,8190868.8279622,227544.165872916, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.40,-16.34789550762922,-71.55030977190873,8190874.15493571,227539.258071213, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.41,-16.34786422351337,-71.55037497627191,8190877.53104613,227532.244681614, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.42,-16.3478259873663,-71.55042931320298,8190881.69138496,227526.383305536, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.43,-16.34773561110633,-71.55041120082424,8190891.72129958,227528.193969576, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.44,-16.34763828284481,-71.55038040985143,8190902.53786757,227531.350256356, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.45,-16.3475409545639,-71.55033512906826,8190913.37385478,227536.055426269, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.46,-16.34761568879405,-71.55027716972769,8190905.17763014,227542.354679725, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.47,-16.3476660909311,-71.55022283280039,8190899.6703786,227548.232942551, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.48,-16.34771996907498,-71.55017392951974,8190893.77101263,227553.535201048, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.49,-16.34777384722192,-71.55012140371922,8190887.87649968,227559.224683217, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.50,-16.34760352237813,-71.54997469402125,8190906.92990618,227574.67072908, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.51,-16.34756528634313,-71.55003808712588,8190911.07810899,227567.841302471, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.52,-16.34751836026156,-71.55008880159893,8190916.20538227,227562.355086992, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.53,-16.34749229024882,-71.55015943959104,8190918.99696216,227554.768101761, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.54,-16.34745405357543,-71.55021558757764,8190923.15493928,227548.713128709, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.55,-16.34736541531167,-71.55032426132721,8190932.82253288,227536.973486677, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.56,-16.34728372906255,-71.55029347043534,8190941.90735589,227540.151488296, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.57,-16.34718640072553,-71.55028441426784,8190952.69480219,227540.984459749, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.58,-16.347094286311,-71.55023732232002,8190962.95597963,227545.890489191, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.59,-16.34718118660096,-71.55015943954062,8190953.43953276,227554.336341428, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.60,-16.34722811272483,-71.55011234757366,8190948.30740127,227559.435340984, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.61,-16.34725592073212,-71.5500471432576,8190945.31612263,227566.443916765, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.62,-16.34730284684209,-71.55000186241614,8190940.18156374,227571.349312108, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.63,-16.34735151096743,-71.54996020398312,8190934.84973312,227575.869901735, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.64,-16.34737584292863,-71.54988413204353,8190932.25784751,227584.035335073, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.65,-16.34745579122621,-71.54984247338348,8190923.46251648,227588.599356775, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.66,-16.34728198969774,-71.54969938639091,8190942.89594737,227603.653384251, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.67,-16.34723332560453,-71.5497482898096,8190948.21807271,227598.358351959, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.68,-16.34718292353614,-71.54980262685061,8190953.72532988,227592.480080913, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.69,-16.34714990158053,-71.54988050973773,8190957.27687031,227584.109002083, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.70,-16.3470890715493,-71.54997107117244,8190963.89007719,227574.344062049, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.71,-16.34702476543503,-71.55002540801783,8190970.93665908,227568.446505868, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.72,-16.34698131537619,-71.5500906121457,8190975.65968548,227561.416235129, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.3.73.73,-16.34694134129384,-71.55015219379736,8190980.00273554,227554.778008626, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
