"type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime"
"TRACK,1.11.20-4,-16.38026734690575,-71.51230581200872,8187340.87256693,231645.91206987,False, , ,0, , , , , , "
"TRACK,1.11.20-4,-16.38005156975542,-71.51216184672556,8187364.95129785,231661.002622813,False, , ,0, , , , , , "
"TRACK,1.11.20-4,-16.37986331358197,-71.51241790253685,8187385.45424148,231633.379032703,False, , ,0, , , , , , "
"TRACK,1.11.20-5, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.20-5,-16.38012896488193,-71.51323137520707,8187354.9684237,231546.803916835,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38024522425448,-71.51300401829327,8187342.3982794,231571.261756202,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38035863739515,-71.51308254680551,8187329.73860064,231563.024517995,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38050081132139,-71.51286332546485,8187314.28872068,231586.648347878,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38067787985668,-71.51260463781357,8187295.0278893,231614.53785869,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38074586039908,-71.51250551958397,8187287.63295927,231625.224117991,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38069315340384,-71.5124679750779,8187293.51772491,231629.164425515,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38060832495122,-71.51252763606365,8187302.83004879,231622.672023197,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38058697344962,-71.51256370539031,8187305.14613669,231618.787909649,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.3804816232542,-71.51263610815235,8187316.71353714,231610.905622372,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38031132532244,-71.5128571671855,8187335.27457703,231587.04687538,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38026740682641,-71.51282599963554,8187340.1779533,231590.317696076,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38027728195948,-71.51280201492872,8187339.11641657,231592.894564869,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.38005301840878,-71.51268981439053,8187364.09269737,231604.578611837,False, , ,0, , , , , , "
"TRACK,1.11.20-5,-16.37985225836089,-71.51305327148465,8187385.83779579,231565.459409012,False, , ,0, , , , , , "
"TRACK,1.11.20-6, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.20-6,-16.37980594683196,-71.51302189439892,8187391.00638097,231568.749349846,False, , ,0, , , , , , "
"TRACK,1.11.20-6,-16.38002272229219,-71.51265601365893,8187367.49143936,231608.149523422,False, , ,0, , , , , , "
"TRACK,1.11.20-6,-16.37971449644475,-71.51245957672076,8187401.87444574,231628.721276088,False, , ,0, , , , , , "
"TRACK,1.11.20-6,-16.37949498897934,-71.51282577806165,8187425.69146189,231589.283067454,False, , ,0, , , , , , "
"TRACK,1.11.20-7, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.20-7,-16.37928460854685,-71.51272804728848,8187449.11162048,231599.439746588,False, , ,0, , , , , , "
"TRACK,1.11.20-7,-16.3794617267132,-71.51281266336608,8187429.39122311,231590.639119133,False, , ,0, , , , , , "
"TRACK,1.11.20-7,-16.3797347902979,-71.51235202068853,8187399.76998063,231640.244034578,False, , ,0, , , , , , "
"TRACK,1.11.20-7,-16.37936593826798,-71.5121181891104,8187440.91421987,231664.729358237,False, , ,0, , , , , , "
"TRACK,1.11.20-7,-16.37912063099648,-71.51263217980687,8187467.39211431,231609.460882657,False, , ,0, , , , , , "
"TRACK,1.11.20-8, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.20-8,-16.37912398516864,-71.5124990505539,8187467.19683965,231623.693597161,False, , ,0, , , , , , "
"TRACK,1.11.20-8,-16.37891092010033,-71.51231418870297,8187491.02940319,231643.15875776,False, , ,0, , , , , , "
"TRACK,1.11.20-8,-16.37880702966698,-71.51244446519839,8187502.35867961,231629.093199231,False, , ,0, , , , , , "
"TRACK,1.11.20-8,-16.37891701365488,-71.51255623422338,8187490.03471539,231617.298590631,False, , ,0, , , , , , "
"TRACK,1.11.20-8,-16.37897967306634,-71.51263939114421,8187482.98781429,231608.497068606,False, , ,0, , , , , , "
"TRACK,1.11.20-8,-16.379048794515,-71.51261170882199,8187475.37209435,231611.550296704,False, , ,0, , , , , , "
"TRACK,1.11.20-9, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.20-9,-16.37932631312506,-71.51307976999966,8187444.02935622,231561.90673237,False, , ,0, , , , , , "
"TRACK,1.11.20-9,-16.37945061621758,-71.51286130928854,8187430.55690797,231585.424897028,False, , ,0, , , , , , "
"TRACK,1.11.20-9,-16.37932583342284,-71.51278580451255,8187444.47128772,231593.323458118,False, , ,0, , , , , , "
"TRACK,1.11.20-9,-16.37922401137889,-71.51273975537202,8187455.80475604,231598.105432405,False, , ,0, , , , , , "
"TRACK,1.11.20-9,-16.37913414558737,-71.5129091025629,8187465.52967993,231579.883419658,False, , ,0, , , , , , "
"TRACK,1.11.20-9,-16.37920941953534,-71.51295000771181,8187457.14211031,231575.614837903,False, , ,0, , , , , , "
"TRACK,1.11.20-9,-16.37911311314256,-71.513110952893,8187467.59116019,231558.28194682,False, , ,0, , , , , , "
"TRACK,1.11.20-9,-16.37915619611024,-71.5131385245587,8187462.78503802,231555.394272009,False, , ,0, , , , , , "
"TRACK,1.11.20-9,-16.37913500244547,-71.51318968914852,8187465.06367675,231549.897041034,False, , ,0, , , , , , "
"TRACK,1.11.20-9,-16.37920761869541,-71.51326996219936,8187456.91825168,231541.417404196,False, , ,0, , , , , , "
"TRACK,1.11.20-10, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.20-10,-16.37942319375378,-71.5136250966665,8187432.58242529,231503.758036995,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.37948513615524,-71.51353861317058,8187425.8392933,231513.085798255,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.37954959024922,-71.51345677399334,8187418.81194797,231521.920637236,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.37964466452732,-71.51331527833689,8187408.47360546,231537.173173689,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.37978684733292,-71.51305919505984,8187393.07151752,231564.736702851,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.37948684779884,-71.51287731709762,8187426.52459128,231583.763714913,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.3793988924665,-71.51303586671918,8187436.05227917,231566.698317248,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.3793509721409,-71.51311160785529,8187441.25727909,231558.53786922,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.37926050257899,-71.51324023075127,8187451.10288557,231544.667403988,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.37917121418351,-71.51338446250277,8187460.79707061,231529.130355415,False, , ,0, , , , , , "
"TRACK,1.11.20-10,-16.37929062740972,-71.51351577886686,8187447.40328221,231515.259632671,False, , ,0, , , , , , "
"TRACK,1.11.20-11, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.20-11,-16.37982186759599,-71.51370774135387,8187388.33647516,231495.471853301,False, , ,0, , , , , , "
"TRACK,1.11.20-11,-16.37983094682791,-71.51366263244171,8187387.39101104,231500.305274828,False, , ,0, , , , , , "
"TRACK,1.11.20-11,-16.37996495740019,-71.51348769409958,8187372.78635057,231519.185323389,False, , ,0, , , , , , "
"TRACK,1.11.20-11,-16.38009706857022,-71.51327454721164,8187358.44250454,231542.146242681,False, , ,0, , , , , , "
"TRACK,1.11.20-11,-16.37981992124769,-71.51308225472489,8187389.37945051,231562.317540566,False, , ,0, , , , , , "
"TRACK,1.11.20-11,-16.37968510714343,-71.51331514161683,8187403.99644391,231537.243207096,False, , ,0, , , , , , "
"TRACK,1.11.20-11,-16.37953880019034,-71.51354421214826,8187419.89081871,231512.560957076,False, , ,0, , , , , , "
"TRACK,1.11.20-11,-16.37947070358856,-71.51365172328227,8187427.28745167,231500.977447904,False, , ,0, , , , , , "
"TRACK,1.11.20-11,-16.37972959850693,-71.51385842943371,8187398.35206748,231479.2407167,False, , ,0, , , , , , "
"TRACK,1.11.21-1, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-1,-16.37903662236535,-71.51204671482306,8187477.46677298,231671.917078093,False, , ,0, , , , , , "
"TRACK,1.11.21-1,-16.37805218050718,-71.5111756260449,8187587.60427161,231763.666407641,False, , ,0, , , , , , "
"TRACK,1.11.21-1,-16.3777812030725,-71.51153258971979,8187617.1319241,231725.144883922,False, , ,0, , , , , , "
"TRACK,1.11.21-1,-16.37825769880076,-71.51193053935101,8187563.85377199,231683.266508821,False, , ,0, , , , , , "
"TRACK,1.11.21-1,-16.37874607143515,-71.51237185226829,8187509.20329239,231636.770180243,False, , ,0, , , , , , "
"TRACK,1.11.21-2, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-2,-16.37755795958377,-71.51174494055753,8187641.56614758,231702.144157325,False, , ,0, , , , , , "
"TRACK,1.11.21-2,-16.37764715545257,-71.51164450327659,8187631.82418541,231713.000554586,False, , ,0, , , , , , "
"TRACK,1.11.21-2,-16.37778860406794,-71.511463233409,8187616.40424839,231732.567482748,False, , ,0, , , , , , "
"TRACK,1.11.21-2,-16.3780191702512,-71.5111624325575,8187591.2762202,231765.031267983,False, , ,0, , , , , , "
"TRACK,1.11.21-2,-16.37772032891761,-71.51089996397928,8187624.70732314,231792.673504602,False, , ,0, , , , , , "
"TRACK,1.11.21-2,-16.37750641709755,-71.51120367301874,8187647.98777377,231759.921701544,False, , ,0, , , , , , "
"TRACK,1.11.21-2,-16.3773493359606,-71.51139260823049,8187665.12825575,231739.514132545,False, , ,0, , , , , , "
"TRACK,1.11.21-2,-16.37722580227547,-71.51154600100729,8187678.60171935,231722.951078319,False, , ,0, , , , , , "
"TRACK,1.11.21-2,-16.37747395273254,-71.5117380025075,8187650.87558284,231702.770629602,False, , ,0, , , , , , "
"TRACK,1.11.21-3, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-3,-16.37702411378508,-71.51140115179817,8187701.12177957,231738.155765255,False, , ,0, , , , , , "
"TRACK,1.11.21-3,-16.3771865280472,-71.51149158664848,8187683.02162967,231728.712863654,False, , ,0, , , , , , "
"TRACK,1.11.21-3,-16.37747163380334,-71.5111260065983,8187651.94122065,231768.174702495,False, , ,0, , , , , , "
"TRACK,1.11.21-3,-16.37767601114994,-71.5108521200323,8187629.67689442,231797.72616741,False, , ,0, , , , , , "
"TRACK,1.11.21-3,-16.37737727497144,-71.51060240841028,8187663.0794429,231824.005247137,False, , ,0, , , , , , "
"TRACK,1.11.21-3,-16.37689732121593,-71.51123969498802,8187715.37216897,231755.237967471,False, , ,0, , , , , , "
"TRACK,1.11.21-4, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-4,-16.3770726102267,-71.51089346907178,8187696.42376261,231792.481008487,False, , ,0, , , , , , "
"TRACK,1.11.21-4,-16.37732185705403,-71.51056557235633,8187669.26333858,231827.86626174,False, , ,0, , , , , , "
"TRACK,1.11.21-4,-16.37701762305242,-71.51027669591933,8187703.3262323,231858.323674517,False, , ,0, , , , , , "
"TRACK,1.11.21-4,-16.37679374131896,-71.51055014479999,8187727.75052095,231828.792280762,False, , ,0, , , , , , "
"TRACK,1.11.21-4,-16.37658422775436,-71.51079005668692,8187750.62841735,231802.86477675,False, , ,0, , , , , , "
"TRACK,1.11.21-4,-16.37675106847512,-71.51106516794791,8187731.79421743,231773.690441859,False, , ,0, , , , , , "
"TRACK,1.11.21-4,-16.37683256542965,-71.51117189914011,8187722.6307742,231762.395040429,False, , ,0, , , , , , "
"TRACK,1.11.21-5, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-5,-16.37696985536145,-71.51021437798396,8187708.69683967,231864.918564824,False, , ,0, , , , , , "
"TRACK,1.11.21-5,-16.37652952020213,-71.50977919664706,8187758.02043427,231910.826309799,False, , ,0, , , , , , "
"TRACK,1.11.21-5,-16.37617781480921,-71.50940684186821,8187797.44888918,231950.140862146,False, , ,0, , , , , , "
"TRACK,1.11.21-5,-16.37595450546697,-71.50916021338368,8187822.49674549,231976.194049153,False, , ,0, , , , , , "
"TRACK,1.11.21-5,-16.37576687374323,-71.50932314264715,8187843.05396965,231958.524166119,False, , ,0, , , , , , "
"TRACK,1.11.21-5,-16.3761872292691,-71.51001383487953,8187795.60493837,231885.280824732,False, , ,0, , , , , , "
"TRACK,1.11.21-5,-16.3764132257045,-71.51045442019819,8187770.00322924,231838.502146865,False, , ,0, , , , , , "
"TRACK,1.11.21-5,-16.37658866651547,-71.51065435802042,8187750.31631147,231817.373747229,False, , ,0, , , , , , "
"TRACK,1.11.21-6, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-6,-16.37594365999484,-71.50912817085269,8187823.73973854,231979.603791613,False, , ,0, , , , , , "
"TRACK,1.11.21-6,-16.37572793820606,-71.50878771842173,8187848.07141791,232015.69495597,False, , ,0, , , , , , "
"TRACK,1.11.21-6,-16.37536028750864,-71.50824104966353,8187889.4949938,232073.618079927,False, , ,0, , , , , , "
"TRACK,1.11.21-6,-16.37514119972489,-71.50790853207303,8187914.18865579,232108.856798706,False, , ,0, , , , , , "
"TRACK,1.11.21-6,-16.37488773066896,-71.50755459200747,8187942.71680073,232146.338157408,False, , ,0, , , , , , "
"TRACK,1.11.21-6,-16.37482578243341,-71.50746610327539,8187949.69173155,232155.710848496,False, , ,0, , , , , , "
"TRACK,1.11.21-6,-16.37461592105192,-71.50765031748404,8187972.68200595,232135.735827658,False, , ,0, , , , , , "
"TRACK,1.11.21-6,-16.37480083118424,-71.50781935865096,8187951.9878907,232117.92204705,False, , ,0, , , , , , "
"TRACK,1.11.21-6,-16.374984838289,-71.50812512454287,8187931.21327849,232085.494416535,False, , ,0, , , , , , "
"TRACK,1.11.21-6,-16.3757330022398,-71.50927804230258,8187846.8633786,231963.297983395,False, , ,0, , , , , , "
"TRACK,1.11.21-7, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-7,-16.37531092055893,-71.5078930542203,8187895.41961142,232110.743031573,False, , ,0, , , , , , "
"TRACK,1.11.21-7,-16.37517113421875,-71.50769363152601,8187911.15826493,232131.865498104,False, , ,0, , , , , , "
"TRACK,1.11.21-7,-16.37503846502611,-71.50751788521929,8187926.07772627,232150.467275621,False, , ,0, , , , , , "
"TRACK,1.11.21-7,-16.37496485164282,-71.50742649255021,8187934.34791383,232160.134378368,False, , ,0, , , , , , "
"TRACK,1.11.21-7,-16.37489141552237,-71.50749803055996,8187942.38349142,232152.388280349,False, , ,0, , , , , , "
"TRACK,1.11.21-7,-16.37523305950304,-71.50795809135379,8187903.95362816,232103.685664221,False, , ,0, , , , , , "
"TRACK,1.11.21-8, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-8,-16.3748091441278,-71.507444729857,8187951.56192781,232157.97242335,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.3745695832868,-71.50713020374209,8187978.49821963,232191.260483751,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37435055641184,-71.50686413163527,8188003.09725697,232219.398077646,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37407412465991,-71.50650419677437,8188034.17522671,232257.489057789,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37390135831932,-71.50625684274496,8188053.6280613,232283.689459493,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37366076262606,-71.5059074071136,8188080.72471072,232320.707434512,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37347013312103,-71.50608896519553,8188101.58950731,232301.042663287,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37361952471303,-71.50645805642358,8188084.56392555,232261.799338758,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37368090676653,-71.50662737856405,8188077.54512157,232243.786546321,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37372304882751,-71.50672343633688,8188072.75295991,232233.577753381,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37406315633513,-71.50702249068382,8188034.70585047,232202.080455851,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37431039600297,-71.50731873149103,8188006.94360792,232170.757055388,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37438304879697,-71.50742523552559,8187998.75983753,232159.473546432,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37441804725984,-71.50739041645448,8187994.93116659,232163.242726963,False, , ,0, , , , , , "
"TRACK,1.11.21-8,-16.37460788166737,-71.50761744819478,8187973.61540349,232139.237796967,False, , ,0, , , , , , "
"TRACK,1.11.21-9, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-9,-16.37362743537416,-71.50581623440495,8188084.53451772,232330.406182331,False, , ,0, , , , , , "
"TRACK,1.11.21-9,-16.37336568741514,-71.50543200504191,8188114.01866296,232371.114031704,False, , ,0, , , , , , "
"TRACK,1.11.21-9,-16.37296681464947,-71.5048477361178,8188158.9471671,232433.014459379,False, , ,0, , , , , , "
"TRACK,1.11.21-9,-16.37284298025077,-71.50463676360435,8188172.93464919,232455.39358873,False, , ,0, , , , , , "
"TRACK,1.11.21-9,-16.37261466165916,-71.5043089640309,8188198.64326347,232490.116310114,False, , ,0, , , , , , "
"TRACK,1.11.21-9,-16.37253393868382,-71.50419597935199,8188207.7287989,232502.081654073,False, , ,0, , , , , , "
"TRACK,1.11.21-9,-16.37232006613523,-71.50437277134748,8188231.17321581,232482.894652043,False, , ,0, , , , , , "
"TRACK,1.11.21-9,-16.37257878128712,-71.50477995285553,8188201.99484331,232439.729228987,False, , ,0, , , , , , "
"TRACK,1.11.21-9,-16.3729018391033,-71.50528309279594,8188165.5666384,232386.395982027,False, , ,0, , , , , , "
"TRACK,1.11.21-9,-16.37338764310593,-71.50600377765144,8188110.83413878,232310.034591836,False, , ,0, , , , , , "
"TRACK,1.11.21-10, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-10,-16.37249054229121,-71.50412537635006,8188212.62614279,232509.568300327,False, , ,0, , , , , , "
"TRACK,1.11.21-10,-16.37229458873361,-71.50385189563308,8188234.68003183,232538.529838614,False, , ,0, , , , , , "
"TRACK,1.11.21-10,-16.37211639598321,-71.50357262077044,8188254.77524639,232568.134931834,False, , ,0, , , , , , "
"TRACK,1.11.21-10,-16.37160366937347,-71.50278490307741,8188312.57547486,232651.625004986,False, , ,0, , , , , , "
"TRACK,1.11.21-10,-16.3714096908378,-71.50293247425589,8188333.85607064,232635.588311039,False, , ,0, , , , , , "
"TRACK,1.11.21-10,-16.37225491957042,-71.50426047449382,8188238.53341618,232494.80775967,False, , ,0, , , , , , "
"TRACK,1.11.21-10,-16.37231217531024,-71.50428572023409,8188232.16149422,232492.187698849,False, , ,0, , , , , , "
"TRACK,1.11.21-11, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.21-11,-16.37244500420419,-71.50328446804427,8188218.77531304,232599.380343048,False, , ,0, , , , , , "
"TRACK,1.11.21-11,-16.37208590508456,-71.50278264472753,8188259.19123976,232652.524133077,False, , ,0, , , , , , "
"TRACK,1.11.21-11,-16.37174367049934,-71.50229962379122,8188297.7152196,232703.681554209,False, , ,0, , , , , , "
"TRACK,1.11.21-11,-16.37124216038983,-71.50160391236932,8188354.15200786,232777.353932989,False, , ,0, , , , , , "
"TRACK,1.11.21-11,-16.37095164537945,-71.50182075048187,8188386.02883674,232753.782614638,False, , ,0, , , , , , "
"TRACK,1.11.21-11,-16.37140429378738,-71.50243271837475,8188335.11159928,232688.993865872,False, , ,0, , , , , , "
"TRACK,1.11.21-11,-16.3715065514129,-71.50235842822725,8188323.88870301,232697.073298422,False, , ,0, , , , , , "
"TRACK,1.11.21-11,-16.37155184742844,-71.50242256405078,8188318.78964751,232690.280366623,False, , ,0, , , , , , "
"TRACK,1.11.21-11,-16.37144362681815,-71.50250073401774,8188330.66758152,232681.778132078,False, , ,0, , , , , , "
"TRACK,1.11.21-11,-16.37215876748434,-71.50353038072683,8188250.14003177,232572.70726219,False, , ,0, , , , , , "
"TRACK,1.11.22-1, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-1,-16.37837327544964,-71.50856713133796,8187555.50220589,232042.888109117,False, , ,0, , , , , , "
"TRACK,1.11.22-1,-16.37824932627435,-71.50841571583382,8187569.42430141,232058.901070416,False, , ,0, , , , , , "
"TRACK,1.11.22-1,-16.37801838458704,-71.50813315491024,8187595.36444944,232088.783879305,False, , ,0, , , , , , "
"TRACK,1.11.22-1,-16.37749598248058,-71.50871113429433,8187652.4355801,232026.297960089,False, , ,0, , , , , , "
"TRACK,1.11.22-1,-16.37791446669913,-71.50910176115991,8187605.59014691,231985.122118353,False, , ,0, , , , , , "
"TRACK,1.11.22-2, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-2,-16.37797325189679,-71.5080944298745,8187600.41212448,232092.860895026,False, , ,0, , , , , , "
"TRACK,1.11.22-2,-16.37762490363297,-71.50766766219381,8187639.54040139,232137.995359176,False, , ,0, , , , , , "
"TRACK,1.11.22-2,-16.37704396367053,-71.5082221306198,8187703.12332385,232077.942180757,False, , ,0, , , , , , "
"TRACK,1.11.22-2,-16.37743374070233,-71.50863856156389,8187659.42207196,232033.969053564,False, , ,0, , , , , , "
"TRACK,1.11.22-3, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-3,-16.37719387635717,-71.50715215272031,8187687.93888903,232192.50126634,False, , ,0, , , , , , "
"TRACK,1.11.22-3,-16.37662631039735,-71.50769977865352,8187750.05037577,232133.197739073,False, , ,0, , , , , , "
"TRACK,1.11.22-3,-16.37697581756213,-71.50813947099832,8187710.77676418,232086.68327544,False, , ,0, , , , , , "
"TRACK,1.11.22-3,-16.37757002108926,-71.50759954408974,8187645.70624354,232145.200449672,False, , ,0, , , , , , "
"TRACK,1.11.22-4, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-4,-16.37726610511291,-71.5069807733618,8187680.16870864,232210.916177486,False, , ,0, , , , , , "
"TRACK,1.11.22-4,-16.37693689651644,-71.50652082477858,8187717.22153883,232259.6233769,False, , ,0, , , , , , "
"TRACK,1.11.22-4,-16.37624177384146,-71.50713167476189,8187793.37132936,232193.388561281,False, , ,0, , , , , , "
"TRACK,1.11.22-4,-16.37658090819545,-71.50760909041593,8187755.1964488,232142.82802508,False, , ,0, , , , , , "
"TRACK,1.11.22-5, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-5,-16.37657057484098,-71.50673771392596,8187757.49017206,232235.942698342,False, , ,0, , , , , , "
"TRACK,1.11.22-5,-16.37690552743326,-71.50644704245605,8187720.79167475,232267.466018695,False, , ,0, , , , , , "
"TRACK,1.11.22-5,-16.3765486252745,-71.50594392887778,8187760.96717453,232320.748842306,False, , ,0, , , , , , "
"TRACK,1.11.22-5,-16.37583920646761,-71.50658269110114,8187838.66301491,232251.511484138,False, , ,0, , , , , , "
"TRACK,1.11.22-5,-16.37619218070059,-71.50706340430119,8187798.95176429,232200.617235129,False, , ,0, , , , , , "
"TRACK,1.11.22-6, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-6,-16.37738590013075,-71.50531123649469,8187669.10849735,232389.511630315,False, , ,0, , , , , , "
"TRACK,1.11.22-6,-16.37713360353184,-71.50549305029632,8187696.80000054,232369.73567996,False, , ,0, , , , , , "
"TRACK,1.11.22-6,-16.37662517330162,-71.50586526866651,8187752.59643354,232329.260254367,False, , ,0, , , , , , "
"TRACK,1.11.22-6,-16.3769592430455,-71.50633947517834,8187714.98681448,232279.035693609,False, , ,0, , , , , , "
"TRACK,1.11.22-6,-16.37773929337187,-71.50577034728872,8187629.37964527,232340.926953532,False, , ,0, , , , , , "
"TRACK,1.11.22-7, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-7,-16.37818434824539,-71.50541600381237,8187580.57580711,232379.405233107,False, , ,0, , , , , , "
"TRACK,1.11.22-7,-16.37796267902857,-71.50484301114517,8187605.87182471,232440.340810662,False, , ,0, , , , , , "
"TRACK,1.11.22-7,-16.37746708768945,-71.50522235449417,8187660.23758209,232399.121770683,False, , ,0, , , , , , "
"TRACK,1.11.22-7,-16.37782367509043,-71.50569322137059,8187620.13962857,232349.285037705,False, , ,0, , , , , , "
"TRACK,1.11.22-8, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-8,-16.37743133005092,-71.50514022256412,8187664.30452377,232407.850775203,False, , ,0, , , , , , "
"TRACK,1.11.22-8,-16.37793493030181,-71.50475725732967,8187609.05687687,232449.46782089,False, , ,0, , , , , , "
"TRACK,1.11.22-8,-16.37770445301507,-71.50418276849177,8187635.3297685,232510.551412624,False, , ,0, , , , , , "
"TRACK,1.11.22-8,-16.37708521702514,-71.50466844878336,8187703.24391086,232457.798937928,False, , ,0, , , , , , "
"TRACK,1.11.22-9, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-9,-16.37733553961219,-71.5052181388951,8187674.80655514,232399.392648748,False, , ,0, , , , , , "
"TRACK,1.11.22-9,-16.37701420928712,-71.50472988101471,8187711.02404884,232451.136406415,False, , ,0, , , , , , "
"TRACK,1.11.22-9,-16.37623617169905,-71.50530699174222,8187796.39814629,232388.395030063,False, , ,0, , , , , , "
"TRACK,1.11.22-9,-16.37656906809023,-71.50578804696964,8187758.9095626,232337.436712155,False, , ,0, , , , , , "
"TRACK,1.11.22-10, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-10,-16.37649384013006,-71.5058831780614,8187767.11244361,232327.166772134,False, , ,0, , , , , , "
"TRACK,1.11.22-10,-16.37615711607365,-71.50539291409268,8187805.03694538,232379.104059816,False, , ,0, , , , , , "
"TRACK,1.11.22-10,-16.37544555722856,-71.50603247903462,8187882.96881977,232309.778110743,False, , ,0, , , , , , "
"TRACK,1.11.22-10,-16.3757982278232,-71.50650372931025,8187843.30383458,232259.894602568,False, , ,0, , , , , , "
"TRACK,1.11.22-11, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-11,-16.3758665825108,-71.50553235136268,8187837.01746636,232363.804799424,False, , ,0, , , , , , "
"TRACK,1.11.22-11,-16.37611671216758,-71.50532392651623,8187809.60093541,232386.421968191,False, , ,0, , , , , , "
"TRACK,1.11.22-11,-16.37576959331305,-71.50482595960159,8187848.68620447,232439.168516337,False, , ,0, , , , , , "
"TRACK,1.11.22-11,-16.37505248147648,-71.50548901051565,8187927.20205195,232367.325024221,False, , ,0, , , , , , "
"TRACK,1.11.22-11,-16.37540692967166,-71.50596518528722,8187887.33394148,232316.917433955,False, , ,0, , , , , , "
"TRACK,1.11.22-12, , ,10000000,11015404.4991538, , , , , , , , , , "
"TRACK,1.11.22-12,-16.37659323573251,-71.50416631888525,8187758.37192336,232510.79246078,False, , ,0, , , , , , "
"TRACK,1.11.22-12,-16.37623786092778,-71.50442591115856,8187797.37258286,232482.563285755,False, , ,0, , , , , , "
"TRACK,1.11.22-12,-16.37585505690491,-71.50475867419037,8187839.31340269,232446.476387328,False, , ,0, , , , , , "
"TRACK,1.11.22-12,-16.37618220207267,-71.50521728054285,8187802.49128792,232397.909259505,False, , ,0, , , , , , "
"TRACK,1.11.22-12,-16.37695073655664,-71.5046548549723,8187718.14987764,232459.0681542,False, , ,0, , , , , , "
