"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.5.7.77A",1,5,"7","77A",-16.4690413362577,-71.4858710989431
"1.5.7.80A",1,5,"7","80A",-16.4684940340035,-71.4853725029879
"1.5.7.81A",1,5,"7","81A",-16.4686786793031,-71.4853759567161
"1.5.7.86A",1,5,"7","86A",-16.4684220863396,-71.4848442230636
"1.5.7.99A",1,5,"7","99A",-16.4690587547727,-71.4831092181743
"1.5.8.17A",1,5,"8","17A",-16.4634562926674,-71.4923713391269
"1.5.8.18A",1,5,"8","18A",-16.4635155461188,-71.4923329598139
"1.5.8.51A",1,5,"8","51A",-16.4628754879268,-71.4922641514805
"1.5.8.75A",1,5,"8","75A",-16.4627207520438,-71.4916935595919
"1.5.8.92A",1,5,"8","92A",-16.4626843861823,-71.4912189349395
"1.5.9.1A",1,5,"9","1A",-16.4691520255874,-71.4948679587742
"1.5.9.106A",1,5,"9","106A",-16.4682414757446,-71.494442554849
"1.5.9.17A",1,5,"9","17A",-16.4691824004767,-71.4944966626459
"1.5.9.18A",1,5,"9","18A",-16.4691100801993,-71.4944372878193
"1.7.1.15A",1,7,"1","15A",-16.4465543284215,-71.5622260625341
"1.7.1.46A",1,7,"1","46A",-16.4467151857177,-71.561529847407
"1.7.1.46B",1,7,"1","46B",-16.4467151857177,-71.561529847407
"1.7.1.5A",1,7,"1","5A",-16.4462939030596,-71.5624216701003
"1.7.1.59A",1,7,"1","59A",-16.4469586390445,-71.5612911309896
"1.7.1.59B",1,7,"1","59B",-16.4469586390445,-71.5612911309896
"1.7.1.59C",1,7,"1","59C",-16.4469586390445,-71.5612911309896
"1.7.1.62A",1,7,"1","62A",-16.4466576103238,-71.5610338610933
"1.7.1.64B",1,7,"1","64B",-16.4465380951311,-71.5609358602332
"1.7.10.107A",1,7,"10","107A",-16.4395495161865,-71.561153341199
"1.7.10.114A",1,7,"10","114A",-16.4393746953679,-71.560719115055
"1.7.10.115A",1,7,"10","115A",-16.4394504475841,-71.5606590623309
"1.7.10.115B",1,7,"10","115B",-16.4394504475841,-71.5606590623309
"1.7.10.137A",1,7,"10","137A",-16.4407605713817,-71.5614115400622
"1.7.10.166A",1,7,"10","166A",-16.4391397098194,-71.5606811040831
"1.7.10.46A",1,7,"10","46A",-16.4390536785951,-71.5616756493384
"1.7.10.54A",1,7,"10","54A",-16.438548557822,-71.5609372409039
"1.7.10.60A",1,7,"10","60A",-16.438905708146,-71.560803171671
"1.7.10.96A",1,7,"10","96A",-16.4400841162779,-71.5614215965924
"1.7.11.1A",1,7,"11","1A",-16.4469428907847,-71.5594518143616
"1.7.11.19A",1,7,"11","19A",-16.4464855953031,-71.5588372136809
"1.7.13.29A",1,7,"13","29A",-16.4373942047581,-71.5624362040085
"1.7.13.6A",1,7,"13","6A",-16.4370010268626,-71.5628879502829
"1.7.14.31A",1,7,"14","31A",-16.4400806752664,-71.5625135915889
"1.7.15.13A",1,7,"15","13A",-16.440398379119,-71.5619925126685
"1.7.16.18A",1,7,"16","18A",-16.4374752853775,-71.5616407521717
"1.7.16.74A",1,7,"16","74A",-16.4361448660875,-71.5624525454675
"1.7.16.92A",1,7,"16","92A",-16.4365966277083,-71.562637131049
"1.7.17.32A",1,7,"17","32A",-16.4382046641287,-71.5622212696342
"1.7.18.2A",1,7,"18","2A",-16.4358631636033,-71.56251314345
"1.7.18.33A",1,7,"18","33A",-16.4351177133467,-71.5623519486846
"1.7.18.37A",1,7,"18","37A",-16.4350732056287,-71.5630538397872
"1.7.18.57A",1,7,"18","57A",-16.4348881778212,-71.5633417395822
"1.7.18.71A",1,7,"18","71A",-16.4346214534012,-71.5639685999702
"1.7.19.10A",1,7,"19","10A",-16.4328299826752,-71.5639900028429
"1.7.19.11A",1,7,"19","11A",-16.4329126542139,-71.5639694179512
"1.7.19.16A",1,7,"19","16A",-16.4331455114911,-71.5640865589163
"1.7.19.16B",1,7,"19","16B",-16.4331455114911,-71.5640865589163
"1.7.19.18A",1,7,"19","18A",-16.4330774458045,-71.5642263554241
"1.7.19.19A",1,7,"19","19A",-16.4330389987906,-71.5642796868076
"1.7.19.19B",1,7,"19","19B",-16.4330389987906,-71.5642796868076
"1.7.19.32A",1,7,"19","32A",-16.4344485794781,-71.5655333782545
"1.7.19.38A",1,7,"19","38A",-16.4339066864382,-71.5651729862363
"1.7.19.38B",1,7,"19","38B",-16.4339066864382,-71.5651729862363
"1.7.19.48A",1,7,"19","48A",-16.434192065955,-71.565233124975
"1.7.19.56A",1,7,"19","56A",-16.4341604654811,-71.5648380257541
"1.7.19.83A",1,7,"19","83A",-16.4339881774095,-71.5643231024075
"1.7.19.87A",1,7,"19","87A",-16.4343511603769,-71.5649673582281
"1.7.2.11A",1,7,"2","11A",-16.4480789203593,-71.5606629388682
"1.7.2.16A",1,7,"2","16A",-16.4475045092417,-71.560115619904
"1.7.2.33A",1,7,"2","33A",-16.4481017697342,-71.5597718462668
"1.7.20.10A",1,7,"20","10A",-16.4358324427205,-71.5643975323855
"1.7.20.24A",1,7,"20","24A",-16.4365565519256,-71.5639286790075
"1.7.20.58A",1,7,"20","58A",-16.4375437567164,-71.56422319387
"1.7.20.59A",1,7,"20","59A",-16.4374947820474,-71.5643263497311
"1.7.20.76A",1,7,"20","76A",-16.4380066455103,-71.565039128449
"1.7.21.25A",1,7,"21","25A",-16.4390989219217,-71.5647581909491
"1.7.21.25B",1,7,"21","25B",-16.4390989219217,-71.5647581909491
"1.7.21.29A",1,7,"21","29A",-16.4392241494343,-71.5648829359301
"1.7.21.29B",1,7,"21","29B",-16.4392241494343,-71.5648829359301
"1.7.22.4A",1,7,"22","4A",-16.4394942255382,-71.5653333277308
"1.7.23.11A",1,7,"23","11A",-16.4568299708581,-71.5741293477963
"1.7.24.1022A",1,7,"24","1022A",-16.4421373695666,-71.5531889082685
"1.7.24.1090A",1,7,"24","1090A",-16.4430023526507,-71.5539070669703
"1.7.24.11A",1,7,"24","11A",-16.4403256514428,-71.5591900964518
"1.7.24.1102A",1,7,"24","1102A",-16.4430426755581,-71.5550304774524
"1.7.24.1163A",1,7,"24","1163A",-16.4436086406528,-71.553328622923
"1.7.24.1198A",1,7,"24","1198A",-16.4431030904667,-71.5520605276851
"1.7.24.1235A",1,7,"24","1235A",-16.4441179377036,-71.5521489786629
"1.7.24.1269A",1,7,"24","1269A",-16.4451438249941,-71.5535844552646
"1.7.24.1365A",1,7,"24","1365A",-16.445161849704,-71.5509368700973
"1.7.24.1408A",1,7,"24","1408A",-16.4450654099199,-71.5503672753746
"1.7.24.1414A",1,7,"24","1414A",-16.4445571023381,-71.5503150850977
"1.7.24.1428A",1,7,"24","1428A",-16.4454606842411,-71.5499895977316
"1.7.24.151A",1,7,"24","151A",-16.4417044844555,-71.5605589438126
"1.7.24.173A",1,7,"24","173A",-16.4419772703156,-71.5602438403049
"1.7.24.194A",1,7,"24","194A",-16.4420250145524,-71.5589775484342
"1.7.24.2A",1,7,"24","2A",-16.4396728372939,-71.5597315839648
"1.7.24.202A",1,7,"24","202A",-16.4418365321011,-71.559762937938
"1.7.24.202B",1,7,"24","202B",-16.4418365321011,-71.559762937938
"1.7.24.207A",1,7,"24","207A",-16.4424049830841,-71.5593888638096
"1.7.24.230A",1,7,"24","230A",-16.443226937947,-71.5604803776169
"1.7.24.24A",1,7,"24","24A",-16.4409985423144,-71.5597503684172
"1.7.24.279A",1,7,"24","279A",-16.442959340179,-71.5592488640899
"1.7.24.279B",1,7,"24","279B",-16.442959340179,-71.5592488640899
"1.7.24.287A",1,7,"24","287A",-16.4425973759519,-71.5589954862808
"1.7.24.29A",1,7,"24","29A",-16.4405328557167,-71.559587414267
"1.7.24.293A",1,7,"24","293A",-16.4431856668624,-71.5587742687301
"1.7.24.294A",1,7,"24","294A",-16.4433014227036,-71.5587323040018
"1.7.24.297A",1,7,"24","297A",-16.4436298353873,-71.5586945183968
"1.7.24.297B",1,7,"24","297B",-16.4436298353873,-71.5586945183968
"1.7.24.303A",1,7,"24","303A",-16.4435266896912,-71.5593107305109
"1.7.24.390A",1,7,"24","390A",-16.4446668572228,-71.5579960786897
"1.7.24.406A",1,7,"24","406A",-16.4438976392819,-71.5581351702383
"1.7.24.414A",1,7,"24","414A",-16.4444117404882,-71.5576140743974
"1.7.24.494A",1,7,"24","494A",-16.4445167573703,-71.5550783521189
"1.7.24.518A",1,7,"24","518A",-16.4446096222711,-71.5555273650288
"1.7.24.55A",1,7,"24","55A",-16.4409286854905,-71.5600709913278
"1.7.24.550A",1,7,"24","550A",-16.4442305780281,-71.5564177749545
"1.7.24.568A",1,7,"24","568A",-16.4435011513569,-71.5557171136642
"1.7.24.589A",1,7,"24","589A",-16.4449907777073,-71.5565745290758
"1.7.24.59A",1,7,"24","59A",-16.4411290440025,-71.5602814306417
"1.7.24.591A",1,7,"24","591A",-16.4448731275343,-71.5566818886133
"1.7.24.607A",1,7,"24","607A",-16.4439262734446,-71.5574818761405
"1.7.24.607B",1,7,"24","607B",-16.4439262734446,-71.5574818761405
"1.7.24.700A",1,7,"24","700A",-16.4425472395739,-71.5578503691038
"1.7.24.708A",1,7,"24","708A",-16.4417831531577,-71.5573250820102
"1.7.24.708B",1,7,"24","708B",-16.4417831531577,-71.5573250820102
"1.7.24.746A",1,7,"24","746A",-16.4403359013662,-71.5584631327276
"1.7.24.848A",1,7,"24","848A",-16.4416173440185,-71.5553289663736
"1.7.24.891A",1,7,"24","891A",-16.4422146234377,-71.5565724558489
"1.7.24.895A",1,7,"24","895A",-16.4430332567576,-71.5557484676786
"1.7.24.912A",1,7,"24","912A",-16.4431080827662,-71.5556620247469
"1.7.24.946A",1,7,"24","946A",-16.4420121751447,-71.5542766470126
"1.7.24.962A",1,7,"24","962A",-16.4413184000687,-71.5540534186036
"1.7.24.966A",1,7,"24","966A",-16.4414410102223,-71.5536783533481
"1.7.24.966B",1,7,"24","966B",-16.4414410102223,-71.5536783533481
"1.7.24.966C",1,7,"24","966C",-16.4414410102223,-71.5536783533481
"1.7.24.966D",1,7,"24","966D",-16.4414410102223,-71.5536783533481
"1.7.24.966E",1,7,"24","966E",-16.4414410102223,-71.5536783533481
"1.7.24.966F",1,7,"24","966F",-16.4414410102223,-71.5536783533481
"1.7.24.97A",1,7,"24","97A",-16.4405057469876,-71.5604377585719
"1.7.25.116A",1,7,"25","116A",-16.4387879691398,-71.5562090763461
"1.7.25.118A",1,7,"25","118A",-16.4388836859269,-71.5563261628526
"1.7.25.171A",1,7,"25","171A",-16.439359656991,-71.5571681367496
"1.7.25.191A",1,7,"25","191A",-16.4400718301817,-71.5568556729749
"1.7.25.258A",1,7,"25","258A",-16.4392285009366,-71.5559708718311
"1.7.25.258B",1,7,"25","258B",-16.4392285009366,-71.5559708718311
"1.7.25.289A",1,7,"25","289A",-16.4384220044494,-71.5552713566668
"1.7.25.295A",1,7,"25","295A",-16.438763553693,-71.5549097023034
"1.7.25.367A",1,7,"25","367A",-16.440396392848,-71.5541567202772
"1.7.25.367B",1,7,"25","367B",-16.440396392848,-71.5541567202772
"1.7.25.39A",1,7,"25","39A",-16.4382320296786,-71.5582298831061
"1.7.25.7A",1,7,"25","7A",-16.4393658745841,-71.558942062281
"1.7.25.73A",1,7,"25","73A",-16.4384343433305,-71.5576600969083
"1.7.25.83A",1,7,"25","83A",-16.4380039585425,-71.5566150137778
"1.7.25A.44A",1,7,"25A","44A",-16.4376144013734,-71.5550177706426
"1.7.25A.50A",1,7,"25A","50A",-16.4375328286812,-71.55457394173
"1.7.26.136A",1,7,"26","136A",-16.4387107358124,-71.5503286033129
"1.7.26.150A",1,7,"26","150A",-16.4391747351601,-71.5497155016073
"1.7.26.173A",1,7,"26","173A",-16.4405123148796,-71.5520975701846
"1.7.26.174A",1,7,"26","174A",-16.4404725059217,-71.5522851411795
"1.7.26.191A",1,7,"26","191A",-16.4408190784868,-71.551547839256
"1.7.26.191B",1,7,"26","191B",-16.4408190784868,-71.551547839256
"1.7.26.2A",1,7,"26","2A",-16.438638158812,-71.5536814838588
"1.7.26.26A",1,7,"26","26A",-16.4393098535529,-71.554034370836
"1.7.26.3A",1,7,"26","3A",-16.4387523637352,-71.5536583019479
"1.7.26.4A",1,7,"26","4A",-16.4388447455315,-71.5536787190008
"1.7.26.40A",1,7,"26","40A",-16.4400319738414,-71.5526487885156
"1.7.27.152A",1,7,"27","152A",-16.4503963348771,-71.5544080116167
"1.7.27.227A",1,7,"27","227A",-16.4487931012886,-71.5546895872734
"1.7.27.230A",1,7,"27","230A",-16.4489734340794,-71.5545011724969
"1.7.27.265A",1,7,"27","265A",-16.4489287608529,-71.553604579751
"1.7.27.272A",1,7,"27","272A",-16.4483420472571,-71.5547200385192
"1.7.27.276A",1,7,"27","276A",-16.4480653223172,-71.5549855454166
"1.7.27.284A",1,7,"27","284A",-16.4476705161031,-71.555497528479
"1.7.27.327A",1,7,"27","327A",-16.4480372981501,-71.5553970295945
"1.7.27.352A",1,7,"27","352A",-16.44838663129,-71.5568088142091
"1.7.27.354A",1,7,"27","354A",-16.448224309888,-71.556887122703
"1.7.27.354B",1,7,"27","354B",-16.448224309888,-71.556887122703
"1.7.27.412A",1,7,"27","412A",-16.4489625006054,-71.5559681208016
"1.7.27.42A",1,7,"27","42A",-16.4502063673442,-71.5513891456049
"1.7.27.540A",1,7,"27","540A",-16.4465432637554,-71.558381654086
"1.7.27.60A",1,7,"27","60A",-16.4490070208498,-71.553060684259
"1.7.27.65A",1,7,"27","65A",-16.4486627789068,-71.5533821210204
"1.7.27.95A",1,7,"27","95A",-16.4492929732717,-71.5532474299007
"1.7.28.100A",1,7,"28","100A",-16.4465441948748,-71.5552531714597
"1.7.28.109A",1,7,"28","109A",-16.4462233359826,-71.5545401445184
"1.7.28.3A",1,7,"28","3A",-16.4465894513776,-71.5528301204364
"1.7.30.145A",1,7,"30","145A",-16.448150228008,-71.5507899507388
"1.7.31.161A",1,7,"31","161A",-16.449955055978,-71.5494432775045
"1.7.31.258A",1,7,"31","258A",-16.4525414452906,-71.5501946269111
"1.7.31.258B",1,7,"31","258B",-16.4525414452906,-71.5501946269111
"1.7.31.259A",1,7,"31","259A",-16.4526160175524,-71.5500727322886
"1.7.31.259B",1,7,"31","259B",-16.4526160175524,-71.5500727322886
"1.7.31.341A",1,7,"31","341A",-16.4508888033384,-71.550926757723
"1.7.31.343A",1,7,"31","343A",-16.4508053764708,-71.5510591599407
"1.7.31.345A",1,7,"31","345A",-16.4505988274815,-71.5508833075489
"1.7.32.14A",1,7,"32","14A",-16.4488443079941,-71.5452462221409
"1.7.32.17A",1,7,"32","17A",-16.4491132959318,-71.5454255197558
"1.7.32.2A",1,7,"32","2A",-16.4474681384446,-71.5467310389487
"1.7.33.19A",1,7,"33","19A",-16.4492387148465,-71.5473488169807
"1.7.33.19B",1,7,"33","19B",-16.4492387148465,-71.5473488169807
"1.7.33.19C",1,7,"33","19C",-16.4492387148465,-71.5473488169807
"1.7.33.19D",1,7,"33","19D",-16.4492387148465,-71.5473488169807
"1.7.33.19E",1,7,"33","19E",-16.4492387148465,-71.5473488169807
"1.7.33.19F",1,7,"33","19F",-16.4492387148465,-71.5473488169807
"1.7.33.19G",1,7,"33","19G",-16.4492387148465,-71.5473488169807
"1.7.33.19H",1,7,"33","19H",-16.4492387148465,-71.5473488169807
"1.7.33.19I",1,7,"33","19I",-16.4492387148465,-71.5473488169807
"1.7.33.27A",1,7,"33","27A",-16.4487186177662,-71.5478236977591
"1.7.33.47A",1,7,"33","47A",-16.4472677732194,-71.5475170169755
"1.7.34.17A",1,7,"34","17A",-16.446773850677,-71.5480048632344
"1.7.34.18A",1,7,"34","18A",-16.4466194908561,-71.5480411256031
"1.7.34.38A",1,7,"34","38A",-16.4464300449651,-71.5489507230393
"1.7.34.48A",1,7,"34","48A",-16.4455869642384,-71.5487940470031
"1.7.34.54A",1,7,"34","54A",-16.4448988665857,-71.5486511410796
"1.7.34.73A",1,7,"34","73A",-16.4450418367965,-71.5480202741024
"1.7.34.76A",1,7,"34","76A",-16.444817015496,-71.5479361788756
"1.7.34.76B",1,7,"34","76B",-16.444817015496,-71.5479361788756
"1.7.35.53A",1,7,"35","53A",-16.4428217947016,-71.5482997931051
"1.7.35.91A",1,7,"35","91A",-16.4446845554153,-71.5488603564511
"1.7.35.91B",1,7,"35","91B",-16.4446845554153,-71.5488603564511
"1.7.35A.24A",1,7,"35A","24A",-16.4424443364764,-71.5472437980248
"1.7.35A.24B",1,7,"35A","24B",-16.4424443364764,-71.5472437980248
"1.7.35A.24C",1,7,"35A","24C",-16.4424443364764,-71.5472437980248
"1.7.35A.24D",1,7,"35A","24D",-16.4424443364764,-71.5472437980248
"1.7.35A.24E",1,7,"35A","24E",-16.4424443364764,-71.5472437980248
"1.7.35A.3A",1,7,"35A","3A",-16.4444851446373,-71.5478759984638
"1.7.35A.5A",1,7,"35A","5A",-16.4442387033241,-71.5478038655645
"1.7.36.360A",1,7,"36","360A",-16.4540615479101,-71.5539173124933
"1.7.36.373A",1,7,"36","373A",-16.4533458821108,-71.5535672012875
"1.7.36.84A",1,7,"36","84A",-16.4510708745607,-71.5533968149565
"1.7.36.87A",1,7,"36","87A",-16.4508403038574,-71.5533200404783
"1.7.36.9A",1,7,"36","9A",-16.451438223704,-71.551225894012
"1.7.37.110A",1,7,"37","110A",-16.4538291357993,-71.5561924641849
"1.7.37.191A",1,7,"37","191A",-16.4550406966483,-71.5556368998676
"1.7.37.95A",1,7,"37","95A",-16.4545972685286,-71.5556217525774
"1.7.37A.20A",1,7,"37A","20A",-16.4568882949783,-71.5579278146501
"1.7.37A.25A",1,7,"37A","25A",-16.4566805175243,-71.5577221843392
"1.7.38.190A",1,7,"38","190A",-16.4551145210278,-71.5548767926937
"1.7.39.290A",1,7,"39","290A",-16.4557232330354,-71.5528748010364
"1.7.39.34A",1,7,"39","34A",-16.4572277465886,-71.5549566613559
"1.7.39.451A",1,7,"39","451A",-16.4527538374232,-71.5513147343427
"1.7.4.24A",1,7,"4","24A",-16.4467176957523,-71.5601636219124
"1.7.4.24B",1,7,"4","24B",-16.4467176957523,-71.5601636219124
"1.7.40.16A",1,7,"40","16A",-16.4564822592375,-71.5495957222601
"1.7.40.69A",1,7,"40","69A",-16.4549396332967,-71.5505744121899
"1.7.41.11A",1,7,"41","11A",-16.4625086009719,-71.5565089845212
"1.7.41.21A",1,7,"41","21A",-16.4623363089858,-71.5562645867135
"1.7.41.84A",1,7,"41","84A",-16.4611535433739,-71.5554541560121
"1.7.42.10A",1,7,"42","10A",-16.4499882348134,-71.5661281005112
"1.7.42.101A",1,7,"42","101A",-16.4595599604532,-71.5570398170797
"1.7.42.105A",1,7,"42","105A",-16.4596100045218,-71.5567085617762
"1.7.42.19A",1,7,"42","19A",-16.4522657758717,-71.5639196487361
"1.7.42.19B",1,7,"42","19B",-16.4522657758717,-71.5639196487361
"1.7.42.32A",1,7,"42","32A",-16.452111026346,-71.5630124481283
"1.7.42.33A",1,7,"42","33A",-16.4518167257386,-71.5632952439578
"1.7.42.41A",1,7,"42","41A",-16.4520272096032,-71.5621462098247
"1.7.42.44A",1,7,"42","44A",-16.4523465145003,-71.5622132929615
"1.7.42.44B",1,7,"42","44B",-16.4523465145003,-71.5622132929615
"1.7.42.44C",1,7,"42","44C",-16.4523465145003,-71.5622132929615
"1.7.42.50A",1,7,"42","50A",-16.4530037150696,-71.5630970303214
"1.7.42.56A",1,7,"42","56A",-16.4536532554271,-71.5632683612781
"1.7.42.56B",1,7,"42","56B",-16.4536532554271,-71.5632683612781
"1.7.42.56C",1,7,"42","56C",-16.4536532554271,-71.5632683612781
"1.7.42.56D",1,7,"42","56D",-16.4536532554271,-71.5632683612781
"1.7.42.58A",1,7,"42","58A",-16.4543855965218,-71.5634827795136
"1.7.42.58B",1,7,"42","58B",-16.4543855965218,-71.5634827795136
"1.7.42.58C",1,7,"42","58C",-16.4543855965218,-71.5634827795136
"1.7.42.89A",1,7,"42","89A",-16.4561873180917,-71.5604082635503
"1.7.42.97A",1,7,"42","97A",-16.4586490731767,-71.5574012604566
"1.7.42A.18A",1,7,"42A","18A",-16.4513247609048,-71.5632988566258
"1.7.42A.30A",1,7,"42A","30A",-16.4517561993288,-71.5627059820293
"1.7.42A.39A",1,7,"42A","39A",-16.4511332911531,-71.5628261736209
"1.7.42A.49A",1,7,"42A","49A",-16.451519667888,-71.5623142128653
"1.7.43.8A",1,7,"43","8A",-16.4547794097563,-71.5586222189516
"1.7.44.135A",1,7,"44","135A",-16.4562562793229,-71.5590850308102
"1.7.44.148A",1,7,"44","148A",-16.4563444563685,-71.5580845039449
"1.7.45.287A",1,7,"45","287A",-16.4669665829874,-71.5529029825044
"1.7.46.1A",1,7,"46","1A",-16.465447698366,-71.549594123082
"1.7.46.188A",1,7,"46","188A",-16.4665493970825,-71.5488607973123
"1.7.46.309A",1,7,"46","309A",-16.4691689221421,-71.5500811516057
"1.7.46.314A",1,7,"46","314A",-16.4693623808599,-71.5503476093043
"1.7.46.314B",1,7,"46","314B",-16.4693623808599,-71.5503476093043
"1.7.46.321A",1,7,"46","321A",-16.4688629943024,-71.549805283104
"1.7.46.354A",1,7,"46","354A",-16.4680389139733,-71.5497404769428
"1.7.46.374A",1,7,"46","374A",-16.4677541511216,-71.5490070411213
"1.7.46.93A",1,7,"46","93A",-16.4687514877471,-71.5517067653874
"1.7.47.1A",1,7,"47","1A",-16.4655481660395,-71.5555558263466
"1.7.47.1B",1,7,"47","1B",-16.4655481660395,-71.5555558263466
"1.7.47.16A",1,7,"47","16A",-16.4658290917659,-71.5550992486982
"1.7.47.28A",1,7,"47","28A",-16.4658069868298,-71.5545904741453
"1.7.47.45A",1,7,"47","45A",-16.4657726335885,-71.5542216198045
"1.7.47.5B",1,7,"47","5B",-16.4657757853319,-71.5558536799549
"1.7.47.5C",1,7,"47","5C",-16.4657757853319,-71.5558536799549
"1.7.47.5D",1,7,"47","5D",-16.4657757853319,-71.5558536799549
"1.7.47.63A",1,7,"47","63A",-16.4670776617954,-71.5546640436805
"1.7.47.64A",1,7,"47","64A",-16.4670846507063,-71.5547983197052
"1.7.48D.7A",1,7,"48D","7A",-16.4588632268091,-71.5525766768672
"1.7.49.33A",1,7,"49","33A",-16.4407100269811,-71.54639557523
"1.7.49.73A",1,7,"49","73A",-16.4400545294889,-71.5457433669094
"1.7.49.90A",1,7,"49","90A",-16.4397732822442,-71.5474389252783
"1.7.5.30A",1,7,"5","30A",-16.4497496722657,-71.5575940996167
"1.7.7.1A",1,7,"7","1A",-16.4502981322732,-71.5601061721714
"1.7.7A.24A",1,7,"7A","24A",-16.4502639843738,-71.5617554872315
"1.7.7A.39A",1,7,"7A","39A",-16.450244421675,-71.5613102056615
"1.7.7A.61A",1,7,"7A","61A",-16.4493284692235,-71.561619292533
"1.7.7A.61B",1,7,"7A","61B",-16.4493284692235,-71.561619292533
"1.7.7A.61C",1,7,"7A","61C",-16.4493284692235,-71.561619292533
"1.7.7A.61D",1,7,"7A","61D",-16.4493284692235,-71.561619292533
"1.7.7A.61E",1,7,"7A","61E",-16.4493284692235,-71.561619292533
"1.7.7A.61F",1,7,"7A","61F",-16.4493284692235,-71.561619292533
"1.7.7A.61G",1,7,"7A","61G",-16.4493284692235,-71.561619292533
"1.7.7A.61H",1,7,"7A","61H",-16.4493284692235,-71.561619292533
"1.7.7A.61I",1,7,"7A","61I",-16.4493284692235,-71.561619292533
"1.7.7A.61J",1,7,"7A","61J",-16.4493284692235,-71.561619292533
"1.7.7A.67A",1,7,"7A","67A",-16.4490197226541,-71.5620963858606
"1.7.7A.67B",1,7,"7A","67B",-16.4490197226541,-71.5620963858606
"1.7.7A.69B",1,7,"7A","69B",-16.4487539698072,-71.5624023151149
"1.7.7A.70A",1,7,"7A","70A",-16.4486309250285,-71.5623375163994
"1.7.7A.71A",1,7,"7A","71A",-16.4486196042692,-71.5625560733962
"1.7.8.114A",1,7,"8","114A",-16.4477688744561,-71.5669999371685
"1.7.8.143A",1,7,"8","143A",-16.449274500163,-71.56732672429
"1.7.8.178A",1,7,"8","178A",-16.4476034059189,-71.565509278036
"1.7.8.180A",1,7,"8","180A",-16.44738007627,-71.5653399170067
"1.7.8.246A",1,7,"8","246A",-16.4455635049832,-71.5638815635504
"1.7.8.29A",1,7,"8","29A",-16.4420769460266,-71.5661807314216
"1.7.8.52A",1,7,"8","52A",-16.444881860437,-71.5667116659832
"1.7.8.74A",1,7,"8","74A",-16.4468993945451,-71.5659977825937
"1.7.8A.103A",1,7,"8A","103A",-16.4487334392777,-71.5582786474379
"1.7.8A.103B",1,7,"8A","103B",-16.4487334392777,-71.5582786474379
"1.7.8A.127A",1,7,"8A","127A",-16.4502306589711,-71.5570907397451
"1.7.8A.152A",1,7,"8A","152A",-16.4504727322178,-71.5568503974903
"1.7.8A.152B",1,7,"8A","152B",-16.4504727322178,-71.5568503974903
"1.7.8A.180A",1,7,"8A","180A",-16.4512909670767,-71.5560613982716
"1.7.8A.198A",1,7,"8A","198A",-16.4530353253378,-71.5561201358661
"1.7.8A.299A",1,7,"8A","299A",-16.4521944286551,-71.5572990226007
"1.7.8A.309A",1,7,"8A","309A",-16.4519387568307,-71.5572828288839
"1.7.8A.334A",1,7,"8A","334A",-16.4514316526712,-71.5571369116927
"1.7.8A.334B",1,7,"8A","334B",-16.4514316526712,-71.5571369116927
"1.7.8A.507A",1,7,"8A","507A",-16.4482280064757,-71.5616741651083
"1.7.9.48A",1,7,"9","48A",-16.4435012084236,-71.5612808134396
"1.8.11.130A",1,8,"11","130A",-16.4425893539727,-71.5196279713646
"1.8.11.130B",1,8,"11","130B",-16.4425893539727,-71.5196279713646
"1.8.11.132A",1,8,"11","132A",-16.4419737537985,-71.5202320065465
"1.8.11.137A",1,8,"11","137A",-16.4414919160972,-71.5204278429726
"1.8.11.157A",1,8,"11","157A",-16.4419749215099,-71.5205192133144
"1.8.11.157B",1,8,"11","157B",-16.4419749215099,-71.5205192133144
"1.8.11.165A",1,8,"11","165A",-16.4422457218338,-71.5211469963446
"1.8.11.18A",1,8,"11","18A",-16.4428508259486,-71.5180628000074
"1.8.11.194A",1,8,"11","194A",-16.4431929602625,-71.5215557076307
"1.8.11.28A",1,8,"11","28A",-16.4422386847456,-71.5180988925798
"1.8.11.43A",1,8,"11","43A",-16.4421055555555,-71.5189284672294
"1.8.11.54A",1,8,"11","54A",-16.4430831371605,-71.5186355703921
"1.8.12.1002A",1,8,"12","1002A",-16.4431333184385,-71.5162370817205
"1.8.12.1020A",1,8,"12","1020A",-16.4430278119503,-71.5148763309224
"1.8.12.1032A",1,8,"12","1032A",-16.4435162073238,-71.5150025898937
"1.8.12.1041A",1,8,"12","1041A",-16.4433361811275,-71.5155097671265
"1.8.12.1061A",1,8,"12","1061A",-16.4435883307532,-71.5166782275908
"1.8.12.109A",1,8,"12","109A",-16.4449311852786,-71.5173241386619
"1.8.12.117A",1,8,"12","117A",-16.4448177370375,-71.516502031784
"1.8.12.148A",1,8,"12","148A",-16.4438773426059,-71.5169456081025
"1.8.12.178A",1,8,"12","178A",-16.4440868645827,-71.5162078912767
"1.8.12.205A",1,8,"12","205A",-16.445271430813,-71.5155901237382
"1.8.12.236A",1,8,"12","236A",-16.4459160047189,-71.5161895647322
"1.8.12.250A",1,8,"12","250A",-16.4454267734712,-71.5148051279363
"1.8.12.273A",1,8,"12","273A",-16.445761626226,-71.5143162634323
"1.8.12.332A",1,8,"12","332A",-16.4448701680855,-71.5145199920019
"1.8.12.349A",1,8,"12","349A",-16.4442025856062,-71.5144243201429
"1.8.12.373A",1,8,"12","373A",-16.4436986093925,-71.5141181542313
"1.8.12.43A",1,8,"12","43A",-16.4452918786478,-71.5180182387312
