"UNICODE","P","D","L","V","LATITUDE","LONGITUDE","block","I_TRIAT","P_TRIAT","FECHA","CICLO"
"1.24.3A.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2005","2"
"1.24.3A.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2005","2"
"1.24.3A.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2005","2"
"1.24.3A.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2005","2"
"1.24.3A.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.3A.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/09/2004","1"
"1.24.3A.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2005","2"
"1.24.4.1",NA,NA,NA,NA,NA,NA,NA,"1",NA,"20/08/2004","1"
"1.24.4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/03/2005","2"
"1.24.4.10",1,24,"4","10",-16.4404993384631,-71.6005098463828,"1",NA,NA,"20/08/2004","1"
"1.24.4.10",1,24,"4","10",-16.4404993384631,-71.6005098463828,"1",NA,NA,"14/03/2005","2"
"1.24.4.100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2004","1"
"1.24.4.100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.101",NA,NA,NA,NA,NA,NA,NA,"3",NA,"20/08/2004","1"
"1.24.4.101",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/03/2005","2"
"1.24.4.102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/08/2004","1"
"1.24.4.102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/03/2005","2"
"1.24.4.103",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.103",NA,NA,NA,NA,NA,NA,NA,"1",NA,"18/08/2004","1"
"1.24.4.104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.104",NA,NA,NA,NA,NA,NA,NA,"1",NA,"18/08/2004","1"
"1.24.4.105",1,24,"4","105",-16.4409397818513,-71.6004947356764,"15",NA,NA,"17/03/2005","2"
"1.24.4.105",1,24,"4","105",-16.4409397818513,-71.6004947356764,"15",NA,NA,"18/08/2004","1"
"1.24.4.106",1,24,"4","106",-16.4408343458003,-71.600506336496,"15",NA,NA,"17/08/2004","1"
"1.24.4.106",1,24,"4","106",-16.4408343458003,-71.600506336496,"15",NA,NA,"17/03/2005","2"
"1.24.4.107",1,24,"4","107",-16.4407252712628,-71.6005239096015,"15",NA,NA,"17/08/2004","1"
"1.24.4.107",1,24,"4","107",-16.4407252712628,-71.6005239096015,"15",NA,NA,"17/03/2005","2"
"1.24.4.108",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.108",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/08/2004","1"
"1.24.4.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/08/2004","1"
"1.24.4.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.11",1,24,"4","11",-16.4405236011403,-71.6005893864298,"1",NA,"10+","17/08/2004","1"
"1.24.4.11",1,24,"4","11",-16.4405236011403,-71.6005893864298,"1",NA,NA,"21/03/2005","2"
"1.24.4.110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/08/2004","1"
"1.24.4.110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2005","2"
"1.24.4.111",1,24,"4","111",-16.4408684406067,-71.6003151186039,"15",NA,NA,"21/03/2005","2"
"1.24.4.111",1,24,"4","111",-16.4408684406067,-71.6003151186039,"15",NA,NA,"23/08/2004","1"
"1.24.4.111A",1,24,"4","111A",-16.4408863,-71.60022508,"15",NA,NA,"18/03/2005","2"
"1.24.4.111A",1,24,"4","111A",-16.4408863,-71.60022508,"15",NA,NA,"18/08/2004","1"
"1.24.4.111B",1,24,"4","111B",-16.44093598,-71.6001846,"15",NA,NA,"23/08/2004","1"
"1.24.4.112",1,24,"4","112",-16.4410713365855,-71.6001146268384,"15",NA,NA,"18/08/2004","1"
"1.24.4.112",1,24,"4","112",-16.4410713365855,-71.6001146268384,"15",NA,NA,"18/03/2005","2"
"1.24.4.112A",1,24,"4","112A",-16.44109578,-71.60006213,"15",NA,NA,"18/03/2005","2"
"1.24.4.112A",1,24,"4","112A",-16.44109578,-71.60006213,"15","2",NA,"18/08/2004","1"
"1.24.4.113",1,24,"4","113",-16.4410679200501,-71.600017532966,"15",NA,NA,"18/03/2005","2"
"1.24.4.113",1,24,"4","113",-16.4410679200501,-71.600017532966,"15",NA,NA,"18/08/2004","1"
"1.24.4.114",1,24,"4","114",-16.4410378509421,-71.5997978962404,"16",NA,NA,"18/08/2004","1"
"1.24.4.114",1,24,"4","114",-16.4410378509421,-71.5997978962404,"16",NA,NA,"18/03/2005","2"
"1.24.4.115",NA,NA,NA,NA,NA,NA,NA,"1",NA,"17/08/2004","1"
"1.24.4.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2005","2"
"1.24.4.116",1,24,"4","116",-16.4408036001719,-71.5999692878654,"16",NA,NA,"18/03/2005","2"
"1.24.4.116",1,24,"4","116",-16.4408036001719,-71.5999692878654,"16","4",NA,"17/08/2004","1"
"1.24.4.117",1,24,"4","117",-16.4407399268591,-71.60002163406,"16",NA,NA,"17/03/2005","2"
"1.24.4.117",1,24,"4","117",-16.4407399268591,-71.60002163406,"16","5",NA,"17/08/2004","1"
"1.24.4.118",1,24,"4","118",-16.4406965927763,-71.6000605117632,"16",NA,NA,"23/08/2004","1"
"1.24.4.118",1,24,"4","118",-16.4406965927763,-71.6000605117632,"16",NA,NA,"17/03/2005","2"
"1.24.4.119",1,24,"4","119",-16.4406304821455,-71.6001208318493,"16",NA,NA,"17/08/2004","1"
"1.24.4.119",1,24,"4","119",-16.4406304821455,-71.6001208318493,"16",NA,NA,"17/03/2005","2"
"1.24.4.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/08/2004","1"
"1.24.4.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/03/2005","2"
"1.24.4.120",1,24,"4","120",-16.4405565852514,-71.6001947606344,"16",NA,NA,"17/08/2004","1"
"1.24.4.120",1,24,"4","120",-16.4405565852514,-71.6001947606344,"16",NA,NA,"17/03/2005","2"
"1.24.4.121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/08/2004","1"
"1.24.4.121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/08/2004","1"
"1.24.4.122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.123",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/08/2004","1"
"1.24.4.123",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.124",1,24,"4","124",-16.4406353722254,-71.5998838952694,"17",NA,NA,"18/03/2005","2"
"1.24.4.124",1,24,"4","124",-16.4406353722254,-71.5998838952694,"17","1",NA,"17/08/2004","1"
"1.24.4.125",NA,NA,NA,NA,NA,NA,NA,"10+","10+","17/08/2004","1"
"1.24.4.125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2005","2"
"1.24.4.126",1,24,"4","126",-16.4406248731373,-71.5996572681053,"17",NA,NA,"21/03/2005","2"
"1.24.4.126",1,24,"4","126",-16.4406248731373,-71.5996572681053,"17",NA,NA,"23/08/2004","1"
"1.24.4.127",1,24,"4","127",-16.4405457827371,-71.5997302071459,"17","10+",NA,"17/08/2004","1"
"1.24.4.127",1,24,"4","127",-16.4405457827371,-71.5997302071459,"17",NA,NA,"17/03/2005","2"
"1.24.4.128",1,24,"4","128",-16.4404827765179,-71.5997734348081,"17",NA,NA,"21/03/2005","2"
"1.24.4.128",1,24,"4","128",-16.4404827765179,-71.5997734348081,"17",NA,NA,"23/08/2004","1"
"1.24.4.129",1,24,"4","129",-16.4404307137887,-71.5998189225117,"17",NA,NA,"23/08/2004","1"
"1.24.4.129",1,24,"4","129",-16.4404307137887,-71.5998189225117,"17",NA,NA,"18/03/2005","2"
"1.24.4.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2005","2"
"1.24.4.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/08/2004","1"
"1.24.4.130",1,24,"4","130",-16.4403757120417,-71.599877345181,"17",NA,NA,"17/08/2004","1"
"1.24.4.130",1,24,"4","130",-16.4403757120417,-71.599877345181,"17",NA,NA,"18/03/2005","2"
"1.24.4.131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/08/2004","1"
"1.24.4.131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/03/2005","2"
"1.24.4.132",1,24,"4","132",-16.4403695250439,-71.5997114363357,"18",NA,NA,"21/03/2005","2"
"1.24.4.132",1,24,"4","132",-16.4403695250439,-71.5997114363357,"18",NA,NA,"23/08/2004","1"
"1.24.4.133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/08/2004","1"
"1.24.4.133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2005","2"
"1.24.4.134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/08/2004","1"
"1.24.4.134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.135",1,24,"4","135",-16.4405275620214,-71.5995456174424,"18",NA,NA,"17/08/2004","1"
"1.24.4.135",1,24,"4","135",-16.4405275620214,-71.5995456174424,"18",NA,NA,"17/03/2005","2"
"1.24.4.136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/03/2005","2"
"1.24.4.136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/08/2004","1"
"1.24.4.137",1,24,"4","137",-16.4403391136274,-71.5995041543174,"18",NA,NA,"17/08/2004","1"
"1.24.4.137",1,24,"4","137",-16.4403391136274,-71.5995041543174,"18",NA,NA,"18/03/2005","2"
"1.24.4.138",1,24,"4","138",-16.440284040549,-71.5995643602776,"18",NA,NA,"21/03/2005","2"
"1.24.4.138",1,24,"4","138",-16.440284040549,-71.5995643602776,"18",NA,NA,"23/08/2004","1"
"1.24.4.139",1,24,"4","139",-16.440220595621,-71.5996512862668,"18",NA,NA,"18/03/2005","2"
"1.24.4.139",1,24,"4","139",-16.440220595621,-71.5996512862668,"18",NA,NA,"17/08/2004","1"
"1.24.4.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/08/2004","1"
"1.24.4.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/03/2005","2"
"1.24.4.140",1,24,"4","140",-16.4401209175279,-71.5995778229374,"18",NA,NA,"18/03/2005","2"
"1.24.4.140",1,24,"4","140",-16.4401209175279,-71.5995778229374,"18",NA,NA,"17/08/2004","1"
"1.24.4.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/08/2004","1"
"1.24.4.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/03/2005","2"
"1.24.4.16",NA,NA,NA,NA,NA,NA,NA,"10+","10+","20/08/2004","1"
"1.24.4.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/03/2005","2"
"1.24.4.17",1,24,"4","17",-16.440436526879,-71.6012348582262,"3","1",NA,"20/08/2004","1"
"1.24.4.17",1,24,"4","17",-16.440436526879,-71.6012348582262,"3",NA,NA,"14/03/2005","2"
"1.24.4.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/08/2004","1"
"1.24.4.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/03/2005","2"
"1.24.4.19",1,24,"4","19",-16.4403241589837,-71.6013067218114,"3",NA,NA,"21/03/2005","2"
"1.24.4.19",1,24,"4","19",-16.4403241589837,-71.6013067218114,"3","1",NA,"20/08/2004","1"
"1.24.4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/03/2005","2"
"1.24.4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/08/2004","1"
"1.24.4.20",1,24,"4","20",-16.4403337943822,-71.6013956542165,"3",NA,NA,"21/03/2005","2"
"1.24.4.20",1,24,"4","20",-16.4403337943822,-71.6013956542165,"3",NA,NA,"20/08/2004","1"
"1.24.4.21",1,24,"4","21",-16.4403408365759,-71.6014651171215,"3",NA,NA,"20/08/2004","1"
"1.24.4.21",1,24,"4","21",-16.4403408365759,-71.6014651171215,"3",NA,NA,"21/03/2005","2"
"1.24.4.22",NA,NA,NA,NA,NA,NA,NA,"1",NA,"19/08/2004","1"
"1.24.4.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/03/2005","2"
"1.24.4.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/08/2004","1"
"1.24.4.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2005","2"
"1.24.4.24",1,24,"4","24",-16.4405195518356,-71.6016270402961,"4",NA,NA,"24/04/2005","2"
"1.24.4.24",1,24,"4","24",-16.4405195518356,-71.6016270402961,"4",NA,NA,"20/08/2004","1"
"1.24.4.25",1,24,"4","25",-16.4403898259086,-71.6016477826365,"4",NA,NA,"18/03/2005","2"
"1.24.4.25",1,24,"4","25",-16.4403898259086,-71.6016477826365,"4",NA,NA,"23/08/2004","1"
"1.24.4.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/08/2004","1"
"1.24.4.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/03/2005","2"
"1.24.4.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20/08/2004","1"
"1.24.4.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/03/2005","2"
"1.24.4.28",1,24,"4","28",-16.4405709504823,-71.6018459949009,"4",NA,NA,"14/03/2005","2"
"1.24.4.28",1,24,"4","28",-16.4405709504823,-71.6018459949009,"4",NA,NA,"20/08/2004","1"
"1.24.4.29",1,24,"4","29",-16.4406069366694,-71.6020000945242,"5",NA,NA,"21/03/2005","2"
"1.24.4.29",1,24,"4","29",-16.4406069366694,-71.6020000945242,"5",NA,NA,"20/08/2004","1"
"1.24.4.3",1,24,"4","3",-16.43995510143,-71.5997100243974,"1",NA,NA,"15/03/2005","2"
"1.24.4.3",1,24,"4","3",-16.43995510143,-71.5997100243974,"1",NA,NA,"23/08/2004","1"
"1.24.4.30",1,24,"4","30",-16.4405132078039,-71.6019970946674,"5",NA,NA,"20/08/2004","1"
"1.24.4.30",1,24,"4","30",-16.4405132078039,-71.6019970946674,"5",NA,NA,"14/03/2005","2"
"1.24.4.31",1,24,"4","31",-16.440435537343,-71.6019876242143,"5",NA,NA,"21/03/2005","2"
"1.24.4.31",1,24,"4","31",-16.440435537343,-71.6019876242143,"5",NA,NA,"23/08/2004","1"
"1.24.4.32",1,24,"4","32",-16.440454650516,-71.6021218100784,"5",NA,NA,"21/03/2005","2"
"1.24.4.32",1,24,"4","32",-16.440454650516,-71.6021218100784,"5",NA,NA,"23/08/2004","1"
"1.24.4.33",1,24,"4","33",-16.4405352322074,-71.6021562786955,"5",NA,NA,"16/03/2005","2"
"1.24.4.33",1,24,"4","33",-16.4405352322074,-71.6021562786955,"5","1",NA,"19/08/2004","1"
"1.24.4.34",1,24,"4","34",-16.440613135701,-71.6021648251341,"5",NA,NA,"15/03/2005","2"
"1.24.4.34",1,24,"4","34",-16.440613135701,-71.6021648251341,"5",NA,NA,"19/08/2004","1"
"1.24.4.35",1,24,"4","35",-16.4406825290969,-71.6022849087344,"6",NA,NA,"15/03/2005","2"
"1.24.4.35",1,24,"4","35",-16.4406825290969,-71.6022849087344,"6",NA,NA,"18/08/2004","1"
"1.24.4.36",1,24,"4","36",-16.4406070434958,-71.6023026490961,"6",NA,NA,"23/08/2004","1"
"1.24.4.36",1,24,"4","36",-16.4406070434958,-71.6023026490961,"6",NA,NA,"16/03/2005","2"
"1.24.4.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2005","2"
"1.24.4.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2004","1"
"1.24.4.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/03/2005","2"
"1.24.4.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/08/2004","1"
"1.24.4.39",1,24,"4","39",-16.4407204860422,-71.6024633695116,"6",NA,NA,"15/03/2005","2"
"1.24.4.39",1,24,"4","39",-16.4407204860422,-71.6024633695116,"6",NA,NA,"18/08/2004","1"
"1.24.4.4",1,24,"4","4",-16.4400375171455,-71.5997852337245,"1",NA,NA,"14/03/2005","2"
"1.24.4.4",1,24,"4","4",-16.4400375171455,-71.5997852337245,"1",NA,NA,"23/08/2004","1"
"1.24.4.40",1,24,"4","40",-16.4407529946602,-71.6025931535443,"7",NA,NA,"19/08/2004","1"
"1.24.4.40",1,24,"4","40",-16.4407529946602,-71.6025931535443,"7",NA,NA,"16/03/2005","2"
"1.24.4.41",NA,NA,NA,NA,NA,NA,NA,"2","10+","19/08/2004","1"
"1.24.4.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/03/2005","2"
"1.24.4.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/03/2005","2"
"1.24.4.42",NA,NA,NA,NA,NA,NA,NA,"5","10+","19/08/2004","1"
"1.24.4.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23/08/2004","1"
"1.24.4.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21/03/2005","2"
"1.24.4.44",1,24,"4","44",-16.4409278391448,-71.6030854478078,"8",NA,NA,"15/03/2005","2"
"1.24.4.44",1,24,"4","44",-16.4409278391448,-71.6030854478078,"8",NA,"10+","19/08/2004","1"
"1.24.4.45",1,24,"4","45",-16.4409135322949,-71.603005427374,"8",NA,NA,"15/03/2005","2"
"1.24.4.45",1,24,"4","45",-16.4409135322949,-71.603005427374,"8","6",NA,"19/08/2004","1"
"1.24.4.46",1,24,"4","46",-16.4409214988143,-71.6029067600924,"8",NA,NA,"19/08/2004","1"
"1.24.4.46",1,24,"4","46",-16.4409214988143,-71.6029067600924,"8",NA,NA,"15/03/2005","2"
"1.24.4.47",1,24,"4","47",-16.4410449448116,-71.602904629982,"8",NA,NA,"15/03/2005","2"
"1.24.4.47",1,24,"4","47",-16.4410449448116,-71.602904629982,"8",NA,NA,"19/08/2004","1"
"1.24.4.48",1,24,"4","48",-16.4411125957458,-71.6029084128421,"8",NA,NA,"19/08/2004","1"
"1.24.4.48",1,24,"4","48",-16.4411125957458,-71.6029084128421,"8",NA,NA,"15/03/2005","2"
"1.24.4.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/03/2005","2"
"1.24.4.49",NA,NA,NA,NA,NA,NA,NA,"5",NA,"23/08/2004","1"
"1.24.4.5",1,24,"4","5",-16.4403123886508,-71.6001643676126,"1",NA,"10+","20/08/2004","1"
"1.24.4.5",1,24,"4","5",-16.4403123886508,-71.6001643676126,"1",NA,NA,"15/03/2005","2"
"1.24.4.50",1,24,"4","50",-16.4412579702662,-71.6027835132762,"8",NA,"7","19/08/2004","1"
"1.24.4.50",1,24,"4","50",-16.4412579702662,-71.6027835132762,"8",NA,NA,"15/03/2005","2"
"1.24.4.51",1,24,"4","51",-16.4411620415292,-71.6027702602009,"8","3","3","19/08/2004","1"
"1.24.4.51",1,24,"4","51",-16.4411620415292,-71.6027702602009,"8",NA,NA,"15/03/2005","2"
"1.24.4.52",NA,NA,NA,NA,NA,NA,NA,NA,"6","19/08/2004","1"
"1.24.4.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/03/2005","2"
"1.24.4.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/03/2005","2"
"1.24.4.53",NA,NA,NA,NA,NA,NA,NA,"10+",NA,"19/08/2004","1"
"1.24.4.54",1,24,"4","54",-16.440917226094,-71.6027674895865,"9",NA,NA,"19/08/2004","1"
"1.24.4.54",1,24,"4","54",-16.440917226094,-71.6027674895865,"9",NA,NA,"15/03/2005","2"
"1.24.4.55",1,24,"4","55",-16.4409215838689,-71.6026024407542,"9",NA,NA,"23/08/2004","1"
"1.24.4.55",1,24,"4","55",-16.4409215838689,-71.6026024407542,"9",NA,NA,"17/03/2005","2"
"1.24.4.56",1,24,"4","56",-16.4409830530313,-71.6025956400154,"9",NA,NA,"19/08/2004","1"
"1.24.4.56",1,24,"4","56",-16.4409830530313,-71.6025956400154,"9",NA,NA,"21/03/2005","2"
"1.24.4.57",1,24,"4","57",-16.4410811426099,-71.6025851679788,"9",NA,"3","19/08/2004","1"
"1.24.4.57",1,24,"4","57",-16.4410811426099,-71.6025851679788,"9",NA,NA,"15/03/2005","2"
"1.24.4.58",1,24,"4","58",-16.4411624301773,-71.602584181572,"9",NA,NA,"23/08/2004","1"
"1.24.4.58",1,24,"4","58",-16.4411624301773,-71.602584181572,"9",NA,NA,"21/03/2005","2"
"1.24.4.59",1,24,"4","59",-16.4412458189474,-71.6026003217197,"9","10+",NA,"19/08/2004","1"
"1.24.4.59",1,24,"4","59",-16.4412458189474,-71.6026003217197,"9",NA,NA,"15/03/2005","2"
"1.24.4.6",1,24,"4","6",-16.4403518158523,-71.6002518808493,"1","10+",NA,"20/08/2004","1"
"1.24.4.6",1,24,"4","6",-16.4403518158523,-71.6002518808493,"1",NA,NA,"14/03/2005","2"
"1.24.4.60",1,24,"4","60",-16.4412328408896,-71.602434886933,"9",NA,NA,"21/03/2005","2"
"1.24.4.60",1,24,"4","60",-16.4412328408896,-71.602434886933,"9",NA,NA,"23/08/2004","1"
"1.24.4.61",1,24,"4","61",-16.4411795531138,-71.6024347773326,"9",NA,NA,"15/03/2005","2"
"1.24.4.61",1,24,"4","61",-16.4411795531138,-71.6024347773326,"9","1",NA,"19/08/2004","1"
"1.24.4.62",1,24,"4","62",-16.4411115369936,-71.6024314678348,"9",NA,NA,"15/03/2005","2"
"1.24.4.62",1,24,"4","62",-16.4411115369936,-71.6024314678348,"9","5",NA,"06/11/2004","1"
"1.24.4.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2004","1"
"1.24.4.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/03/2005","2"
"1.24.4.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2004","1"
"1.24.4.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/03/2005","2"
"1.24.4.65",NA,NA,NA,NA,NA,NA,NA,"2",NA,"18/08/2004","1"
"1.24.4.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/03/2005","2"
"1.24.4.66",1,24,"4","66",-16.4408928950871,-71.6022921405176,"10",NA,NA,"20/08/2004","1"
"1.24.4.66",1,24,"4","66",-16.4408928950871,-71.6022921405176,"10",NA,NA,"16/03/2005","2"
"1.24.4.67",1,24,"4","67",-16.4410082353987,-71.6022759382532,"10","9",NA,"19/08/2004","1"
"1.24.4.67",1,24,"4","67",-16.4410082353987,-71.6022759382532,"10",NA,NA,"16/03/2005","2"
"1.24.4.68",1,24,"4","68",-16.4410979775484,-71.6022656914186,"10",NA,NA,"15/03/2005","2"
"1.24.4.68",1,24,"4","68",-16.4410979775484,-71.6022656914186,"10","1",NA,"18/08/2004","1"
"1.24.4.69",1,24,"4","69",-16.4411771346791,-71.6022644511493,"10",NA,NA,"23/08/2004","1"
"1.24.4.69",1,24,"4","69",-16.4411771346791,-71.6022644511493,"10",NA,NA,"21/03/2005","2"
"1.24.4.7",1,24,"4","7",-16.4403838639061,-71.6002839330046,"1",NA,NA,"20/08/2004","1"
"1.24.4.7",1,24,"4","7",-16.4403838639061,-71.6002839330046,"1",NA,NA,"14/03/2005","2"
"1.24.4.70",1,24,"4","70",-16.441162988997,-71.6021397829181,"10","1",NA,"18/08/2004","1"
"1.24.4.70",1,24,"4","70",-16.441162988997,-71.6021397829181,"10",NA,NA,"16/03/2005","2"
"1.24.4.71",1,24,"4","71",-16.4410498766352,-71.6021420337204,"10",NA,NA,"18/03/2005","2"
"1.24.4.71",1,24,"4","71",-16.4410498766352,-71.6021420337204,"10",NA,NA,"23/08/2004","1"
"1.24.4.72",1,24,"4","72",-16.4409125874162,-71.6021607084938,"10",NA,NA,"23/08/2004","1"
"1.24.4.72",1,24,"4","72",-16.4409125874162,-71.6021607084938,"10",NA,NA,"17/03/2005","2"
"1.24.4.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2005","2"
"1.24.4.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/08/2004","1"
"1.24.4.74",1,24,"4","74",-16.4407542610443,-71.6020056060681,"11",NA,NA,"17/03/2005","2"
"1.24.4.74",1,24,"4","74",-16.4407542610443,-71.6020056060681,"11",NA,NA,"23/08/2004","1"
"1.24.4.75",1,24,"4","75",-16.4408219773823,-71.6019743911724,"11","1",NA,"18/08/2004","1"
"1.24.4.75",1,24,"4","75",-16.4408219773823,-71.6019743911724,"11",NA,NA,"17/03/2005","2"
"1.24.4.76",1,24,"4","76",-16.4409184718074,-71.6019721030354,"11",NA,NA,"17/03/2005","2"
"1.24.4.76",1,24,"4","76",-16.4409184718074,-71.6019721030354,"11","4",NA,"18/08/2004","1"
"1.24.4.77",1,24,"4","77",-16.441017753837,-71.6019636324531,"11",NA,NA,"16/03/2005","2"
"1.24.4.77",1,24,"4","77",-16.441017753837,-71.6019636324531,"11",NA,NA,"20/08/2004","1"
"1.24.4.78",1,24,"4","78",-16.4410836006407,-71.6019620862045,"11",NA,NA,"15/03/2005","2"
