"UNICODE","P","D","L","V","LATITUDE","LONGITUDE","block","I_TRIAT","P_TRIAT","FECHA","CICLO"
"1.7.39.352",1,7,"39","352",-16.4547926415227,-71.5533538568881,"18",NA,NA,"25/03/2004","1"
"1.7.39.353",1,7,"39","353",-16.4547202184054,-71.5534037554655,"18",NA,NA,"06/10/2004","2"
"1.7.39.353",1,7,"39","353",-16.4547202184054,-71.5534037554655,"18",NA,NA,"25/03/2004","1"
"1.7.39.354",1,7,"39","354",-16.4546675217329,-71.553477600678,"18",NA,NA,"06/10/2004","2"
"1.7.39.354",1,7,"39","354",-16.4546675217329,-71.553477600678,"18",NA,NA,"25/03/2004","1"
"1.7.39.355",1,7,"39","355",-16.4548877177543,-71.5532044429854,"19",NA,NA,"06/10/2004","2"
"1.7.39.355",1,7,"39","355",-16.4548877177543,-71.5532044429854,"19","1",NA,"25/03/2004","1"
"1.7.39.356",1,7,"39","356",-16.4547964695596,-71.5531330764994,"19",NA,NA,"25/03/2004","1"
"1.7.39.356",1,7,"39","356",-16.4547964695596,-71.5531330764994,"19",NA,NA,"06/10/2004","2"
"1.7.39.357",1,7,"39","357",-16.4547523247538,-71.5530861722065,"19",NA,NA,"25/03/2004","1"
"1.7.39.357",1,7,"39","357",-16.4547523247538,-71.5530861722065,"19",NA,NA,"07/10/2004","2"
"1.7.39.358",1,7,"39","358",-16.454692271605,-71.5530367687535,"19",NA,NA,"07/10/2004","2"
"1.7.39.358",1,7,"39","358",-16.454692271605,-71.5530367687535,"19","2",NA,"25/03/2004","1"
"1.7.39.359",1,7,"39","359",-16.4546419048341,-71.5529909975793,"19",NA,NA,"26/03/2004","1"
"1.7.39.359",1,7,"39","359",-16.4546419048341,-71.5529909975793,"19",NA,NA,"06/10/2004","2"
"1.7.39.36",1,7,"39","36",-16.4573518511924,-71.5550863174221,"2",NA,NA,"22/09/2004","2"
"1.7.39.36",1,7,"39","36",-16.4573518511924,-71.5550863174221,"2",NA,NA,"15/03/2004","1"
"1.7.39.360",1,7,"39","360",-16.4545838535282,-71.5529372125138,"19",NA,NA,"25/03/2004","1"
"1.7.39.360",1,7,"39","360",-16.4545838535282,-71.5529372125138,"19",NA,NA,"07/10/2004","2"
"1.7.39.361",1,7,"39","361",-16.4545272036332,-71.552891864079,"19",NA,NA,"26/03/2004","1"
"1.7.39.361",1,7,"39","361",-16.4545272036332,-71.552891864079,"19",NA,NA,"07/10/2004","2"
"1.7.39.362",1,7,"39","362",-16.4544387113741,-71.5528131900792,"19",NA,NA,"07/10/2004","2"
"1.7.39.362",1,7,"39","362",-16.4544387113741,-71.5528131900792,"19","1",NA,"25/03/2004","1"
"1.7.39.363",1,7,"39","363",-16.4545056634786,-71.5527646585054,"19","3",NA,"25/03/2004","1"
"1.7.39.363",1,7,"39","363",-16.4545056634786,-71.5527646585054,"19",NA,NA,"07/10/2004","2"
"1.7.39.364",1,7,"39","364",-16.4545648098947,-71.5526897586572,"19",NA,NA,"04/01/2005","2"
"1.7.39.364",1,7,"39","364",-16.4545648098947,-71.5526897586572,"19",NA,NA,"26/03/2004","1"
"1.7.39.365",1,7,"39","365",-16.4546134078701,-71.5526056261289,"19",NA,NA,"26/03/2004","1"
"1.7.39.365",1,7,"39","365",-16.4546134078701,-71.5526056261289,"19",NA,NA,"07/10/2004","2"
"1.7.39.366",1,7,"39","366",-16.4546831236575,-71.5526984038682,"19",NA,NA,"07/10/2004","2"
"1.7.39.366",1,7,"39","366",-16.4546831236575,-71.5526984038682,"19",NA,NA,"25/03/2004","1"
"1.7.39.367",1,7,"39","367",-16.4547426152639,-71.5527340236633,"19",NA,NA,"11/10/2004","2"
"1.7.39.367",1,7,"39","367",-16.4547426152639,-71.5527340236633,"19",NA,NA,"25/03/2004","1"
"1.7.39.368",1,7,"39","368",-16.4548057972019,-71.552791701075,"19",NA,NA,"26/03/2004","1"
"1.7.39.368",1,7,"39","368",-16.4548057972019,-71.552791701075,"19",NA,NA,"19/10/2004","2"
"1.7.39.369",1,7,"39","369",-16.4548581195297,-71.5528326119884,"19",NA,"1","23/03/2004","1"
"1.7.39.369",1,7,"39","369",-16.4548581195297,-71.5528326119884,"19",NA,NA,"07/10/2004","2"
"1.7.39.37",1,7,"39","37",-16.4574037049536,-71.5551492136433,"2",NA,NA,"17/03/2004","1"
"1.7.39.37",1,7,"39","37",-16.4574037049536,-71.5551492136433,"2",NA,NA,"22/09/2004","2"
"1.7.39.370",1,7,"39","370",-16.4549127510871,-71.5528738455792,"19",NA,NA,"11/10/2004","2"
"1.7.39.370",1,7,"39","370",-16.4549127510871,-71.5528738455792,"19",NA,NA,"25/03/2004","1"
"1.7.39.371",1,7,"39","371",-16.4549665038929,-71.5529167439268,"19",NA,NA,"25/03/2004","1"
"1.7.39.371",1,7,"39","371",-16.4549665038929,-71.5529167439268,"19",NA,NA,"07/10/2004","2"
"1.7.39.372",1,7,"39","372",-16.4550336961581,-71.55295368972,"19",NA,NA,"11/10/2004","2"
"1.7.39.372",1,7,"39","372",-16.4550336961581,-71.55295368972,"19",NA,NA,"26/03/2004","1"
"1.7.39.373",1,7,"39","373",-16.4550978876745,-71.5530126687612,"19",NA,NA,"11/10/2004","2"
"1.7.39.373",1,7,"39","373",-16.4550978876745,-71.5530126687612,"19",NA,NA,"26/03/2004","1"
"1.7.39.374",1,7,"39","374",-16.454983755595,-71.5530651985514,"19",NA,NA,"26/03/2004","1"
"1.7.39.374",1,7,"39","374",-16.454983755595,-71.5530651985514,"19",NA,NA,"26/10/2004","2"
"1.7.39.375",1,7,"39","375",-16.4549331379909,-71.5531336941364,"19",NA,NA,"07/10/2004","2"
"1.7.39.375",1,7,"39","375",-16.4549331379909,-71.5531336941364,"19","1",NA,"26/03/2004","1"
"1.7.39.376",1,7,"39","376",-16.4553186888929,-71.5527030233482,"20",NA,NA,"04/01/2005","2"
"1.7.39.377",1,7,"39","377",-16.4548366595549,-71.5525217838545,"20",NA,NA,"07/10/2004","2"
"1.7.39.378",1,7,"39","378",-16.4551730076519,-71.552587440872,"20",NA,NA,"07/10/2004","2"
"1.7.39.379",1,7,"39","379",-16.454469231257,-71.5520403367877,"21",NA,"1","26/03/2004","1"
"1.7.39.379",1,7,"39","379",-16.454469231257,-71.5520403367877,"21",NA,NA,"11/10/2004","2"
"1.7.39.38",1,7,"39","38",-16.457430541915,-71.5552209445308,"2",NA,NA,"22/09/2004","2"
"1.7.39.38",1,7,"39","38",-16.457430541915,-71.5552209445308,"2","1",NA,"15/03/2004","1"
"1.7.39.380",1,7,"39","380",-16.4545490423051,-71.5518589034762,"21",NA,NA,"26/03/2004","1"
"1.7.39.380",1,7,"39","380",-16.4545490423051,-71.5518589034762,"21",NA,NA,"11/10/2004","2"
"1.7.39.381",1,7,"39","381",-16.4546423619126,-71.5518620139643,"21",NA,NA,"07/10/2004","2"
"1.7.39.381",1,7,"39","381",-16.4546423619126,-71.5518620139643,"21",NA,NA,"29/03/2004","1"
"1.7.39.382",1,7,"39","382",-16.4547059767338,-71.5518945994506,"21",NA,NA,"11/10/2004","2"
"1.7.39.382",1,7,"39","382",-16.4547059767338,-71.5518945994506,"21",NA,NA,"18/04/2004","1"
"1.7.39.383",1,7,"39","383",-16.4547694939006,-71.5519150847785,"21",NA,NA,"30/03/2004","1"
"1.7.39.383",1,7,"39","383",-16.4547694939006,-71.5519150847785,"21",NA,NA,"18/10/2004","2"
"1.7.39.384",1,7,"39","384",-16.4548376895632,-71.5519515502796,"21",NA,NA,"26/03/2004","1"
"1.7.39.384",1,7,"39","384",-16.4548376895632,-71.5519515502796,"21",NA,NA,"07/10/2004","2"
"1.7.39.385",1,7,"39","385",-16.4549024694148,-71.5519738637617,"21",NA,NA,"07/10/2004","2"
"1.7.39.385",1,7,"39","385",-16.4549024694148,-71.5519738637617,"21",NA,"1","26/03/2004","1"
"1.7.39.386",1,7,"39","386",-16.4549803068994,-71.5520186743412,"21",NA,NA,"07/10/2004","2"
"1.7.39.386",1,7,"39","386",-16.4549803068994,-71.5520186743412,"21",NA,NA,"29/03/2004","1"
"1.7.39.387",1,7,"39","387",-16.4550401226854,-71.5520387235996,"21",NA,NA,"29/03/2004","1"
"1.7.39.387",1,7,"39","387",-16.4550401226854,-71.5520387235996,"21",NA,NA,"11/10/2004","2"
"1.7.39.388",1,7,"39","388",-16.4551149074599,-71.552055496281,"21","5",NA,"29/03/2004","1"
"1.7.39.388",1,7,"39","388",-16.4551149074599,-71.552055496281,"21",NA,NA,"11/10/2004","2"
"1.7.39.389",1,7,"39","389",-16.4551854555914,-71.5520691398225,"21",NA,NA,"29/03/2004","1"
"1.7.39.389",1,7,"39","389",-16.4551854555914,-71.5520691398225,"21",NA,NA,"07/10/2004","2"
"1.7.39.39",1,7,"39","39",-16.4575053982017,-71.5555104978646,"2",NA,NA,"15/03/2004","1"
"1.7.39.39",1,7,"39","39",-16.4575053982017,-71.5555104978646,"2",NA,NA,"24/01/2005","2"
"1.7.39.390",1,7,"39","390",-16.4552498704677,-71.5520913412749,"21",NA,NA,"29/03/2004","1"
"1.7.39.390",1,7,"39","390",-16.4552498704677,-71.5520913412749,"21",NA,NA,"07/10/2004","2"
"1.7.39.391",1,7,"39","391",-16.4553054859688,-71.5521127147556,"21",NA,NA,"07/10/2004","2"
"1.7.39.391",1,7,"39","391",-16.4553054859688,-71.5521127147556,"21",NA,NA,"31/03/2004","1"
"1.7.39.392",1,7,"39","392",-16.4553711256626,-71.552146757325,"21","1",NA,"29/03/2004","1"
"1.7.39.392",1,7,"39","392",-16.4553711256626,-71.552146757325,"21",NA,NA,"26/10/2004","2"
"1.7.39.393",1,7,"39","393",-16.4554388293611,-71.5521954178638,"21",NA,NA,"29/03/2004","1"
"1.7.39.393",1,7,"39","393",-16.4554388293611,-71.5521954178638,"21",NA,NA,"07/10/2004","2"
"1.7.39.394",1,7,"39","394",-16.4555161533974,-71.5522257533114,"21",NA,NA,"29/03/2004","1"
"1.7.39.394",1,7,"39","394",-16.4555161533974,-71.5522257533114,"21",NA,NA,"07/10/2004","2"
"1.7.39.395",1,7,"39","395",-16.4555858592729,-71.5522545201186,"21",NA,NA,"07/10/2004","2"
"1.7.39.395",1,7,"39","395",-16.4555858592729,-71.5522545201186,"21",NA,NA,"29/03/2004","1"
"1.7.39.396",1,7,"39","396",-16.4554991377925,-71.5524580874245,"21",NA,NA,"07/10/2004","2"
"1.7.39.396",1,7,"39","396",-16.4554991377925,-71.5524580874245,"21",NA,NA,"29/03/2004","1"
"1.7.39.397",1,7,"39","397",-16.4554105772256,-71.5524408684975,"21",NA,NA,"29/03/2004","1"
"1.7.39.397",1,7,"39","397",-16.4554105772256,-71.5524408684975,"21",NA,NA,"07/10/2004","2"
"1.7.39.398",1,7,"39","398",-16.4553508473804,-71.552422032609,"21",NA,NA,"29/03/2004","1"
"1.7.39.398",1,7,"39","398",-16.4553508473804,-71.552422032609,"21",NA,NA,"11/10/2004","2"
"1.7.39.399",1,7,"39","399",-16.4552877811715,-71.5523892970524,"21",NA,NA,"29/03/2004","1"
"1.7.39.399",1,7,"39","399",-16.4552877811715,-71.5523892970524,"21",NA,NA,"11/10/2004","2"
"1.7.39.4",1,7,"39","4",-16.4571922263857,-71.5558540249011,"1",NA,NA,"12/03/2004","1"
"1.7.39.4",1,7,"39","4",-16.4571922263857,-71.5558540249011,"1",NA,NA,"26/10/2004","2"
"1.7.39.40",1,7,"39","40",-16.4573349681751,-71.5547537457551,"3",NA,NA,"01/04/2004","1"
"1.7.39.40",1,7,"39","40",-16.4573349681751,-71.5547537457551,"3",NA,NA,"22/09/2004","2"
"1.7.39.400",1,7,"39","400",-16.4552095776393,-71.5523478777317,"21",NA,NA,"30/03/2004","1"
"1.7.39.400",1,7,"39","400",-16.4552095776393,-71.5523478777317,"21",NA,NA,"11/10/2004","2"
"1.7.39.401",1,7,"39","401",-16.4551489716176,-71.5523343183234,"21",NA,NA,"29/03/2004","1"
"1.7.39.401",1,7,"39","401",-16.4551489716176,-71.5523343183234,"21",NA,NA,"18/10/2004","2"
"1.7.39.402",1,7,"39","402",-16.4550827488845,-71.5523020446391,"21",NA,NA,"11/10/2004","2"
"1.7.39.402",1,7,"39","402",-16.4550827488845,-71.5523020446391,"21",NA,"1","29/03/2004","1"
"1.7.39.403",1,7,"39","403",-16.455010003269,-71.5522855514452,"21",NA,NA,"11/10/2004","2"
"1.7.39.403",1,7,"39","403",-16.455010003269,-71.5522855514452,"21","4","1","29/03/2004","1"
"1.7.39.404",1,7,"39","404",-16.4549343441186,-71.5522552735776,"21",NA,NA,"11/10/2004","2"
"1.7.39.404",1,7,"39","404",-16.4549343441186,-71.5522552735776,"21",NA,NA,"29/03/2004","1"
"1.7.39.405",1,7,"39","405",-16.4548829973057,-71.5522434342832,"21",NA,NA,"12/10/2004","2"
"1.7.39.405",1,7,"39","405",-16.4548829973057,-71.5522434342832,"21",NA,NA,"29/03/2004","1"
"1.7.39.406",1,7,"39","406",-16.454808117048,-71.5521985699935,"21",NA,NA,"29/03/2004","1"
"1.7.39.406",1,7,"39","406",-16.454808117048,-71.5521985699935,"21",NA,NA,"12/10/2004","2"
"1.7.39.407",1,7,"39","407",-16.4547515372664,-71.5521744229114,"21",NA,NA,"29/03/2004","1"
"1.7.39.407",1,7,"39","407",-16.4547515372664,-71.5521744229114,"21",NA,NA,"11/10/2004","2"
"1.7.39.408",1,7,"39","408",-16.454679915332,-71.5521497899607,"21",NA,NA,"29/03/2004","1"
"1.7.39.408",1,7,"39","408",-16.454679915332,-71.5521497899607,"21",NA,NA,"11/10/2004","2"
"1.7.39.409",1,7,"39","409",-16.4546208125942,-71.5521188792267,"21",NA,NA,"29/03/2004","1"
"1.7.39.409",1,7,"39","409",-16.4546208125942,-71.5521188792267,"21",NA,NA,"12/10/2004","2"
"1.7.39.41",1,7,"39","41",-16.4571858876108,-71.554684557669,"4",NA,NA,"22/09/2004","2"
"1.7.39.410",1,7,"39","410",-16.4545627109579,-71.552095316893,"21",NA,NA,"29/03/2004","1"
"1.7.39.410",1,7,"39","410",-16.4545627109579,-71.552095316893,"21",NA,NA,"11/10/2004","2"
"1.7.39.411",1,7,"39","411",-16.4543588926279,-71.5520259697042,"22",NA,NA,"20/10/2004","2"
"1.7.39.411",1,7,"39","411",-16.4543588926279,-71.5520259697042,"22",NA,NA,"29/03/2004","1"
"1.7.39.412",1,7,"39","412",-16.4543049386751,-71.5520038223212,"22",NA,NA,"29/03/2004","1"
"1.7.39.412",1,7,"39","412",-16.4543049386751,-71.5520038223212,"22",NA,NA,"20/10/2004","2"
"1.7.39.413",1,7,"39","413",-16.4542375750583,-71.551976615718,"22",NA,NA,"31/03/2004","1"
"1.7.39.413",1,7,"39","413",-16.4542375750583,-71.551976615718,"22",NA,NA,"12/10/2004","2"
"1.7.39.414",1,7,"39","414",-16.4541830663396,-71.5519412117032,"22",NA,NA,"11/10/2004","2"
"1.7.39.414",1,7,"39","414",-16.4541830663396,-71.5519412117032,"22",NA,NA,"01/04/2004","1"
"1.7.39.415",1,7,"39","415",-16.4541045492901,-71.5519249062881,"22",NA,NA,"11/10/2004","2"
"1.7.39.415",1,7,"39","415",-16.4541045492901,-71.5519249062881,"22",NA,NA,"29/03/2004","1"
"1.7.39.416",1,7,"39","416",-16.4540303798825,-71.5518858879419,"22",NA,NA,"29/03/2004","1"
"1.7.39.416",1,7,"39","416",-16.4540303798825,-71.5518858879419,"22",NA,NA,"11/10/2004","2"
"1.7.39.417",1,7,"39","417",-16.4539712914032,-71.5518472897034,"22",NA,NA,"29/03/2004","1"
"1.7.39.417",1,7,"39","417",-16.4539712914032,-71.5518472897034,"22",NA,NA,"12/10/2004","2"
"1.7.39.418",1,7,"39","418",-16.4539013209248,-71.5518241100167,"22",NA,NA,"13/10/2004","2"
"1.7.39.418",1,7,"39","418",-16.4539013209248,-71.5518241100167,"22",NA,NA,"29/03/2004","1"
"1.7.39.419",1,7,"39","419",-16.4538325077495,-71.5518079806815,"22",NA,NA,"29/03/2004","1"
"1.7.39.419",1,7,"39","419",-16.4538325077495,-71.5518079806815,"22",NA,NA,"11/10/2004","2"
"1.7.39.42",1,7,"39","42",-16.4570124955118,-71.5545341264727,"4",NA,NA,"26/10/2004","2"
"1.7.39.42",1,7,"39","42",-16.4570124955118,-71.5545341264727,"4",NA,NA,"01/04/2004","1"
"1.7.39.420",1,7,"39","420",-16.4537626988081,-71.5517722608652,"22",NA,NA,"11/10/2004","2"
"1.7.39.420",1,7,"39","420",-16.4537626988081,-71.5517722608652,"22",NA,NA,"29/03/2004","1"
"1.7.39.421",1,7,"39","421",-16.4536953689864,-71.5517395664987,"22",NA,NA,"12/10/2004","2"
"1.7.39.421",1,7,"39","421",-16.4536953689864,-71.5517395664987,"22",NA,NA,"29/03/2004","1"
"1.7.39.422",1,7,"39","422",-16.4536480422846,-71.5517113682795,"22",NA,NA,"29/03/2004","1"
"1.7.39.422",1,7,"39","422",-16.4536480422846,-71.5517113682795,"22",NA,NA,"12/10/2004","2"
"1.7.39.423",1,7,"39","423",-16.4535828399281,-71.5516872762606,"22",NA,NA,"22/12/2004","2"
"1.7.39.423",1,7,"39","423",-16.4535828399281,-71.5516872762606,"22",NA,NA,"17/04/2004","1"
"1.7.39.424",1,7,"39","424",-16.4535113324784,-71.551653307443,"22",NA,NA,"12/10/2004","2"
"1.7.39.424",1,7,"39","424",-16.4535113324784,-71.551653307443,"22",NA,NA,"30/03/2004","1"
"1.7.39.425",1,7,"39","425",-16.4534277199683,-71.551616342673,"22",NA,NA,"19/10/2004","2"
"1.7.39.425",1,7,"39","425",-16.4534277199683,-71.551616342673,"22",NA,NA,"18/04/2004","1"
"1.7.39.426",1,7,"39","426",-16.4534665858992,-71.5514956607453,"22",NA,NA,"29/03/2004","1"
"1.7.39.426",1,7,"39","426",-16.4534665858992,-71.5514956607453,"22",NA,NA,"12/10/2004","2"
"1.7.39.427",1,7,"39","427",-16.4535150762095,-71.5513932634813,"22",NA,NA,"13/10/2004","2"
"1.7.39.427",1,7,"39","427",-16.4535150762095,-71.5513932634813,"22",NA,"5","29/03/2004","1"
"1.7.39.428",1,7,"39","428",-16.453594187783,-71.5514196668598,"22",NA,NA,"12/10/2004","2"
"1.7.39.428",1,7,"39","428",-16.453594187783,-71.5514196668598,"22",NA,NA,"29/03/2004","1"
"1.7.39.429",1,7,"39","429",-16.4536654248688,-71.5514566983276,"22",NA,NA,"12/10/2004","2"
"1.7.39.429",1,7,"39","429",-16.4536654248688,-71.5514566983276,"22",NA,NA,"18/04/2004","1"
"1.7.39.43",1,7,"39","43",-16.4570335035655,-71.5544488083102,"4",NA,NA,"01/04/2004","1"
"1.7.39.43",1,7,"39","43",-16.4570335035655,-71.5544488083102,"4",NA,NA,"22/09/2004","2"
"1.7.39.430",1,7,"39","430",-16.4537295931778,-71.5514931444089,"22",NA,NA,"12/10/2004","2"
"1.7.39.430",1,7,"39","430",-16.4537295931778,-71.5514931444089,"22",NA,NA,"30/03/2004","1"
"1.7.39.431",1,7,"39","431",-16.4537982975073,-71.5514877882994,"22",NA,NA,"12/10/2004","2"
"1.7.39.431",1,7,"39","431",-16.4537982975073,-71.5514877882994,"22",NA,NA,"31/03/2004","1"
"1.7.39.432",1,7,"39","432",-16.453863587257,-71.5515337814763,"22",NA,NA,"31/03/2004","1"
"1.7.39.432",1,7,"39","432",-16.453863587257,-71.5515337814763,"22",NA,NA,"12/10/2004","2"
"1.7.39.433",1,7,"39","433",-16.4539372087821,-71.5515612246337,"22",NA,NA,"30/03/2004","1"
"1.7.39.433",1,7,"39","433",-16.4539372087821,-71.5515612246337,"22",NA,NA,"12/10/2004","2"
"1.7.39.434",1,7,"39","434",-16.4540081532268,-71.5515936386766,"22",NA,NA,"12/10/2004","2"
"1.7.39.434",1,7,"39","434",-16.4540081532268,-71.5515936386766,"22",NA,NA,"30/03/2004","1"
"1.7.39.435",1,7,"39","435",-16.4540742166996,-71.5515993209976,"22",NA,NA,"30/03/2004","1"
"1.7.39.435",1,7,"39","435",-16.4540742166996,-71.5515993209976,"22",NA,NA,"20/10/2004","2"
"1.7.39.436",1,7,"39","436",-16.4541350431585,-71.5516339039704,"22",NA,NA,"30/03/2004","1"
"1.7.39.436",1,7,"39","436",-16.4541350431585,-71.5516339039704,"22",NA,NA,"13/10/2004","2"
"1.7.39.437",1,7,"39","437",-16.4542009752445,-71.551673318804,"22",NA,NA,"12/10/2004","2"
"1.7.39.437",1,7,"39","437",-16.4542009752445,-71.551673318804,"22",NA,NA,"30/03/2004","1"
"1.7.39.438",1,7,"39","438",-16.4542608853805,-71.5517049698412,"22",NA,NA,"30/03/2004","1"
"1.7.39.438",1,7,"39","438",-16.4542608853805,-71.5517049698412,"22",NA,NA,"12/10/2004","2"
"1.7.39.439",1,7,"39","439",-16.454336508414,-71.5517173921731,"22",NA,NA,"30/03/2004","1"
"1.7.39.439",1,7,"39","439",-16.454336508414,-71.5517173921731,"22",NA,NA,"12/10/2004","2"
"1.7.39.44",1,7,"39","44",-16.4570891735269,-71.5544020128539,"4",NA,NA,"03/01/2005","2"
"1.7.39.44",1,7,"39","44",-16.4570891735269,-71.5544020128539,"4",NA,NA,"26/10/2004","2"
"1.7.39.440",1,7,"39","440",-16.4544080269997,-71.5517434194031,"22",NA,NA,"12/10/2004","2"
"1.7.39.440",1,7,"39","440",-16.4544080269997,-71.5517434194031,"22",NA,NA,"30/03/2004","1"
"1.7.39.441",1,7,"39","441",-16.4544760144067,-71.5517569677143,"22",NA,NA,"26/10/2004","2"
"1.7.39.441",1,7,"39","441",-16.4544760144067,-71.5517569677143,"22",NA,NA,"30/03/2004","1"
"1.7.39.442",1,7,"39","442",-16.4533650613115,-71.5513266741883,"23",NA,NA,"14/10/2004","2"
"1.7.39.442",1,7,"39","442",-16.4533650613115,-71.5513266741883,"23",NA,NA,"30/03/2004","1"
"1.7.39.443",1,7,"39","443",-16.453278210894,-71.5515288690342,"23","3",NA,"30/03/2004","1"
"1.7.39.443",1,7,"39","443",-16.453278210894,-71.5515288690342,"23",NA,NA,"12/10/2004","2"
"1.7.39.444",1,7,"39","444",-16.4532061205892,-71.5515224518585,"23",NA,NA,"13/10/2004","2"
"1.7.39.444",1,7,"39","444",-16.4532061205892,-71.5515224518585,"23",NA,NA,"30/03/2004","1"
"1.7.39.445",1,7,"39","445",-16.4531278988299,-71.5514924513797,"23",NA,NA,"30/03/2004","1"
"1.7.39.445",1,7,"39","445",-16.4531278988299,-71.5514924513797,"23",NA,NA,"12/10/2004","2"
"1.7.39.446",1,7,"39","446",-16.4530758217154,-71.5514684624359,"23",NA,NA,"30/03/2004","1"
"1.7.39.446",1,7,"39","446",-16.4530758217154,-71.5514684624359,"23",NA,NA,"04/01/2005","2"
"1.7.39.446",1,7,"39","446",-16.4530758217154,-71.5514684624359,"23",NA,NA,"18/10/2004","2"
"1.7.39.447",1,7,"39","447",-16.452993332536,-71.551437155334,"23",NA,NA,"22/12/2004","2"
"1.7.39.447",1,7,"39","447",-16.452993332536,-71.551437155334,"23",NA,NA,"12/10/2004","2"
"1.7.39.447",1,7,"39","447",-16.452993332536,-71.551437155334,"23",NA,NA,"30/03/2004","1"
"1.7.39.448",1,7,"39","448",-16.4529324119,-71.5514003467576,"23",NA,NA,"12/10/2004","2"
"1.7.39.448",1,7,"39","448",-16.4529324119,-71.5514003467576,"23",NA,NA,"30/03/2004","1"
"1.7.39.449",1,7,"39","449",-16.452867405698,-71.5513543597415,"23",NA,NA,"12/10/2004","2"
"1.7.39.449",1,7,"39","449",-16.452867405698,-71.5513543597415,"23",NA,NA,"30/03/2004","1"
"1.7.39.45",1,7,"39","45",-16.4571225267224,-71.5543454194326,"4",NA,NA,"05/01/2005","2"
"1.7.39.450",1,7,"39","450",-16.4528120302409,-71.5513383478236,"23",NA,NA,"13/10/2004","2"
"1.7.39.450",1,7,"39","450",-16.4528120302409,-71.5513383478236,"23",NA,NA,"31/03/2004","1"
"1.7.39.451",1,7,"39","451",-16.4527538374232,-71.5513147343427,"23",NA,NA,"12/10/2004","2"
"1.7.39.451",1,7,"39","451",-16.4527538374232,-71.5513147343427,"23",NA,NA,"31/03/2004","1"
"1.7.39.452",1,7,"39","452",-16.4526863561466,-71.5512674658628,"23",NA,NA,"30/03/2004","1"
"1.7.39.452",1,7,"39","452",-16.4526863561466,-71.5512674658628,"23",NA,NA,"12/10/2004","2"
"1.7.39.453",1,7,"39","453",-16.4526210394033,-71.5512533063467,"23",NA,NA,"30/03/2004","1"
"1.7.39.453",1,7,"39","453",-16.4526210394033,-71.5512533063467,"23",NA,NA,"13/10/2004","2"
"1.7.39.454",1,7,"39","454",-16.4525472380579,-71.5512125951925,"23",NA,NA,"31/03/2004","1"
"1.7.39.454",1,7,"39","454",-16.4525472380579,-71.5512125951925,"23",NA,NA,"13/10/2004","2"
"1.7.39.455",1,7,"39","455",-16.4526341667345,-71.5510114147133,"23",NA,NA,"15/10/2004","2"
"1.7.39.455",1,7,"39","455",-16.4526341667345,-71.5510114147133,"23",NA,NA,"30/03/2004","1"
"1.7.39.456",1,7,"39","456",-16.4526937730849,-71.5510362874518,"23",NA,NA,"13/10/2004","2"
"1.7.39.456",1,7,"39","456",-16.4526937730849,-71.5510362874518,"23",NA,NA,"18/04/2004","1"
"1.7.39.457",1,7,"39","457",-16.4527608402247,-71.5510702094552,"23",NA,NA,"14/10/2004","2"
"1.7.39.457",1,7,"39","457",-16.4527608402247,-71.5510702094552,"23",NA,NA,"01/04/2004","1"
"1.7.39.458",1,7,"39","458",-16.4528465000071,-71.5510972154739,"23",NA,NA,"14/10/2004","2"
"1.7.39.458",1,7,"39","458",-16.4528465000071,-71.5510972154739,"23",NA,NA,"30/03/2004","1"
"1.7.39.459",1,7,"39","459",-16.4529009428948,-71.5511216230594,"23",NA,NA,"31/03/2004","1"
"1.7.39.459",1,7,"39","459",-16.4529009428948,-71.5511216230594,"23",NA,NA,"13/10/2004","2"
"1.7.39.46",1,7,"39","46",-16.4571637172557,-71.5542916468497,"4",NA,NA,"15/03/2004","1"
"1.7.39.46",1,7,"39","46",-16.4571637172557,-71.5542916468497,"4",NA,NA,"22/09/2004","2"
"1.7.39.460",1,7,"39","460",-16.4529489894733,-71.551170672506,"23",NA,NA,"14/10/2004","2"
"1.7.39.460",1,7,"39","460",-16.4529489894733,-71.551170672506,"23",NA,NA,"31/03/2004","1"
"1.7.39.461",1,7,"39","461",-16.4530443799297,-71.5511726215271,"23",NA,NA,"14/10/2004","2"
"1.7.39.461",1,7,"39","461",-16.4530443799297,-71.5511726215271,"23",NA,NA,"30/03/2004","1"
"1.7.39.462",1,7,"39","462",-16.4530974723448,-71.5512136936456,"23",NA,NA,"30/03/2004","1"
"1.7.39.462",1,7,"39","462",-16.4530974723448,-71.5512136936456,"23",NA,NA,"14/10/2004","2"
"1.7.39.463",1,7,"39","463",-16.453172184951,-71.5512184661542,"23",NA,NA,"30/03/2004","1"
"1.7.39.463",1,7,"39","463",-16.453172184951,-71.5512184661542,"23",NA,NA,"14/10/2004","2"
"1.7.39.464",1,7,"39","464",-16.4532302734508,-71.5512515560258,"23",NA,NA,"30/03/2004","1"
"1.7.39.464",1,7,"39","464",-16.4532302734508,-71.5512515560258,"23",NA,NA,"18/10/2004","2"
"1.7.39.465",1,7,"39","465",-16.4532881371118,-71.5512762372851,"23",NA,NA,"30/03/2004","1"
"1.7.39.465",1,7,"39","465",-16.4532881371118,-71.5512762372851,"23",NA,NA,"14/10/2004","2"
"1.7.39.466",1,7,"39","466",-16.4525333555482,-71.5509582406656,"24",NA,NA,"30/03/2004","1"
"1.7.39.466",1,7,"39","466",-16.4525333555482,-71.5509582406656,"24",NA,NA,"15/10/2004","2"
