"UNICODE","P","D","L","V","LATITUDE","LONGITUDE","block","I_TRIAT","P_TRIAT","FECHA","CICLO"
"1.28.5.69",1,28,"5","69",-16.5442799696279,-71.4770472222222,"5",NA,NA,NA,NA
"1.28.5.7",1,28,"5","7",-16.5491672825955,-71.4718857846821,"2",NA,NA,NA,NA
"1.28.5.70",1,28,"5","70",-16.5441813224002,-71.4770708316739,"5",NA,NA,NA,NA
"1.28.5.71",1,28,"5","71",-16.544080513446,-71.4771521821642,"5",NA,NA,NA,NA
"1.28.5.72",1,28,"5","72",-16.544004727774,-71.4772077141992,"5",NA,NA,NA,NA
"1.28.5.73",1,28,"5","73",-16.5439355721263,-71.4772467352865,"5","",0,"06/02/2009",1
"1.28.5.74",1,28,"5","74",-16.5438715686366,-71.4772784425153,"5",NA,NA,NA,NA
"1.28.5.75",1,28,"5","75",-16.5437951375363,-71.477359405209,"5","",0,"05/28/09",1
"1.28.5.76",1,28,"5","76",-16.5436757367077,-71.4773983837011,"5",NA,NA,NA,NA
"1.28.5.77",1,28,"5","77",-16.5436037936367,-71.4775006321942,"5","",0,"05/29/09",1
"1.28.5.78",1,28,"5","78",-16.5434855754093,-71.4776047299747,"5","",0,"06/02/2009",1
"1.28.5.79",1,28,"5","79",-16.5438170944711,-71.4779294932267,"5",NA,NA,NA,NA
"1.28.5.8",1,28,"5","8",-16.5495696856432,-71.4722643946838,"2",NA,NA,NA,NA
"1.28.5.80",1,28,"5","80",-16.5440327541038,-71.4780611748506,"5",NA,NA,NA,NA
"1.28.5.81",1,28,"5","81",-16.5456171770811,-71.4789688165905,"5",NA,NA,NA,NA
"1.28.5.82",1,28,"5","82",-16.5492266579702,-71.4801706959045,"5",NA,NA,NA,NA
"1.28.5.83",1,28,"5","83",-16.5486628579375,-71.4815260188095,"6",NA,NA,NA,NA
"1.28.5.84",1,28,"5","84",-16.5483091874485,-71.4820156281543,"6",NA,NA,NA,NA
"1.28.5.85",1,28,"5","85",-16.5478468240687,-71.4820093687587,"6",NA,NA,NA,NA
"1.28.5.9",1,28,"5","9",-16.5494247633748,-71.4721855302476,"2",NA,NA,NA,NA
"1.28.5.93",1,28,"5","93",-16.546092332158,-71.4854159792697,"7",NA,NA,NA,NA
"1.28.5.94",1,28,"5","94",-16.5463362509633,-71.4836471990967,"8","",0,"05/28/09",1
"1.28.5.95",1,28,"5","95",-16.5463744092025,-71.4833010441962,"8","",0,"06/01/2009",1
"1.28.5.96",1,28,"5","96",-16.546462732904,-71.4831815529896,"8","",0,"06/01/2009",1
"1.28.5.97",1,28,"5","97",-16.5453206529928,-71.4794712475804,"9",NA,NA,NA,NA
"1.28.5.98",1,28,"5","98",-16.544050470067,-71.4783744896859,"9",NA,NA,NA,NA
"1.28.5.130A",1,28,"5","130A",-16.547581653944,-71.4741686926492,"10","",0,"06/01/2009",1
"1.28.5.22A",1,28,"5","22A",-16.5484926814619,-71.4730887063527,"2","",0,"05/29/09",1
"1.28.3.199",NA,NA,NA,NA,NA,NA,NA,"",0,"10/14/09",2
"1.28.3.199",NA,NA,NA,NA,NA,NA,NA,"",0,"05/22/09",1
"1.28.3.201",NA,NA,NA,NA,NA,NA,NA,"",0,"05/22/09",1
"1.28.3.201",NA,NA,NA,NA,NA,NA,NA,"",0,"10/05/2009",2
"1.28.3.202",NA,NA,NA,NA,NA,NA,NA,"",0,"05/22/09",1
"1.28.3.202",NA,NA,NA,NA,NA,NA,NA,"",0,"10/05/2009",2
"1.28.3.203",NA,NA,NA,NA,NA,NA,NA,"",0,"05/21/09",1
"1.28.3.203",NA,NA,NA,NA,NA,NA,NA,"",0,"10/12/2009",2
"1.28.3.205",NA,NA,NA,NA,NA,NA,NA,"",0,"05/21/09",1
"1.28.3.205",NA,NA,NA,NA,NA,NA,NA,"",0,"10/12/2009",2
