"UNICODE","P","D","L","V","LATITUDE","LONGITUDE","block","I_TRIAT","P_TRIAT","FECHA","CICLO","TRATADA","RENUENTE","CERRADA","DESHABITADA","LOCAL_PUBLICO","LOTE_VACIO"
"1.23.2.9",1,"23","2","9",-16.42442347,-71.63341321,"1","0","0","04/08/2005",1,1,0,0,0,0,0
"1.23.21.1",1,"23","21","1",-16.42539798,-71.66458458,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.10",1,"23","21","10",-16.42542741,-71.66218507,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.11",1,"23","21","11",-16.42626109,-71.66169899,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.12",1,"23","21","12",-16.42630831,-71.66139081,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.13",1,"23","21","13",-16.42722566,-71.65947038,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.14",1,"23","21","14",-16.42671686,-71.65770011,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.15",1,"23","21","15",-16.42518189,-71.6588529,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.16",1,"23","21","16",-16.42514752,-71.65898526,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.17",1,"23","21","17",-16.42509024,-71.65910168,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.18",1,"23","21","18",-16.42503637,-71.659231,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.19",1,"23","21","19",-16.42498634,-71.65940774,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.2",1,"23","21","2",-16.42540767,-71.66436561,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.20",1,"23","21","20",-16.42494981,-71.65956854,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.21",1,"23","21","21",-16.42491838,-71.65971548,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.22",1,"23","21","22",-16.4248916,-71.65983089,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.23",1,"23","21","23",-16.42479497,-71.66004473,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.24",1,"23","21","24",-16.4243775,-71.66022823,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.25",1,"23","21","25",-16.42498561,-71.66035826,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.26",1,"23","21","26",-16.42492561,-71.66058695,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.27",1,"23","21","27",-16.42448231,-71.66045545,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.28",1,"23","21","28",-16.42426575,-71.66069062,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.29",1,"23","21","29",-16.42435787,-71.66066537,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.3",1,"23","21","3",-16.42541811,-71.6635523,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.30",1,"23","21","30",-16.42458248,-71.66073784,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.31",1,"23","21","31",-16.42486303,-71.66077371,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.32",1,"23","21","32",-16.42485827,-71.66097657,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.33",1,"23","21","33",-16.4246904,-71.66092289,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.34",1,"23","21","34",-16.42455509,-71.66092894,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.35",1,"23","21","35",-16.42435819,-71.66086572,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.36",1,"23","21","36",-16.42407703,-71.66062712,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.37",1,"23","21","37",-16.42402076,-71.66082915,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.38",1,"23","21","38",-16.42395298,-71.66132165,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.39",1,"23","21","39",-16.42437408,-71.66112241,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.4",1,"23","21","4",-16.42545209,-71.66344036,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.40",1,"23","21","40",-16.42455762,-71.66117042,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.41",1,"23","21","41",-16.42476773,-71.66120232,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.42",1,"23","21","42",-16.42481041,-71.66143906,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.43",1,"23","21","43",-16.42468927,-71.66143915,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.44",1,"23","21","44",-16.42458763,-71.66142569,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.45",1,"23","21","45",-16.42446692,-71.66139592,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.46",1,"23","21","46",-16.42433443,-71.66136474,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.47",1,"23","21","47",-16.42425,-71.66160278,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.48",1,"23","21","48",-16.42468247,-71.66168653,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.49",1,"23","21","49",-16.42466019,-71.66178803,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.5",1,"23","21","5",-16.42573289,-71.6634438,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.50",1,"23","21","50",-16.42448464,-71.66174747,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.51",1,"23","21","51",-16.42427181,-71.66168672,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.52",1,"23","21","52",-16.42389489,-71.66159415,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.53",1,"23","21","53",-16.42398962,-71.66163187,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.54",1,"23","21","54",-16.42397572,-71.66196344,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.55",1,"23","21","55",-16.42423772,-71.66197162,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.56",1,"23","21","56",-16.42433578,-71.66198982,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.57",1,"23","21","57",-16.42443849,-71.66200422,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.58",1,"23","21","58",-16.42459785,-71.66202743,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.59",1,"23","21","59",-16.42454165,-71.66216891,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.6",1,"23","21","6",-16.42607885,-71.66380877,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.60",1,"23","21","60",-16.42437058,-71.66217397,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.61",1,"23","21","61",-16.42418672,-71.66210264,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.62",1,"23","21","62",-16.42379938,-71.66235967,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.63",1,"23","21","63",-16.42436045,-71.66239236,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.64",1,"23","21","64",-16.42449298,-71.66241817,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.65",1,"23","21","65",-16.42444002,-71.66259689,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.66",1,"23","21","66",-16.4246477,-71.6626836,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.67",1,"23","21","67",-16.42486449,-71.661892,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.68",1,"23","21","68",-16.42484193,-71.66207428,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.69",1,"23","21","69",-16.42484448,-71.66223538,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.7",1,"23","21","7",-16.42602287,-71.66303885,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.70",1,"23","21","70",-16.4248403,-71.66233276,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.71",1,"23","21","71",-16.42485656,-71.66243009,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.72",1,"23","21","72",-16.42486435,-71.662514,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.73",1,"23","21","73",-16.42485652,-71.66262178,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.74",1,"23","21","74",-16.42484797,-71.66271328,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.75",1,"23","21","75",-16.42486198,-71.66280446,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.76",1,"23","21","76",-16.42492841,-71.66307272,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.77",1,"23","21","77",-16.42487998,-71.66322463,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.78",1,"23","21","78",-16.42474158,-71.66389007,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.79",1,"23","21","79",-16.42437359,-71.66451399,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.8",1,"23","21","8",-16.42646184,-71.66284544,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.80",1,"23","21","80",-16.42489942,-71.66477529,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.81",1,"23","21","81",-16.42490594,-71.66499737,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.82",1,"23","21","82",-16.42492044,-71.66552442,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.21.9",1,"23","21","9",-16.42536265,-71.66275644,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.22.1",1,"23","22","1",-16.42933314,-71.67102424,"1","0","0","26/08/2005",1,0,0,1,0,0,0
"1.23.22.10",1,"23","22","10",-16.42999128,-71.66946981,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.11",1,"23","22","11",-16.43001063,-71.6694509,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.12",1,"23","22","12",-16.43002256,-71.66942299,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.13",1,"23","22","13",-16.43005443,-71.66938368,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.14",1,"23","22","14",-16.43007482,-71.66934943,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.15",1,"23","22","15",-16.43010295,-71.669318,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.16",1,"23","22","16",-16.42977546,-71.66944022,"2","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.17",1,"23","22","17",-16.42969071,-71.66941629,"2","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.18",1,"23","22","18",-16.42971596,-71.66928058,"2","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.19",1,"23","22","19",-16.42981115,-71.66893477,"2","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.2",1,"23","22","2",-16.42936957,-71.67090672,"1","0","0","26/08/2005",1,0,1,0,0,0,0
"1.23.22.20",1,"23","22","20",-16.42980754,-71.66871804,"2","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.21",1,"23","22","21",-16.42981146,-71.66846686,"2","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.22",1,"23","22","22",-16.42987954,-71.66826302,"2","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.23",1,"23","22","23",-16.42937615,-71.66976511,"3","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.24",1,"23","22","24",-16.42929952,-71.66988951,"3","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.25",1,"23","22","25",-16.42920703,-71.67004731,"3","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.26",1,"23","22","26",-16.42916321,-71.67018697,"3","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.27",1,"23","22","27",-16.42910824,-71.67031192,"3","0","0","26/08/2005",1,0,0,1,0,0,0
"1.23.22.28",1,"23","22","28",-16.42905177,-71.67046968,"3","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.29",1,"23","22","29",-16.42902337,-71.67060416,"3","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.3",1,"23","22","3",-16.42944997,-71.6707032,"1","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.30",1,"23","22","30",-16.42895808,-71.67079926,"3","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.31",1,"23","22","31",-16.42893656,-71.67099245,"3","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.32",1,"23","22","32",-16.42887603,-71.67130416,"4","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.33",1,"23","22","33",-16.42884081,-71.67144744,"4","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.34",1,"23","22","34",-16.42881739,-71.66992988,"5","0","0","26/08/2005",1,0,0,1,0,0,0
"1.23.22.35",1,"23","22","35",-16.42870745,-71.67015926,"5","0","0","26/08/2005",1,0,0,1,0,0,0
"1.23.22.36",1,"23","22","36",-16.4283174,-71.67152711,"6","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.37",1,"23","22","37",-16.42840989,-71.67167624,"7","0","0","26/08/2005",1,0,1,0,0,0,0
"1.23.22.38",1,"23","22","38",-16.42874485,-71.67175877,"7","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.39",1,"23","22","39",-16.42870416,-71.67190886,"7","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.4",1,"23","22","4",-16.42953922,-71.670493,"1","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.40",1,"23","22","40",-16.42864614,-71.6720272,"7","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.41",1,"23","22","41",-16.42847287,-71.67200388,"7","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.42",1,"23","22","42",-16.42855642,-71.67227926,"7","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.43",1,"23","22","43",-16.42811564,-71.67214052,"8","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.44",1,"23","22","44",-16.42802808,-71.67247253,"8","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.45",1,"23","22","45",-16.42801033,-71.67279171,"8","0","0","26/08/2005",1,1,0,0,0,0,0
"1.23.22.5",1,"23","22","5",-16.42961667,-71.67031157,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.6",1,"23","22","6",-16.42970491,-71.67009008,"1","0","0","26/08/2005",1,0,0,1,0,0,0
"1.23.22.7",1,"23","22","7",-16.42991954,-71.66958692,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.8",1,"23","22","8",-16.42994716,-71.66953599,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.22.9",1,"23","22","9",-16.42996943,-71.66949732,"1","0","0","26/08/2005",1,0,0,0,1,0,0
"1.23.23.1",1,"23","23","1",-16.42621178,-71.6742859,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.10",1,"23","23","10",-16.42583262,-71.67333233,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.100",1,"23","23","100",-16.42557859,-71.66952077,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.101",1,"23","23","101",-16.42554389,-71.66959844,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.102",1,"23","23","102",-16.42553179,-71.669677,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.103",1,"23","23","103",-16.42551121,-71.66976432,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.104",1,"23","23","104",-16.42548008,-71.66989109,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.105",1,"23","23","105",-16.4255322,-71.66905805,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.106",1,"23","23","106",-16.42513499,-71.67006106,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.107",1,"23","23","107",-16.42518007,-71.67013175,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.108",1,"23","23","108",-16.42524643,-71.67040431,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.109",1,"23","23","109",-16.42532964,-71.67041988,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.11",1,"23","23","11",-16.42585266,-71.67324753,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.110",1,"23","23","110",-16.42538164,-71.67050125,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.111",1,"23","23","111",-16.4253748,-71.67059716,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.112",1,"23","23","112",-16.42535211,-71.6706812,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.113",1,"23","23","113",-16.42534153,-71.67076079,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.114",1,"23","23","114",-16.4253222,-71.6708449,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.115",1,"23","23","115",-16.42529963,-71.6709346,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.116",1,"23","23","116",-16.42528335,-71.67111211,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.117",1,"23","23","117",-16.42526058,-71.6711626,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.118",1,"23","23","118",-16.42515075,-71.67060307,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.119",1,"23","23","119",-16.42512541,-71.67135775,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.12",1,"23","23","12",-16.425593,-71.6732098,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.120",1,"23","23","120",-16.42523084,-71.6713764,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.121",1,"23","23","121",-16.42520451,-71.67148841,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.122",1,"23","23","122",-16.42518006,-71.67159795,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.123",1,"23","23","123",-16.42516304,-71.67168293,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.124",1,"23","23","124",-16.42516761,-71.671794,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.125",1,"23","23","125",-16.42512266,-71.67193558,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.126",1,"23","23","126",-16.42508421,-71.67203823,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.127",1,"23","23","127",-16.42504892,-71.67221652,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.128",1,"23","23","128",-16.42502476,-71.67235133,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.129",1,"23","23","129",-16.42499755,-71.6724443,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.13",1,"23","23","13",-16.42535958,-71.67323681,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.130",1,"23","23","130",-16.42496993,-71.67255058,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.131",1,"23","23","131",-16.42495293,-71.6726524,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.132",1,"23","23","132",-16.42492625,-71.67271196,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.133",1,"23","23","133",-16.42491328,-71.67279363,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.134",1,"23","23","134",-16.42489043,-71.67289762,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.135",1,"23","23","135",-16.42484221,-71.6730173,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.136",1,"23","23","136",-16.42482983,-71.67310493,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.137",1,"23","23","137",-16.42479393,-71.67315578,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.138",1,"23","23","138",-16.42476933,-71.6732406,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.139",1,"23","23","139",-16.42491571,-71.67130252,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.14",1,"23","23","14",-16.42510795,-71.67317178,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.140",1,"23","23","140",-16.42490354,-71.67106922,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.141",1,"23","23","141",-16.42496035,-71.67109148,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.142",1,"23","23","142",-16.42502675,-71.67109421,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.143",1,"23","23","143",-16.42503559,-71.67091729,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.144",1,"23","23","144",-16.42501552,-71.67067448,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.145",1,"23","23","145",-16.42502421,-71.67058085,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.146",1,"23","23","146",-16.42501938,-71.6701159,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.147",1,"23","23","147",-16.42500708,-71.66996771,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.148",1,"23","23","148",-16.42502613,-71.6698234,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.149",1,"23","23","149",-16.4250144,-71.66970166,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.15",1,"23","23","15",-16.42502976,-71.67334831,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.150",1,"23","23","150",-16.42500911,-71.66960795,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.151",1,"23","23","151",-16.42501479,-71.66952777,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.152",1,"23","23","152",-16.4250071,-71.6694571,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.153",1,"23","23","153",-16.42495399,-71.66739881,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.16",1,"23","23","16",-16.42474906,-71.67347598,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.17",1,"23","23","17",-16.42545049,-71.67298045,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.18",1,"23","23","18",-16.4254566,-71.67295149,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.19",1,"23","23","19",-16.42546513,-71.67289588,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.2",1,"23","23","2",-16.42645186,-71.6742686,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.20",1,"23","23","20",-16.42551235,-71.67283383,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.21",1,"23","23","21",-16.42549881,-71.67275733,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.22",1,"23","23","22",-16.42552121,-71.67266369,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.23",1,"23","23","23",-16.42553661,-71.67257543,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.24",1,"23","23","24",-16.42556541,-71.67248847,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.25",1,"23","23","25",-16.42559572,-71.67235216,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.26",1,"23","23","26",-16.4256269,-71.6722585,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.27",1,"23","23","27",-16.42592765,-71.67232693,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.28",1,"23","23","28",-16.4259213,-71.67241734,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.29",1,"23","23","29",-16.42591028,-71.6725036,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.3",1,"23","23","3",-16.4264172,-71.67416923,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.30",1,"23","23","30",-16.4258019,-71.67309402,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.31",1,"23","23","31",-16.4257158,-71.67304941,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.32",1,"23","23","32",-16.42567024,-71.6730597,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.33",1,"23","23","33",-16.42559146,-71.67299937,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.34",1,"23","23","34",-16.42523757,-71.67242899,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.35",1,"23","23","35",-16.42527382,-71.67227087,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.36",1,"23","23","36",-16.425412,-71.67227541,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.37",1,"23","23","37",-16.42535974,-71.67246266,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.38",1,"23","23","38",-16.42528389,-71.67205543,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.39",1,"23","23","39",-16.42535268,-71.67191452,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.4",1,"23","23","4",-16.42638725,-71.6740752,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1.23.23.40",1,"23","23","40",-16.42535698,-71.67174223,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
