"UNICODE","P","D","L","V","LATITUDE","LONGITUDE","block","I_TRIAT","P_TRIAT","FECHA","CICLO","TRATADA","RENUENTE","CERRADA","DESHABITADA","LOCAL_PUBLICO","LOTE_VACIO"
"1.28.5.87",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.5.88",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.5.89",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.5.9",1,"28","5","9",-16.54942476,-71.47218553,"2","0","0","0",1,0,0,0,1,0,0
"1.28.5.90",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.5.91",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.5.92",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.5.93",1,"28","5","93",-16.54609233,-71.48541598,"7","0","0","0",1,0,0,0,1,0,0
"1.28.5.94",1,"28","5","94",-16.54633625,-71.4836472,"8","","0","05/28/09",2,1,0,0,0,0,0
"1.28.5.95",1,"28","5","95",-16.54637441,-71.48330104,"8","","0","06/01/2009",2,1,0,0,0,0,0
"1.28.5.96",1,"28","5","96",-16.54646273,-71.48318155,"8","","0","06/01/2009",2,1,0,0,0,0,0
"1.28.5.97",1,"28","5","97",-16.54532065,-71.47947125,"9","0","0","0",1,0,0,0,1,0,0
"1.28.5.98",1,"28","5","98",-16.54405047,-71.47837449,"9","0","0","0",1,0,0,1,0,0,0
"1.28.5.99",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,0,0,1
"1.28.5.130A",1,"28","5","130A",-16.547581653944,-71.4741686926492,"10","","0","06/01/2009",2,1,0,0,0,0,0
"1.28.5.22A",1,"28","5","22A",-16.5484926814619,-71.4730887063527,"2","","0","05/29/09",2,1,0,0,0,0,0
"1.28.3.199",NA,NA,NA,NA,NA,NA,NA,"","0","05/22/09",2,1,0,0,0,0,0
"1.28.3.199",NA,NA,NA,NA,NA,NA,NA,"","0","10/14/09",2,1,0,0,0,0,0
"1.28.3.200",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.3.200",NA,NA,NA,NA,NA,NA,NA,"0","0","0",2,0,1,0,0,0,0
"1.28.3.201",NA,NA,NA,NA,NA,NA,NA,"","0","10/05/2009",2,1,0,0,0,0,0
"1.28.3.201",NA,NA,NA,NA,NA,NA,NA,"","0","05/22/09",2,1,0,0,0,0,0
"1.28.3.202",NA,NA,NA,NA,NA,NA,NA,"","0","10/05/2009",2,1,0,0,0,0,0
"1.28.3.202",NA,NA,NA,NA,NA,NA,NA,"","0","05/22/09",2,1,0,0,0,0,0
"1.28.3.203",NA,NA,NA,NA,NA,NA,NA,"","0","10/12/2009",2,1,0,0,0,0,0
"1.28.3.203",NA,NA,NA,NA,NA,NA,NA,"","0","05/21/09",2,1,0,0,0,0,0
"1.28.3.204",NA,NA,NA,NA,NA,NA,NA,"0","0","0",2,0,0,1,0,0,0
"1.28.3.204",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.3.205",NA,NA,NA,NA,NA,NA,NA,"","0","10/12/2009",2,1,0,0,0,0,0
"1.28.3.205",NA,NA,NA,NA,NA,NA,NA,"","0","05/21/09",2,1,0,0,0,0,0
"1.28.3.206",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.3.206",NA,NA,NA,NA,NA,NA,NA,"0","0","0",2,0,0,0,1,0,0
"1.28.3.207",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.3.207",NA,NA,NA,NA,NA,NA,NA,"0","0","0",2,0,0,1,0,0,0
"1.28.3.208",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.3.208",NA,NA,NA,NA,NA,NA,NA,"0","0","0",2,0,1,0,0,0,0
"1.28.3.209",NA,NA,NA,NA,NA,NA,NA,"0","0","0",2,0,0,1,0,0,0
"1.28.3.209",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.3.210",NA,NA,NA,NA,NA,NA,NA,"0","0","0",2,0,0,1,0,0,0
"1.28.3.210",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.3.211",NA,NA,NA,NA,NA,NA,NA,"0","0","0",2,0,0,1,0,0,0
"1.28.3.211",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.3.212",NA,NA,NA,NA,NA,NA,NA,"0","0","0",1,0,0,0,1,0,0
"1.28.3.212",NA,NA,NA,NA,NA,NA,NA,"0","0","0",2,0,0,1,0,0,0
