type,ident,lat,long,y_proj,x_proj,comment,display,symbol,unused1,dist,prox_index,color,altitude,depth,temp,time,wpt_class,sub_class,attrib,link,state,country,city,address,facility,crossroad,unused2,ete,dtype,model,filename,ltime
WAYPOINT,1.25.21.721,-16.44968788078118,-71.5398209720715,-1946992.84127448,2837261.96078739, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.720,-16.4498103391052,-71.53985654618862,-1947006.77517429,2837256.32625029, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.719,-16.44999078265409,-71.53988967662376,-1947027.55046896,2837250.20991238, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.718,-16.45009258561839,-71.53991779164434,-1947039.15250903,2837245.69109371, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.717,-16.45017589820744,-71.53994068240272,-1947048.64876502,2837242.00636859, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.716,-16.45026278603157,-71.53996892824299,-1947058.49731642,2837237.6678933, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.715,-16.45037542482486,-71.53998480311134,-1947071.52661142,2837234.39461032, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.714,-16.4504661427743,-71.54001848620547,-1947081.7563525,2837229.38973317, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.713,-16.45056113779126,-71.5400390061848,-1947092.65466722,2837225.82083444, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.712,-16.45063279587683,-71.54006559911808,-1947100.73529896,2837221.86899211, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.711,-16.45070283654072,-71.54007378008056,-1947108.85846532,2837220.02518317, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.710,-16.45078000691814,-71.54008792241812,-1947117.7437541,2837217.41239141, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.709,-16.45090410476717,-71.54010386578449,-1947132.11805997,2837213.98136282, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.708,-16.45082848564859,-71.54023804317326,-1947121.541974,2837199.76287562, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.707,-16.45080776906337,-71.54031311377591,-1947118.16076064,2837191.52525951, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
WAYPOINT,1.25.21.706,-16.45061179943459,-71.54023594780952,-1947096.11804461,2837202.83591237, , , , , , , ,0, , , , , , , , , , , , , , , , , , , 
