"UNICODE","P","D","L","V","P_TRIAT","I_TRIAT","FECHA","CICLO"
"1.12.3.34",1,12,"3","34",0,"","06/16/09",1
"1.12.3.33",1,12,"3","33",0,"","06/16/09",1
"1.12.3.39",1,12,"3","39",0,"","06/16/09",1
"1.12.3.47",1,12,"3","47",0,"","06/16/09",1
"1.12.3.35",1,12,"3","35",0,"","06/16/09",1
"1.12.3.36",1,12,"3","36",0,"","06/16/09",1
"1.12.3.115",1,12,"3","115",0,"","06/16/09",1
"1.12.3.114",1,12,"3","114",0,"","06/16/09",1
"1.12.3.113",1,12,"3","113",0,"","06/16/09",1
"1.12.3.121",1,12,"3","121",0,"","06/16/09",1
"1.12.3.27",1,12,"3","27",0,"","06/16/09",1
"1.12.3.25",1,12,"3","25",0,"","06/16/09",1
"1.12.3.24",1,12,"3","24",0,"","06/16/09",1
"1.12.3.42",1,12,"3","42",1,"2","06/17/09",1
"1.12.3.41",1,12,"3","41",0,"","06/17/09",1
"1.12.3.40",1,12,"3","40",0,"","06/17/09",1
"1.12.3.48",1,12,"3","48",0,"","06/17/09",1
"1.12.3.44",1,12,"3","44",0,"","06/17/09",1
"1.12.3.45",1,12,"3","45",0,"","06/17/09",1
"1.12.3.46",1,12,"3","46",0,"","06/17/09",1
"1.12.3.19",1,12,"3","19",0,"","06/17/09",1
"1.12.3.102",1,12,"3","102",0,"","06/17/09",1
"1.12.3.87",1,12,"3","87",0,"","06/17/09",1
"1.12.3.101",1,12,"3","101",0,"","06/17/09",1
"1.12.3.105",1,12,"3","105",0,"","06/17/09",1
"1.12.3.103",1,12,"3","103",0,"","06/17/09",1
"1.12.3.30",1,12,"3","30",0,"","06/17/09",1
"1.12.3.28",1,12,"3","28",0,"","06/17/09",1
"1.12.3.26",1,12,"3","26",0,"","06/17/09",1
"1.12.3.23",1,12,"3","23",0,"","06/17/09",1
"1.12.3.104",1,12,"3","104",0,"1","06/17/09",1
"1.12.3.107",1,12,"3","107",0,"","06/17/09",1
"1.12.3.108",1,12,"3","108",0,"","06/17/09",1
"1.12.3.106",1,12,"3","106",0,"","06/17/09",1
"1.12.3.53",1,12,"3","53",0,"","06/18/09",1
"1.12.3.52",1,12,"3","52",0,"","06/18/09",1
"1.12.3.54",1,12,"3","54",0,"","06/18/09",1
"1.12.3.29",1,12,"3","29",0,"","06/18/09",1
"1.12.3.89",1,12,"3","89",0,"","06/18/09",1
"1.12.3.90",1,12,"3","90",0,"","06/18/09",1
"1.12.3.94",1,12,"3","94",0,"","06/18/09",1
"1.12.3.95",1,12,"3","95",0,"","06/18/09",1
"1.12.3.109",1,12,"3","109",0,"","06/18/09",1
"1.12.3.110",1,12,"3","110",0,"","06/18/09",1
"1.12.3.69",1,12,"3","69",0,"","06/19/09",1
"1.12.3.92",1,12,"3","92",0,"","06/19/09",1
"1.12.3.93",1,12,"3","93",0,"","06/19/09",1
"1.12.3.74",1,12,"3","74",0,"","06/19/09",1
"1.12.3.71",1,12,"3","71",0,"","06/19/09",1
"1.12.3.72",1,12,"3","72",0,"","06/19/09",1
"1.12.3.73",1,12,"3","73",0,"","06/19/09",1
"1.12.3.75",1,12,"3","75",0,"","06/19/09",1
"1.12.3.85",1,12,"3","85",0,"","06/19/09",1
"1.12.3.84",1,12,"3","84",0,"","06/19/09",1
"1.12.3.57",1,12,"3","57",0,"","06/19/09",1
"1.5.7.172",1,5,"7","172",0,"","06/17/09",1
"1.5.7.173",1,5,"7","173",0,"","06/17/09",1
"1.5.7.22",1,5,"7","22",0,"","06/17/09",1
"1.5.7.86",1,5,"7","86",0,"","06/17/09",1
"1.5.7.85",1,5,"7","85",0,"","06/17/09",1
"1.5.7.175",1,5,"7","175",0,"","06/17/09",1
"1.5.7.176",1,5,"7","176",0,"","06/17/09",1
"1.5.7.37",1,5,"7","37",0,"","06/17/09",1
"1.5.7.167",1,5,"7","167",0,"","06/17/09",1
"1.5.7.169",1,5,"7","169",0,"","06/17/09",1
"1.5.7.168",1,5,"7","168",0,"","06/17/09",1
"1.5.7.111",1,5,"7","111",0,"","06/18/09",1
"1.5.7.140",1,5,"7","140",0,"","06/18/09",1
"1.5.7.141",1,5,"7","141",0,"","06/18/09",1
"1.5.7.156",1,5,"7","156",0,"","06/18/09",1
"1.5.7.133",1,5,"7","133",0,"","06/19/09",1
"1.5.7.93",1,5,"7","93",0,"","06/19/09",1
"1.5.7.3",1,5,"7","3",0,"","06/19/09",1
"1.5.7.187",1,5,"7","187",0,"","06/19/09",1
"1.5.7.185",1,5,"7","185",0,"","06/19/09",1
"1.5.11.663",1,5,"11","663",0,"","06/17/09",1
"1.5.11.629",1,5,"11","629",0,"","06/17/09",1
"1.5.11.631",1,5,"11","631",0,"","06/17/09",1
"1.5.11.587",1,5,"11","587",0,"","06/17/09",1
"1.5.11.727",1,5,"11","727",0,"","06/17/09",1
"1.5.11.279",1,5,"11","279",0,"","06/17/09",1
"1.5.11.650",1,5,"11","650",0,"","06/17/09",1
"1.5.11.688",1,5,"11","688",0,"","06/17/09",1
"1.5.11.748",1,5,"11","748",0,"","06/17/09",1
"1.5.11.682",1,5,"11","682",0,"","06/17/09",1
"1.5.11.775",1,5,"11","775",0,"","06/17/09",1
"1.5.11.715",1,5,"11","715",0,"","06/17/09",1
"1.5.11.722",1,5,"11","722",0,"","06/17/09",1
"1.5.11.277",1,5,"11","277",0,"","06/17/09",1
"1.5.11.785",1,5,"11","785",0,"","06/17/09",1
"1.5.11.732",1,5,"11","732",0,"","06/17/09",1
"1.5.11.754",1,5,"11","754",0,"","06/17/09",1
"1.5.11.678",1,5,"11","678",0,"","06/17/09",1
"1.5.11.733",1,5,"11","733",0,"","06/17/09",1
"1.5.11.338",1,5,"11","338",0,"3","06/17/09",1
"1.5.11.549",1,5,"11","549",0,"","06/17/09",1
"1.5.11.743",1,5,"11","743",0,"","06/17/09",1
"1.5.11.577",1,5,"11","577",0,"","06/17/09",1
"1.5.11.110",1,5,"11","110",0,"","06/18/09",1
"1.5.11.88",1,5,"11","88",0,"","06/18/09",1
"1.5.11.39",1,5,"11","39",0,"","06/18/09",1
"1.5.11.89",1,5,"11","89",0,"","06/18/09",1
"1.5.11.90",1,5,"11","90",0,"","06/18/09",1
"1.5.11.91",1,5,"11","91",0,"","06/18/09",1
"1.5.11.57",1,5,"11","57",0,"","06/18/09",1
"1.5.11.58",1,5,"11","58",0,"","06/18/09",1
"1.5.11.130",1,5,"11","130",0,"","06/18/09",1
"1.5.11.196",1,5,"11","196",0,"","06/18/09",1
"1.5.11.83",1,5,"11","83",0,"","06/19/09",1
"1.5.11.86",1,5,"11","86",0,"","06/19/09",1
"1.5.11.84",1,5,"11","84",0,"","06/19/09",1
"1.5.11.67",1,5,"11","67",0,"","06/19/09",1
"1.5.11.93",1,5,"11","93",0,"","06/19/09",1
"1.5.11.77",1,5,"11","77",0,"","06/19/09",1
"1.5.11.142",1,5,"11","142",0,"","06/19/09",1
"1.5.11.173",1,5,"11","173",0,"","06/19/09",1
"1.5.11.76",1,5,"11","76",0,"","06/19/09",1
"1.5.11.176",1,5,"11","176",0,"","06/19/09",1
"1.5.11.52",1,5,"11","52",0,"","06/19/09",1
"1.5.11.9",1,5,"11","9",0,"","06/19/09",1
"1.5.11.8",1,5,"11","8",0,"","06/19/09",1
"1.5.11.7",1,5,"11","7",0,"","06/19/09",1
"1.5.11.10",1,5,"11","10",0,"","06/19/09",1
"1.5.11.164",1,5,"11","164",0,"","06/19/09",1
"1.5.11.190",1,5,"11","190",0,"","06/19/09",1
"1.5.11.191",1,5,"11","191",0,"","06/19/09",1
"1.5.11.179",1,5,"11","179",0,"","06/19/09",1
"1.5.11.180",1,5,"11","180",0,"","06/19/09",1
"1.5.11.255",1,5,"11","255",0,"","06/19/09",1
"1.5.11.111",1,5,"11","111",0,"","06/19/09",1
"1.5.11.109",1,5,"11","109",0,"","06/19/09",1
"1.5.11.108",1,5,"11","108",0,"","06/19/09",1
"1.5.11.107",1,5,"11","107",0,"","06/19/09",1
"1.12.3.78",1,12,"3","78",20,"1","06/23/09",1
"1.12.3.79",1,12,"3","79",0,"2","06/23/09",1
"1.12.3.91",1,12,"3","91",0,"","06/23/09",1
"1.12.3.80",1,12,"3","80",0,"","06/23/09",1
"1.12.3.55",1,12,"3","55",0,"","06/23/09",1
"1.12.3.61",1,12,"3","61",0,"","06/23/09",1
"1.12.3.60",1,12,"3","60",0,"","06/23/09",1
"1.12.3.63",1,12,"3","63",0,"","06/23/09",1
"1.12.3.77",1,12,"3","77",0,"","06/25/09",1
"1.12.3.83",1,12,"3","83",0,"","06/25/09",1
"1.12.3.68",1,12,"3","68",0,"","06/25/09",1
"1.12.3.76",1,12,"3","76",0,"","06/25/09",1
"1.12.3.51",1,12,"3","51",0,"","06/25/09",1
"1.12.3.62",1,12,"3","62",0,"","06/25/09",1
"1.12.3.131",1,12,"3","131",0,"","06/25/09",1
"1.12.3.4",1,12,"3","4",0,"","06/25/09",1
"1.12.3.1",1,12,"3","1",0,"","06/25/09",1
"1.5.11.444",1,5,"11","444",0,"","06/23/09",1
"1.5.11.442",1,5,"11","442",0,"","06/23/09",1
"1.5.11.443",1,5,"11","443",0,"","06/23/09",1
"1.5.11.447",1,5,"11","447",0,"","06/23/09",1
"1.5.11.449",1,5,"11","449",0,"","06/23/09",1
"1.5.11.410",1,5,"11","410",0,"","06/23/09",1
"1.5.11.420",1,5,"11","420",0,"","06/23/09",1
"1.5.11.422",1,5,"11","422",0,"","06/23/09",1
"1.5.11.421",1,5,"11","421",0,"","06/23/09",1
"1.5.11.385",1,5,"11","385",0,"","06/23/09",1
"1.5.11.158",1,5,"11","158",0,"","06/23/09",1
"1.5.11.133",1,5,"11","133",0,"","06/23/09",1
"1.5.11.292",1,5,"11","292",0,"","06/23/09",1
"1.5.11.407",1,5,"11","407",0,"","06/23/09",1
"1.5.11.331",1,5,"11","331",0,"","06/23/09",1
"1.5.11.515",1,5,"11","515",0,"","06/23/09",1
"1.5.11.425",1,5,"11","425",0,"","06/23/09",1
"1.5.11.533",1,5,"11","533",0,"","06/23/09",1
"1.5.11.537",1,5,"11","537",0,"","06/23/09",1
"1.5.11.554",1,5,"11","554",0,"","06/23/09",1
"1.5.11.122",1,5,"11","122",0,"","06/23/09",1
"1.5.11.137",1,5,"11","137",0,"","06/23/09",1
"1.5.11.138",1,5,"11","138",0,"","06/23/09",1
"1.5.11.147",1,5,"11","147",0,"","06/23/09",1
"1.5.11.257",1,5,"11","257",0,"","06/23/09",1
"1.5.11.198",1,5,"11","198",0,"","06/23/09",1
"1.5.11.161",1,5,"11","161",0,"","06/23/09",1
"1.5.11.162",1,5,"11","162",0,"","06/23/09",1
"1.5.11.80",1,5,"11","80",0,"","06/25/09",1
"1.5.11.97",1,5,"11","97",0,"","06/25/09",1
"1.5.11.46",1,5,"11","46",0,"","06/25/09",1
"1.5.11.342",1,5,"11","342",0,"","06/25/09",1
"1.5.11.516",1,5,"11","516",0,"","06/25/09",1
"1.5.11.334",1,5,"11","334",0,"","06/25/09",1
"1.5.11.411",1,5,"11","411",0,"","06/25/09",1
"1.5.11.274",1,5,"11","274",0,"","06/25/09",1
"1.5.11.761",1,5,"11","761",0,"","06/25/09",1
"1.5.11.248",1,5,"11","248",0,"","06/25/09",1
"1.5.11.285",1,5,"11","285",0,"","06/25/09",1
"1.5.11.500",1,5,"11","500",0,"","06/25/09",1
"1.5.11.4",1,5,"11","4",0,"","06/25/09",1
"1.5.11.264",1,5,"11","264",0,"","06/25/09",1
"1.5.11.245",1,5,"11","245",0,"","06/25/09",1
"1.5.11.247",1,5,"11","247",0,"","06/25/09",1
"1.5.11.379",1,5,"11","379",0,"","06/25/09",1
"1.5.11.301",1,5,"11","301",0,"","06/25/09",1
"1.5.11.328",1,5,"11","328",0,"","06/26/09",1
"1.5.11.370",1,5,"11","370",0,"","06/26/09",1
"1.5.11.558",1,5,"11","558",0,"","06/26/09",1
"1.5.11.557",1,5,"11","557",0,"","06/26/09",1
"1.5.11.311",1,5,"11","311",0,"","06/26/09",1
"1.5.11.233",1,5,"11","233",0,"","06/26/09",1
"1.5.11.372",1,5,"11","372",0,"","06/26/09",1
"1.5.11.358",1,5,"11","358",0,"","06/26/09",1
"1.5.11.69",1,5,"11","69",0,"","06/26/09",1
"1.5.11.526",1,5,"11","526",0,"","06/26/09",1
"1.5.11.477",1,5,"11","477",0,"","06/26/09",1
"1.5.11.514",1,5,"11","514",0,"","06/26/09",1
"1.5.11.286",1,5,"11","286",0,"","06/26/09",1
"1.5.11.774",1,5,"11","774",0,"","06/26/09",1
"1.5.11.300",1,5,"11","300",0,"","06/26/09",1
"1.5.11.177",1,5,"11","177",0,"","06/26/09",1
"1.5.11.187",1,5,"11","187",0,"","06/26/09",1
"1.5.11.208",1,5,"11","208",0,"","06/26/09",1
"1.5.11.207",1,5,"11","207",0,"","06/26/09",1
"1.5.8.31",1,5,"8","31",0,"","06/26/09",1
"1.5.8.114",1,5,"8","114",0,"","06/26/09",1
"1.5.8.119",1,5,"8","119",1,"","06/26/09",1
"1.5.8.121",1,5,"8","121",3,"","06/26/09",1
"1.5.8.125",1,5,"8","125",0,"","06/26/09",1
"1.5.8.138",1,5,"8","138",0,"","06/26/09",1
"1.5.8.41",1,5,"8","41",0,"","06/26/09",1
"1.5.8.15",1,5,"8","15",0,"","06/30/09",1
"1.5.8.45",1,5,"8","45",0,"","06/30/09",1
"1.5.8.17",1,5,"8","17",0,"","06/30/09",1
"1.5.8.17A",1,5,"8","17A",0,"","06/30/09",1
"1.5.8.35",1,5,"8","35",0,"","06/30/09",1
"1.5.8.145",1,5,"8","145",0,"","06/30/09",1
"1.5.8.19",1,5,"8","19",0,"","06/30/09",1
"1.5.8.18",1,5,"8","18",0,"","06/30/09",1
"1.5.8.116",1,5,"8","116",0,"","06/30/09",1
"1.5.11.320",1,5,"11","320",0,"","06/30/09",1
"1.5.11.752",1,5,"11","752",0,"","06/30/09",1
"1.5.11.319",1,5,"11","319",0,"","06/30/09",1
"1.5.11.318",1,5,"11","318",0,"","06/30/09",1
"1.5.11.472",1,5,"11","472",0,"","06/30/09",1
"1.5.11.508",1,5,"11","508",0,"","06/30/09",1
"1.5.11.730",1,5,"11","730",0,"","06/30/09",1
"1.5.11.781",1,5,"11","781",0,"","06/30/09",1
"1.5.11.345",1,5,"11","345",0,"","06/30/09",1
"1.5.11.346",1,5,"11","346",0,"","06/30/09",1
"1.5.11.324",1,5,"11","324",0,"","06/30/09",1
"1.5.11.636",1,5,"11","636",0,"","06/30/09",1
"1.5.11.723",1,5,"11","723",0,"","06/30/09",1
"1.5.11.539",1,5,"11","539",0,"","06/30/09",1
"1.5.11.460",1,5,"11","460",0,"","06/30/09",1
"1.5.11.227",1,5,"11","227",0,"","06/30/09",1
"1.5.11.64",1,5,"11","64",0,"","06/30/09",1
"1.5.11.386",1,5,"11","386",0,"","06/30/09",1
"1.5.11.351",1,5,"11","351",0,"","06/30/09",1
"1.5.11.388",1,5,"11","388",0,"","06/30/09",1
"1.5.11.356",1,5,"11","356",0,"","06/30/09",1
"1.5.11.360",1,5,"11","360",0,"","06/30/09",1
"1.5.11.333",1,5,"11","333",0,"","06/30/09",1
"1.5.21.39",1,5,"21","39",0,"","07/01/2009",1
"1.5.21.46",1,5,"21","46",0,"","07/01/2009",1
"1.5.21.49",1,5,"21","49",0,"","07/01/2009",1
"1.5.21.43",1,5,"21","43",0,"","07/01/2009",1
"1.5.21.36",1,5,"21","36",0,"","07/01/2009",1
"1.5.21.34",1,5,"21","34",0,"","07/01/2009",1
"1.5.21.35",1,5,"21","35",0,"","07/01/2009",1
"1.5.21.14",1,5,"21","14",0,"","07/01/2009",1
"1.5.21.97",1,5,"21","97",0,"","07/02/2009",1
"1.5.21.106",1,5,"21","106",0,"","07/02/2009",1
"1.5.21.115",1,5,"21","115",0,"","07/02/2009",1
"1.5.21.60",1,5,"21","60",0,"","07/02/2009",1
"1.5.21.94",1,5,"21","94",0,"","07/02/2009",1
"1.5.21.120",1,5,"21","120",0,"","07/02/2009",1
"1.5.21.105",1,5,"21","105",0,"","07/02/2009",1
"1.5.11.63",1,5,"11","63",0,"","07/01/2009",1
"1.5.11.42",1,5,"11","42",0,"","07/01/2009",1
"1.5.11.61",1,5,"11","61",0,"","07/01/2009",1
"1.5.11.302",1,5,"11","302",0,"","07/01/2009",1
"1.5.11.765",1,5,"11","765",0,"","07/01/2009",1
"1.5.11.611",1,5,"11","611",0,"","07/01/2009",1
"1.5.11.212",1,5,"11","212",0,"","07/01/2009",1
"1.5.11.214",1,5,"11","214",0,"","07/01/2009",1
"1.5.11.731",1,5,"11","731",0,"","07/01/2009",1
"1.5.11.685",1,5,"11","685",0,"","07/01/2009",1
"1.5.11.691",1,5,"11","691",0,"","07/01/2009",1
"1.5.11.655",1,5,"11","655",0,"","07/01/2009",1
"1.5.11.659",1,5,"11","659",0,"","07/01/2009",1
"1.5.11.658",1,5,"11","658",0,"","07/01/2009",1
"1.5.11.12",1,5,"11","12",0,"","07/01/2009",1
"1.5.11.1",1,5,"11","1",0,"","07/01/2009",1
"1.5.11.272",1,5,"11","272",0,"","07/01/2009",1
"1.5.11.275",1,5,"11","275",0,"","07/01/2009",1
"1.5.11.31",1,5,"11","31",0,"","07/01/2009",1
"1.5.11.49",1,5,"11","49",0,"","07/01/2009",1
"1.5.11.49A",1,5,"11","49A",0,"","07/01/2009",1
"1.5.11.48",1,5,"11","48",0,"","07/01/2009",1
"1.5.11.47",1,5,"11","47",0,"","07/01/2009",1
"1.5.11.73",1,5,"11","73",0,"","07/01/2009",1
"1.5.11.384",1,5,"11","384",0,"","07/01/2009",1
"1.5.11.547",1,5,"11","547",0,"","07/02/2009",1
"1.5.11.495",1,5,"11","495",0,"","07/02/2009",1
"1.5.11.496",1,5,"11","496",0,"","07/02/2009",1
"1.5.11.494",1,5,"11","494",0,"","07/02/2009",1
"1.5.11.479",1,5,"11","479",0,"","07/02/2009",1
"1.5.11.469",1,5,"11","469",0,"","07/02/2009",1
"1.5.11.470",1,5,"11","470",0,"","07/02/2009",1
"1.5.11.132",1,5,"11","132",0,"","07/02/2009",1
"1.5.11.215",1,5,"11","215",0,"","07/02/2009",1
"1.5.11.143",1,5,"11","143",0,"","07/02/2009",1
"1.5.11.270",1,5,"11","270",0,"","07/02/2009",1
"1.5.11.269",1,5,"11","269",0,"","07/02/2009",1
"1.5.11.182",1,5,"11","182",0,"","07/02/2009",1
"1.5.11.660",1,5,"11","660",0,"","07/02/2009",1
"1.5.11.597",1,5,"11","597",0,"","07/02/2009",1
"1.5.11.329",1,5,"11","329",0,"","07/02/2009",1
"1.5.11.366",1,5,"11","366",0,"","07/02/2009",1
"1.5.11.762",1,5,"11","762",0,"","07/02/2009",1
"1.5.11.767",1,5,"11","767",0,"","07/02/2009",1
"1.5.11.764",1,5,"11","764",0,"","07/02/2009",1
"1.5.11.799",1,5,"11","799",0,"","07/02/2009",1
"1.5.11.439",1,5,"11","439",0,"","07/03/2009",1
"1.5.11.681",1,5,"11","681",0,"","07/03/2009",1
"1.5.11.520",1,5,"11","520",0,"","07/03/2009",1
"1.5.11.487",1,5,"11","487",0,"","07/03/2009",1
"1.5.11.534",1,5,"11","534",0,"","07/03/2009",1
"1.5.11.771",1,5,"11","771",0,"","07/03/2009",1
"1.5.11.758",1,5,"11","758",0,"","07/03/2009",1
"1.5.11.669",1,5,"11","669",0,"","07/03/2009",1
"1.5.11.806",1,5,"11","806",0,"","07/03/2009",1
"1.5.11.807",1,5,"11","807",0,"","07/03/2009",1
"1.5.9.5",1,5,"9","5",0,"","07/03/2009",1
"1.5.9.4",1,5,"9","4",0,"","07/03/2009",1
"1.5.9.3",1,5,"9","3",0,"","07/03/2009",1
"1.5.9.68",1,5,"9","68",0,"","07/03/2009",1
"1.5.9.2",1,5,"9","2",0,"","07/03/2009",1
"1.5.9.1",1,5,"9","1",0,"","07/03/2009",1
"1.5.9.9",1,5,"9","9",0,"","07/03/2009",1
"1.5.9.21",1,5,"9","21",0,"","07/03/2009",1
"1.5.9.22",1,5,"9","22",0,"","07/03/2009",1
"1.13.96.7",1,13,"96","7",0,"","07/10/2009",1
"1.13.96.11",1,13,"96","11",0,"","07/10/2009",1
"1.13.96.50",1,13,"96","50",0,"","07/10/2009",1
"1.13.96.8",1,13,"96","8",0,"","07/10/2009",1
"1.13.96.1",1,13,"96","1",20,"","07/10/2009",1
"1.13.96.10",1,13,"96","10",0,"","07/10/2009",1
"1.13.96.2",1,13,"96","2",2,"","07/10/2009",1
"1.13.96.3",1,13,"96","3",10,"","07/10/2009",1
"1.13.96.6",1,13,"96","6",0,"","07/10/2009",1
"1.13.96.5",1,13,"96","5",0,"","07/10/2009",1
"1.13.96.4",1,13,"96","4",0,"7","07/10/2009",1
"1.12.3.99",1,12,"3","99",0,"","06/23/09",1
"1.12.3.116",1,12,"3","116",0,"","06/23/09",1
"1.5.8.58",1,5,"8","58",0,"","07/02/2009",1
"1.5.8.100",1,5,"8","100",0,"","07/02/2009",1
"1.5.8.82",1,5,"8","82",0,"","07/02/2009",1
"1.5.8.171",1,5,"8","171",0,"","07/02/2009",1
"1.5.8.98",1,5,"8","98",20,"1","07/02/2009",1
"1.5.8.99",1,5,"8","99",1,"","07/02/2009",1
"1.5.8.215",1,5,"8","215",0,"","07/02/2009",1
"1.5.8.85",1,5,"8","85",11,"","07/03/2009",1
"1.5.8.78",1,5,"8","78",0,"","07/03/2009",1
"1.5.8.79",1,5,"8","79",0,"","07/03/2009",1
"1.5.8.70",1,5,"8","70",0,"","07/03/2009",1
"1.5.8.83",1,5,"8","83",2,"","07/03/2009",1
"1.5.8.81",1,5,"8","81",0,"","07/03/2009",1
"1.5.8.77",1,5,"8","77",0,"","07/03/2009",1
"1.5.8.84",1,5,"8","84",0,"1","07/03/2009",1
"1.5.8.87",1,5,"8","87",0,"","07/03/2009",1
"1.5.8.75",1,5,"8","75",0,"","07/03/2009",1
"1.5.8.113",1,5,"8","113",0,"","07/03/2009",1
"1.5.8.86",1,5,"8","86",1,"","07/03/2009",1
"1.5.8.88",1,5,"8","88",0,"1","07/03/2009",1
"1.5.8.68",1,5,"8","68",0,"","07/03/2009",1
"1.5.8.148",1,5,"8","148",0,"","07/06/2009",1
"1.5.8.134",1,5,"8","134",0,"","07/06/2009",1
"1.5.8.216",1,5,"8","216",0,"","07/06/2009",1
"1.5.8.53",1,5,"8","53",0,"","07/06/2009",1
"1.5.8.54",1,5,"8","54",0,"","07/06/2009",1
"1.5.8.71",1,5,"8","71",0,"","07/06/2009",1
"1.5.8.52",1,5,"8","52",0,"","07/06/2009",1
"1.5.8.75A",1,5,"8","75A",0,"","07/06/2009",1
"1.5.8.91",1,5,"8","91",0,"","07/06/2009",1
"1.5.8.90",1,5,"8","90",0,"","07/06/2009",1
"1.5.8.89",1,5,"8","89",0,"","07/06/2009",1
"1.5.8.211",1,5,"8","211",0,"","07/07/2009",1
"1.5.8.72",1,5,"8","72",0,"","07/08/2009",1
"1.5.8.73",1,5,"8","73",0,"","07/08/2009",1
"1.5.8.65",1,5,"8","65",0,"","07/08/2009",1
"1.5.8.4",1,5,"8","4",0,"","07/08/2009",1
"1.5.8.62",1,5,"8","62",0,"","07/08/2009",1
"1.5.8.63",1,5,"8","63",0,"","07/08/2009",1
"1.5.8.46",1,5,"8","46",0,"","07/08/2009",1
"1.5.8.28",1,5,"8","28",0,"","07/09/2009",1
"1.5.8.29",1,5,"8","29",0,"","07/09/2009",1
"1.5.8.27",1,5,"8","27",0,"","07/09/2009",1
"1.5.8.26",1,5,"8","26",0,"","07/09/2009",1
"1.5.8.7",1,5,"8","7",0,"","07/09/2009",1
"1.5.8.92",1,5,"8","92",0,"","07/09/2009",1
"1.5.8.157",1,5,"8","157",0,"","07/09/2009",1
"1.5.8.220",1,5,"8","220",0,"","07/10/2009",1
"1.5.8.30",1,5,"8","30",0,"","07/10/2009",1
"1.5.8.25",1,5,"8","25",0,"","07/10/2009",1
"1.5.8.159",1,5,"8","159",0,"","07/10/2009",1
"1.5.8.64",1,5,"8","64",0,"","07/10/2009",1
"1.5.7.150A",1,5,"7","150A",0,"","07/07/2009",1
"1.5.7.193",1,5,"7","193",0,"","07/07/2009",1
"1.5.7.184",1,5,"7","184",0,"","07/07/2009",1
"1.5.7.98",1,5,"7","98",0,"","07/07/2009",1
"1.5.7.15",1,5,"7","15",0,"","07/07/2009",1
"1.5.7.129",1,5,"7","129",0,"","07/07/2009",1
"1.5.7.105",1,5,"7","105",0,"","07/07/2009",1
"1.5.7.114",1,5,"7","114",0,"","07/07/2009",1
"1.5.7.44",1,5,"7","44",0,"","07/07/2009",1
"1.5.7.122",1,5,"7","122",0,"","07/07/2009",1
"1.5.7.48",1,5,"7","48",0,"","07/07/2009",1
"1.5.7.8",1,5,"7","8",0,"","07/07/2009",1
"1.5.7.119",1,5,"7","119",0,"","07/07/2009",1
"1.5.7.99",1,5,"7","99",0,"","07/07/2009",1
"1.5.7.7",1,5,"7","7",0,"","07/07/2009",1
"1.5.7.2",1,5,"7","2",0,"","07/07/2009",1
"1.5.7.186",1,5,"7","186",0,"","07/09/2009",1
"1.5.11.364",1,5,"11","364",0,"","07/06/2009",1
"1.5.11.427",1,5,"11","427",0,"","07/06/2009",1
"1.5.11.428",1,5,"11","428",0,"","07/06/2009",1
"1.5.11.553",1,5,"11","553",0,"","07/06/2009",1
"1.5.11.552",1,5,"11","552",0,"","07/06/2009",1
"1.5.9.93",1,5,"9","93",0,"","07/06/2009",1
"1.5.9.15",1,5,"9","15",0,"","07/06/2009",1
"1.5.9.12",1,5,"9","12",0,"","07/06/2009",1
"1.5.9.95",1,5,"9","95",0,"","07/06/2009",1
"1.5.9.99",1,5,"9","99",0,"","07/06/2009",1
"1.5.9.96",1,5,"9","96",0,"","07/06/2009",1
"1.5.9.94",1,5,"9","94",0,"","07/06/2009",1
"1.5.9.92",1,5,"9","92",0,"1","07/06/2009",1
"1.5.9.31",1,5,"9","31",0,"4","07/06/2009",1
"1.5.9.43",1,5,"9","43",0,"","07/06/2009",1
"1.5.9.44",1,5,"9","44",0,"","07/06/2009",1
"1.5.9.76",1,5,"9","76",0,"","07/06/2009",1
"1.5.9.75",1,5,"9","75",0,"","07/06/2009",1
"1.5.9.74",1,5,"9","74",0,"","07/06/2009",1
"1.5.9.73",1,5,"9","73",0,"1","07/06/2009",1
"1.5.9.72",1,5,"9","72",0,"","07/06/2009",1
"1.5.9.81",1,5,"9","81",0,"","07/06/2009",1
"1.5.9.78",1,5,"9","78",0,"","07/06/2009",1
"1.5.9.60",1,5,"9","60",0,"","07/06/2009",1
"1.5.9.55",1,5,"9","55",0,"2","07/06/2009",1
"1.5.9.58",1,5,"9","58",0,"","07/06/2009",1
"1.5.9.59",1,5,"9","59",0,"","07/06/2009",1
"1.5.9.56",1,5,"9","56",0,"","07/06/2009",1
"1.5.9.29",1,5,"9","29",0,"3","07/07/2009",1
"1.5.9.30",1,5,"9","30",0,"5","07/07/2009",1
"1.5.9.71",1,5,"9","71",0,"","07/07/2009",1
"1.5.9.57",1,5,"9","57",0,"","07/07/2009",1
"1.5.9.25",1,5,"9","25",0,"","07/07/2009",1
"1.5.9.32",1,5,"9","32",0,"","07/07/2009",1
"1.5.9.40",1,5,"9","40",0,"","07/07/2009",1
"1.5.9.41",1,5,"9","41",0,"","07/07/2009",1
"1.5.9.20",1,5,"9","20",0,"","07/07/2009",1
"1.5.9.116",1,5,"9","116",0,"","07/07/2009",1
"1.5.9.87",1,5,"9","87",0,"","07/07/2009",1
"1.5.9.86",1,5,"9","86",0,"","07/07/2009",1
"1.5.9.88",1,5,"9","88",0,"","07/07/2009",1
